ItemID,ItemName,SupplierID,StockQty,ReorderLevel,UnitPrice,LastRestockedDate
INV3800,Plastic,SUP0011,136,46,42221.58,03/04/2024
INV3801,Steel,SUP0004,268,30,13546.09,10-08-2022
INV3802,Electronics,SUP0013,256,179,45520.97,11/10/2022
INV3803,Rubber,SUP0006,95,189,-900.93,12/07/2024
INVALID_25,Steel,SUP0001,69,201,40808.58,25/05/2023
INV3805,CHEMICALS,SUP0018,229,145,5953.18,2023-03-01
INV3806,Chemicals,SUP0003,21,96,32795.31,2023-04-13
INV3807,Chemicals,SUP0017,229,50,35815.99,22-10-2024
INV3808,Plastic,SUP0020,149,179,20241.81,12/10/2022
INV3809,Steel,SUP0010,294,133,9288.98,29/12/2023
INV3810,Steel,SUP0008,221,271,0,2024-01-20
INV3811,Rubber,SUP0013,52,9,7929.45,07/01/2023
INV3812,Electronics,SUP0012,254,166,47706.22,2022-07-25
INV3813,Electronics,SUP0017,118,14,7455.56,30-08-2022
INV3814,Steel,SUP0001,88,228,27779.92,2022-06-18
INV3815,Chemicals,SUP0018,269,66,47678.99,2024-02-17
INV3816,Steel,SUP0001,243,119,17185.19,2023-07-28
INV3817,electronics,SUP0011,235,294,43599.06,2024-01-20
INV3818,Rubber,SUP0001,85,263,22289.56,2023-10-26
INV3819,Rubber,SUP0014,194,117,17156.11,09/04/2022
INV3820,Plastic,SUP0006,216,206,17147.39,31-08-2023
INV3821,Electronics,SUP0009,87,28,20632.85,2022-01-12
INV3822,Plastic,SUP0008,30,285,0,24/02/2024
INV3823,Electronics,SUP0013,240,117,26300.45,2023-07-17
INV3824,Steel,SUP0011,221,196,1975.7,29/01/2023
INV1376,Electronics,SUP0010,140,56,9810.45,2022-11-06
INV3826,Steel,SUP0010,178,259,Twenty Five Thousand,20-04-2023
INV3827,Electronics,SUP0005,152,106,6428.91,22-01-2023
INV3828,Chemicals,SUP0014,47,275,30195.01,23-08-2022
INV3829,Electronics,SUP0002,61,125,14062.81,14/10/2022
INV3830,Rubber,SUP0003,183,115,15090.73,08-04-2023
INV3831,Steel,SUP0005,250,65,44379.56,17/01/2022
INV3832,Rubber,SUP0015,192,283,25676.69,03/06/2022
INV3833,Chemicals,SUP0018,110,179,24322.17,08/13/2023
INV3834,Steel,SUP0004,24,242,17021.48,01/22/2022
INV3835,Chemicals,SUP0010,132,124,16905.58,2024-08-23
INV3836,PLASTIC,SUP0001,212,146,22856.44,2024-11-11
INV3837,Steel,SUP0014,171,265,35952.0,02/20/2022
INV3838,Electronics,SUP0009,117,163,5679.28,2023-07-06
INV1910,Steel,SUP0016,53,50,31850.19,10/07/2024
INV3840,Electronics,SUP0017,187,268,41959.52,2024-06-19
INV3841,Steel,SUP0007,79,43,7429.53,03-03-2024
INV3842,Rubber,SUP0012,199,238,26488.49,09/28/2022
INV3843,Steel,SUP0011,3,139,37565.56,01/02/2024
INV3844,Rubber,SUP0001,86,9,-1164.06,27-09-2022
INV3845,Rubber,SUP0014,159,32,23385.14,27-10-2023
INV3846,Chemicals,SUP0018,2,8,6400.42,07/07/2024
INV3847,Steel,SUP0002,279,125,1777.29,2024-07-11
INV3848,Electronics,SUP0016,177,60,1290.53,11/15/2022
INV3849,Plastic,SUP0003,243,178,29191.82,06/20/2024
INV3850,Steel,SUP0011,195,12,,2023-01-02
INV3851,Rubber,SUP0008,181,63,,2023-11-02
INV3852,Steel,SUP0016,277,54,5836.85,11/02/2024
INV3853,RUBBER,SUP0005,9999,106,22397.67,2024-01-22
INV3854,Rubber,SUP0017,177,51,26346.33,14-11-2023
INV3855,Electronics,SUP0007,280,82,44499.85,28-07-2023
INV3856,Chemicals,SUP0019,7,237,20320.33,17-03-2022
INV3857,Chemicals,SUP0016,128,62,32875.32,08-07-2023
INV3858,Plastic,SUP0002,89,29,34361.78,11-05-2024
INV3859,Steel,SUP0005,298,75,34144.99,30/11/2024
INV3860,Rubber,SUP0018,210,76,16845.11,18/07/2024
INV3861,Electronics,SUP0002,184,148,30549.38,13-11-2023
INV3862,Chemicals,SUP0009,54,26,45820.66,07/22/2022
INV3863,Chemicals,SUP0001,117,252,30581.54,04-02-2023
INV3864,Rubber,SUP0009,148,82,16919.77,26/09/2023
INV3865,Chemicals,SUP0013,93,164,30913.56,2024-01-24
INV3866,Plastic,SUP0019,244,63,18521.53,21-06-2022
INV3867,Rubber,SUP0012,249,-1,31317.73,2023-10-30
INV3868,Plastic,SUP0013,25,244,2028.75,2022-01-17
INV3869,Electronics,SUP0008,151,67,26170.22,01/28/2022
INV3870,Rubber,SUP0006,230,265,7237.92,20/12/2024
INV0145,Chemicals,SUP0017,263,135,41777.44,17-03-2023
INV3872,Steel,SUP0006,152,161,32552.35,10/08/2022
INV3873,Electronics,SUP0005,207,281,20267.78,22/08/2023
INV3874,Electronics,SUP9999,187,233,1907.39,2024-09-22
INV3875,chemicals,SUP0014,89,148,20062.04,05/31/2023
INV3876,Steel,SUP0017,167,21,14194.7,12/02/2024
INV3877,Electronics,SUP9999,212,229,3458.87,01-03-2024
INV3878,Rubber,SUP0001,153,125,22136.12,2022-03-01
INV3879,Electronics,SUP0003,159,139,4143.19,09/30/2023
INV3880,Rubber,SUP0003,164,232,13195.8,26-02-2023
INV3881,Plastic,SUP9999,280,226,14750.4,2023-11-15
INV3882,Rubber,SUP0011,170,176,4442.88,2024-09-10
INV3883,Chemicals,SUP0016,111,298,42683.13,05/21/2024
INV3884,Steel,SUP0011,70,171,-2837.84,27-01-2022
INVALID_49,Rubber,SUP0017,18,248,26001.58,2023-10-25
INV3886,Chemicals,SUP0020,269,191,17760.59,2023-04-23
INV3887,Electronics,SUP0019,113,251,8436.96,2023-01-18
INV3888,Electronics,SUP0013,149,127,9204.43,11-11-2024
INV3889,steel,SUP9999,25,272,33326.93,11/10/2024
INV3890,Chemicals,SUP0018,226,37,5423.08,2023-12-18
INVALID_54,Chemicals,SUP0018,18,22,32181.32,06-04-2024
INV3892,Steel,SUP0014,226,232,10429.62,07/15/2022
INV3893,Electronics,SUP0011,18,48,29467.24,02/19/2023
INV3894,Steel,SUP9999,166,249,,27/09/2022
INV3895,Plastic,SUP0005,280,74,1408.59,25/05/2024
INV3896,Electronics,SUP0007,8,87,21575.6,2023-12-15
INV3897,Plastic,SUP0013,123,143,28136.22,27/09/2024
INV3898,Plastic,SUP0018,50,293,12055.04,2022-03-12
INV3899,Rubber,SUP0015,175,232,3655.63,12/01/2024
INV3900,Chemicals,SUP0005,249,103,19134.12,19/06/2022
INV3901,Chemicals,SUP9999,52,164,23315.49,03/04/2023
INV3902,Chemicals,SUP0010,117,289,25236.07,28-12-2023
INV3903,Electronics,SUP0015,175,44,0,19-01-2022
INV3904,Electronics,SUP0006,233,41,44710.65,29-04-2023
INV3905,Chemicals,SUP0018,226,125,10484.66,2023-11-04
INV3906,Rubber,SUP0005,225,131,5146.97,2024-02-11
INV3907,Chemicals,SUP0006,74,176,29577.98,07/08/2023
INV3908,electronics,SUP0003,-1,10,28797.34,11/11/2024
INV3114,Plastic,SUP0004,123,170,35234.91,26-12-2024
INV3910,Steel,SUP0014,264,65,14899.38,05/18/2023
INV3911,Chemicals,SUP0005,196,228,29768.41,06/16/2022
INV3912,Steel,SUP9999,108,144,4468.25,2022-10-27
INV3913,Chemicals,SUP0009,129,23,17226.27,2023-01-08
INV3914,Chemicals,SUP0016,131,88,Five Hundred,05/09/2022
INV3915,Steel,SUP0012,34,215,44343.16,2022-11-15
INV3916,Steel,SUP0004,285,162,2303.21,19/05/2022
INV3917,Electronics,SUP0008,221,128,32718.23,23-07-2024
INV3918,Rubber,SUP0014,56,-1,40359.15,04/27/2023
INV3919,Plastic,SUP0001,57,38,21332.22,11/10/2022
INV3920,Electronics,SUP0009,71,9999,14379.93,2024-08-24
INV3921,Steel,SUP0007,100,278,28374.74,24/01/2023
INV3922,PLASTIC,SUP0007,81,211,9458.87,05-11-2024
INV3923,Electronics,SUP0011,108,150,24741.39,30-06-2024
INV3924,Chemicals,SUP0008,250,48,25775.07,13-05-2024
INV3925,Electronics,SUP0009,107,218,,11/02/2023
INV3926,Chemicals,SUP0007,132,9,13342.17,09-02-2022
INV3927,Electronics,SUP0017,82,171,,02/11/2022
INV3928,Plastic,SUP0020,157,195,31571.11,10/12/2023
INV3929,Plastic,SUP0011,169,9999,,09/25/2023
INV3930,Electronics,SUP0015,90,286,2583.91,04/10/2023
INV3931,electronics,SUP0006,6,141,11720.08,06-08-2023
INV3932,Rubber,SUP0016,257,96,44513.97,10-02-2022
INV3933,Chemicals,SUP0012,241,1,34317.1,08/09/2023
INV3934,steel,SUP0014,244,211,13126.39,04/27/2023
INV1362,Steel,SUP0006,231,88,12503.41,27-07-2023
INV3936,Steel,SUP0002,189,71,3111.84,05-06-2022
INV3937,Plastic,SUP0016,199,59,,04/12/2023
INV3938,steel,SUP0013,5,294,0,05/06/2024
INV3939,Electronics,SUP0016,198,229,43144.26,05/31/2022
INV3940,Chemicals,SUP0008,146,294,29481.27,31-01-2022
INV3941,chemicals,SUP0012,180,181,32117.6,2023-09-17
INV3942,RUBBER,SUP0013,53,62,1127.99,11/15/2024
INV3943,Chemicals,SUP0004,13,200,18636.63,28-10-2023
INV3944,Rubber,SUP0010,239,152,13232.25,03-07-2024
INV3945,Steel,SUP0013,263,100,34892.95,2022-02-07
INV3946,Rubber,SUP0017,265,89,25488.01,12-10-2022
INV3947,Electronics,SUP0007,120,49,35360.74,05-08-2022
INV3948,Electronics,SUP0010,99,73,3717.0,09/01/2024
INV3949,Rubber,SUP0004,120,68,22998.34,2023-02-17
INV3950,Chemicals,SUP0017,212,235,5084.92,14/03/2022
INV3951,Electronics,SUP0013,289,174,2738.5,02/08/2023
INV3952,Electronics,SUP0002,13,152,48989.99,2024-08-09
INV3953,Electronics,SUP0011,212,56,,2022-04-16
INV3954,Rubber,SUP0006,143,12,32802.04,12/30/2023
INV3955,Steel,SUP0003,136,-1,13410.41,04/15/2024
INV3956,ELECTRONICS,SUP0006,132,135,8695.78,21-06-2022
INV3957,Chemicals,SUP0018,198,222,,06/23/2022
INV3958,Chemicals,SUP0009,128,114,48726.41,09/02/2024
INV3959,Steel,SUP0011,267,145,0,04/24/2022
INV1412,Plastic,SUP0009,88,9999,45918.69,07/07/2024
INV3922,Steel,SUP0002,282,287,,10/11/2024
INVALID_15,Plastic,SUP0008,160,222,19044.66,15-01-2023
INV3963,Plastic,SUP0018,256,279,40828.14,04/14/2023
INV3964,Plastic,SUP0005,16,20,30906.41,26/12/2022
INV3965,Plastic,SUP0014,246,173,20422.05,2023-09-24
INV3657,Plastic,SUP0002,160,232,18888.24,30/05/2022
INV3967,Chemicals,SUP0007,131,12,-3657.68,2024-02-05
INV3968,Chemicals,SUP0018,67,179,21412.09,29/01/2022
INVALID_27,Electronics,SUP0015,160,83,19250.52,22-04-2023
INV3970,Plastic,SUP0018,161,85,0,04-08-2022
INV3971,Plastic,SUP0004,56,196,41709.4,28-04-2023
INV3972,Chemicals,SUP0017,216,268,48535.84,2024-03-02
INV3973,Chemicals,SUP0011,279,221,30435.75,08/28/2022
INV3974,Rubber,SUP0002,204,0,19381.31,2022-10-03
INV3975,Steel,SUP0014,187,123,10411.27,05/11/2024
INV3976,Electronics,SUP0017,40,168,12351.11,10/06/2024
INV3977,Chemicals,SUP0011,46,14,46855.03,03/27/2024
INV3978,Electronics,SUP0008,187,159,40354.79,11/06/2024
INV3979,Steel,SUP0004,232,226,29612.73,26/06/2022
INV3980,Electronics,SUP0018,185,49,33530.77,09/09/2022
INV3981,Chemicals,SUP0005,261,224,4672.74,2022-06-07
INV3982,Rubber,SUP0017,213,35,28453.84,21/11/2022
INV3983,Steel,SUP0001,58,89,49823.44,06/05/2024
INV3984,Electronics,SUP0020,212,20,24705.77,10/06/2024
INV3985,STEEL,SUP0017,219,197,15542.77,2024-10-11
INV3986,Plastic,SUP9999,33,54,1843.69,17-04-2024
INV3987,Steel,SUP0016,200,5,9819.12,27/04/2023
INV3988,Steel,SUP0004,78,291,17155.57,01/11/2024
INVALID_85,Plastic,SUP0009,286,202,21179.56,2024-06-15
INV3990,Electronics,SUP0009,260,258,44710.68,13-10-2024
INV2266,Plastic,SUP0003,7,288,30168.13,28/09/2024
INV3992,Chemicals,SUP9999,275,157,24093.7,31-08-2022
INV3993,Chemicals,SUP0001,295,147,41330.39,25/11/2023
INV3994,Electronics,SUP0014,267,136,32487.54,01/18/2024
INV3995,Rubber,SUP0004,86,183,47308.31,2022-11-09
INV3996,Chemicals,SUP9999,191,286,12026.4,17-11-2022
INV3469,Rubber,SUP0014,151,45,13549.33,10/19/2024
INV3998,Rubber,SUP0018,276,232,2170.11,12/02/2023
INV3999,Steel,SUP9999,274,87,9600.57,25-05-2024
INV4000,Electronics,SUP0004,260,174,8532.06,18/09/2024
INV4001,Rubber,SUP0017,235,9999,49496.48,28/02/2024
INV4002,Rubber,SUP0008,214,123,24279.94,29/06/2022
INV4003,Rubber,SUP0003,58,158,27737.27,03/30/2022
INV4004,Steel,SUP0001,36,67,31590.18,30-07-2024
INV4005,Steel,SUP0001,290,96,40592.54,2024-04-16
INV4006,Electronics,SUP0013,187,230,20720.62,2023-11-09
INV4007,electronics,SUP0011,155,253,-1130.41,2024-06-19
INV4008,Plastic,SUP0014,62,29,-1264.8,11-06-2023
INVALID_96,Electronics,SUP0007,134,87,42494.4,2023-08-02
INV4010,Steel,SUP0009,87,119,26576.73,03-04-2024
INV4011,Steel,SUP0012,136,21,0,03-04-2023
INV1324,Chemicals,SUP0006,94,64,14333.7,04/12/2022
INV4013,Rubber,SUP0010,4,249,2623.26,10/03/2023
INV4014,Steel,SUP0020,192,63,1834.69,06/21/2023
INV4015,Steel,SUP9999,109,246,47647.34,06/30/2023
INV4016,Plastic,SUP0012,58,261,19999.88,10-05-2023
INV4017,Rubber,SUP0004,-1,32,1896.7,2022-06-07
INV4018,Chemicals,SUP0012,190,274,25813.58,02/23/2022
INV4019,Steel,SUP0019,65,290,15527.65,29/03/2023
INV4020,Electronics,SUP0010,251,244,15633.37,02/09/2022
INV4021,Steel,SUP0007,252,188,17385.66,20/06/2024
INV4022,Chemicals,SUP0010,106,47,37140.34,2023-03-19
INV4023,plastic,SUP0004,240,212,4747.1,16/03/2024
INV4024,Rubber,SUP0011,283,51,28190.9,15-11-2022
INV4025,Rubber,SUP0003,8,179,24581.21,2023-11-20
INV4026,Electronics,SUP0007,237,100,0,09-06-2022
INV4027,Rubber,SUP0009,77,105,36715.61,02-08-2022
INV4028,Plastic,SUP0004,9999,112,13132.51,10-07-2022
INV4029,Rubber,SUP0001,174,18,44713.38,2023-05-19
INV0156,Plastic,SUP0008,286,-1,29329.32,25-07-2023
INV4031,Plastic,SUP0002,228,223,3495.49,2023-06-06
INV4032,Electronics,SUP0007,193,72,48294.21,21/05/2024
INV4033,Steel,SUP0004,10,294,16289.2,13-07-2024
INV4034,Plastic,SUP0009,92,245,,01/23/2022
INV4035,Electronics,SUP0012,53,124,44735.45,2023-12-07
INV4036,Chemicals,SUP0010,257,227,2378.49,15-11-2024
INV4037,Chemicals,SUP0003,81,217,23724.05,06/10/2022
INV3220,Plastic,SUP0005,73,280,Ten Thousand,03-04-2024
INV4039,Chemicals,SUP0001,237,7,49151.12,2024-01-09
INV4040,Electronics,SUP0010,276,220,20435.75,13/08/2022
INV4041,Steel,SUP0006,257,214,39909.59,15/10/2024
INV4042,Rubber,SUP0005,115,0,37972.29,02/04/2022
INV4043,Electronics,SUP0005,112,184,41249.05,2023-12-11
INV4044,Chemicals,SUP0012,57,-1,39690.55,07-10-2023
INV4045,Electronics,SUP0015,46,151,46236.11,15/06/2024
INV4046,Plastic,SUP0002,243,71,48941.49,01/06/2022
INVALID_94,Chemicals,SUP0017,282,65,46082.2,2022-09-28
INV4048,Plastic,SUP0015,30,91,43203.02,2024-09-24
INV4049,Rubber,SUP0006,26,98,47640.23,2022-10-14
INV4050,ELECTRONICS,SUP0016,153,289,25379.55,04-05-2024
INV4051,plastic,SUP0017,267,205,5931.06,04/28/2022
INV4052,Chemicals,SUP0019,21,50,19367.59,18/02/2023
INVALID_37,Rubber,SUP0007,78,250,14425.26,06/30/2023
INV4054,Plastic,SUP0006,99,181,8408.13,2024-02-27
INV4055,Steel,SUP9999,180,7,16682.68,2023-10-13
INV4056,Plastic,SUP0011,299,185,43326.86,27-11-2022
INV4057,Plastic,SUP0014,65,228,Ten Thousand,12-08-2022
INV4058,Rubber,SUP0016,241,58,14667.31,05/03/2024
INV4059,Plastic,SUP0006,300,0,8076.08,11/27/2023
INV4060,steel,SUP0009,54,0,38284.37,2022-09-11
INV4061,PLASTIC,SUP0015,68,9,16783.73,29/06/2022
INV4062,Steel,SUP0020,34,31,5974.71,05-04-2023
INV4063,Steel,SUP0018,254,260,14647.3,01-03-2022
INV4064,Rubber,SUP0003,104,117,11186.24,04/25/2023
INV4065,Chemicals,SUP0005,267,180,31859.05,12/02/2022
INV2848,Rubber,SUP0005,294,66,39010.96,2023-03-02
INV4067,Chemicals,SUP0020,212,50,28133.67,2022-09-23
INV3115,Plastic,SUP0006,177,105,4747.21,07/23/2024
INV2805,Plastic,SUP0019,281,189,10982.61,15/04/2023
INV4070,Rubber,SUP0015,195,0,10461.89,16/07/2022
INV4071,Chemicals,SUP0005,150,154,3365.77,02/12/2024
INV4072,Electronics,SUP0017,29,217,28568.87,03/06/2022
INV4073,Rubber,SUP0007,291,81,28432.08,28-04-2023
INV4074,Rubber,SUP0015,114,58,22125.59,2022-11-02
INV4075,Electronics,SUP0004,53,208,4702.33,01/02/2023
INV4076,Rubber,SUP0020,270,32,34383.82,06/09/2023
INV4077,Steel,SUP0014,221,24,28185.34,14/10/2024
INV4078,Plastic,SUP0015,273,135,37654.26,10/25/2022
INV4079,Electronics,SUP0004,68,32,16039.05,12-08-2023
INV4080,Rubber,SUP0008,274,10,36958.39,2023-05-08
INV4081,Electronics,SUP0012,251,136,47398.0,21/04/2024
INV4082,Chemicals,SUP0002,116,42,,01/08/2023
INV4083,Electronics,SUP0006,98,197,20730.0,07/12/2023
INV4084,Electronics,SUP0009,104,175,47036.02,2022-11-02
INV4085,Rubber,SUP0008,2,188,,2022-02-28
INV4086,Steel,SUP0002,224,259,15419.56,2023-05-10
INV4087,Chemicals,SUP0018,40,4,10546.3,2022-11-09
INV4088,Chemicals,SUP0009,127,86,41509.0,15-10-2024
INV4089,Electronics,SUP0008,227,39,44687.1,2022-03-07
INV4090,Chemicals,SUP0002,181,34,32423.06,19/07/2022
INV4091,Rubber,SUP0013,259,141,Ten Thousand,27/06/2022
INV4092,Electronics,SUP0011,32,131,36061.17,25-11-2024
INV4093,Chemicals,SUP0010,91,231,11323.81,09/18/2024
INV4094,Plastic,SUP0006,270,68,6249.99,2022-05-01
INV4095,Chemicals,SUP0009,11,135,Five Hundred,03/12/2023
INV4096,Electronics,SUP0019,35,36,35505.6,2023-03-06
INV4097,Plastic,SUP0007,174,205,33446.45,10/25/2023
INV4098,Chemicals,SUP0016,77,162,32757.46,10/30/2022
INV4099,Electronics,SUP0007,98,240,10226.01,01/06/2022
INV4100,Rubber,SUP0002,234,255,9134.53,16/03/2023
INV4101,Electronics,SUP0015,9999,263,45796.11,07/06/2023
INV4102,Chemicals,SUP0011,185,199,33979.76,11/19/2023
INV4103,Plastic,SUP0020,5,6,16294.41,08/03/2024
INV4104,Chemicals,SUP0016,65,133,4448.89,2023-11-13
INV4105,Plastic,SUP0015,174,119,7148.74,2023-07-22
INV4106,Plastic,SUP0017,214,282,37668.15,07-08-2024
INV4107,Rubber,SUP0013,267,73,27857.81,12-10-2022
INV4108,Plastic,SUP0014,156,105,40975.01,02/05/2022
INV4109,Plastic,SUP0013,231,270,28114.23,04-10-2024
INV1799,Rubber,SUP0007,158,128,28219.58,27/08/2024
INV4111,Rubber,SUP0006,93,64,27277.63,09/29/2024
INV4112,Rubber,SUP0012,61,273,30290.46,09/04/2024
INV4113,Electronics,SUP0003,104,245,2862.76,2024-06-04
INV4114,Steel,SUP0015,186,270,16189.41,31-12-2022
INV4115,Chemicals,SUP0001,239,38,-2194.15,2022-06-25
INV4116,Plastic,SUP0020,251,161,44235.52,2022-07-28
INV4117,CHEMICALS,SUP0002,61,87,25931.9,04/03/2022
INV4118,Steel,SUP0016,100,259,25545.11,16-11-2024
INV4119,Plastic,SUP0015,285,40,,2024-07-31
INV4120,Steel,SUP0001,32,255,17987.28,09/03/2024
INV4121,Plastic,SUP0019,149,14,-4958.19,2024-11-09
INV4122,Steel,SUP0009,180,143,,25-01-2023
INV4123,Rubber,SUP0001,265,104,30436.84,2022-05-15
INV4124,RUBBER,SUP0015,150,280,40865.07,12/29/2023
INV1766,Electronics,SUP0001,59,213,26410.3,06/05/2024
INV3212,Plastic,SUP0016,229,73,Five Hundred,2024-12-01
INV4127,RUBBER,SUP0002,282,229,40123.42,31/03/2022
INV4128,Plastic,SUP0010,272,212,34404.43,11-03-2024
INV4129,Rubber,SUP0013,102,84,14082.96,28/10/2024
INV4130,Plastic,SUP0019,253,104,35209.04,18-11-2022
INV4131,Steel,SUP0019,43,129,Five Hundred,2024-10-03
INV4132,Plastic,SUP0010,294,42,44571.91,12/12/2023
INV4133,Plastic,SUP0016,256,182,21595.18,2024-05-20
INV4134,Chemicals,SUP0013,105,180,37544.41,09/23/2024
INV4135,Rubber,SUP0018,66,269,40164.58,21/06/2023
INV4136,Plastic,SUP0013,219,268,30873.34,2023-03-05
INV4137,Chemicals,SUP0009,197,66,28596.71,11/08/2024
INV4138,Electronics,SUP0015,188,247,22586.33,14/03/2022
INV4139,Electronics,SUP0018,261,109,7045.93,07-06-2023
INV4140,PLASTIC,SUP0020,191,127,23988.48,2023-12-12
INV4141,Chemicals,SUP9999,261,140,10278.74,29-12-2022
INVALID_31,electronics,SUP0008,235,139,37393.1,2024-10-28
INV4143,Steel,SUP0020,64,180,38819.79,31-12-2022
INV4144,Rubber,SUP0008,205,293,3874.7,2024-02-03
INV4145,Steel,SUP0017,112,18,41641.3,01/30/2023
INV4146,electronics,SUP0017,248,10,39830.45,12-07-2022
INV4147,Chemicals,SUP0015,70,141,28945.55,02-06-2023
INV4148,Electronics,SUP0019,131,61,5393.81,18-09-2023
INV4149,rubber,SUP0014,167,56,38277.72,10/23/2022
INV4150,Electronics,SUP0006,261,156,35711.29,2024-07-15
INV4151,Plastic,SUP0001,186,11,39804.42,19-02-2023
INV4152,Rubber,SUP0007,103,95,10697.34,2023-10-06
INV4153,rubber,SUP0018,41,168,14820.65,09-04-2023
INV4154,Chemicals,SUP0003,248,156,36716.68,07/11/2023
INV4155,CHEMICALS,SUP0007,111,1,33856.45,08/06/2023
INV4156,Rubber,SUP0013,119,46,47765.13,07-08-2022
INV4157,Electronics,SUP0009,31,189,15601.1,31/08/2022
INV4158,Steel,SUP0020,279,32,41624.48,15-08-2023
INV4159,Plastic,SUP0007,4,177,4687.91,2023-02-21
INV4160,Plastic,SUP0013,160,269,42926.15,02/12/2024
INV4161,Steel,SUP0018,155,264,32197.08,08-12-2023
INV4162,RUBBER,SUP0009,143,242,29441.28,2024-02-12
INV4163,Steel,SUP0013,23,35,13051.17,23/04/2023
INV4164,Steel,SUP0019,266,135,30268.21,24/06/2024
INV4165,Rubber,SUP0014,268,32,16782.49,11/08/2022
INV4166,Rubber,SUP0001,219,202,44077.9,07/03/2022
INV4167,Electronics,SUP0009,137,97,15210.41,03-07-2022
INV4168,Plastic,SUP0016,0,38,4261.64,02/25/2022
INV4169,Electronics,SUP9999,129,187,7757.95,05/23/2023
INV4170,Electronics,SUP0001,26,194,35308.37,21/10/2022
INV4171,Electronics,SUP0005,35,6,32525.93,04/18/2023
INV4172,Plastic,SUP0001,125,126,13788.62,06/19/2022
INV4173,Chemicals,SUP0001,299,133,Ten Thousand,04/03/2022
INV1942,Plastic,SUP0016,35,276,2141.73,2024-09-21
INV4175,Electronics,SUP0013,188,260,8660.13,2024-04-01
INV4176,Chemicals,SUP0007,117,59,17026.88,04/17/2023
INV4177,Chemicals,SUP0009,176,255,12469.06,2023-11-27
INV4178,Rubber,SUP9999,232,70,6249.97,04/11/2024
INV4179,Chemicals,SUP0003,8,35,18179.0,18/10/2022
INV4180,electronics,SUP0012,18,125,34382.07,09/11/2022
INV4181,Plastic,SUP0004,98,4,33431.52,09-08-2023
INV4182,Plastic,SUP0012,100,300,35159.76,30/11/2023
INV4183,Steel,SUP0001,241,37,45702.87,2022-09-04
INV3630,Chemicals,SUP0013,279,103,40037.03,23-12-2022
INV4185,Electronics,SUP0011,203,288,28323.4,2024-07-03
INV4186,Chemicals,SUP9999,283,24,14000.64,2023-05-19
INV4187,Steel,SUP9999,116,3,4345.07,09/05/2023
INV4188,Chemicals,SUP0007,55,260,19735.17,2023-11-03
INV4189,Rubber,SUP0013,228,81,29187.51,2022-10-06
INV4190,PLASTIC,SUP0020,88,216,Twenty Five Thousand,13/01/2022
INV4191,Rubber,SUP0007,73,116,36086.78,2022-02-22
INV4192,Steel,SUP0006,206,190,29337.02,27/03/2023
INV4193,Electronics,SUP0001,205,278,34476.09,2023-12-02
INV4194,Rubber,SUP0013,205,252,3234.19,26-07-2024
INV4195,Plastic,SUP0009,298,231,36458.68,30-09-2023
INV4196,Plastic,SUP0018,285,164,49216.06,06/10/2022
INV4197,Electronics,SUP0014,137,242,5297.42,2022-05-17
INV4198,Steel,SUP0008,34,29,12407.95,2022-01-14
INVALID_48,Rubber,SUP0004,293,220,34275.29,11/05/2023
INV4200,Chemicals,SUP0012,47,37,25498.49,13/03/2023
INV4201,Steel,SUP0012,112,224,6725.39,05/01/2022
INV4202,Chemicals,SUP0005,88,213,49368.23,15/06/2022
INV4069,Chemicals,SUP0015,13,206,23598.56,03/18/2024
INV4204,Steel,SUP0004,112,4,-4307.46,2024-08-15
INV4205,Plastic,SUP0016,-1,126,45218.98,11/03/2023
INV4206,Chemicals,SUP0018,285,43,6378.99,02/09/2023
INV4207,Electronics,SUP0013,164,145,5882.68,2024-09-01
INV4208,Chemicals,SUP0009,288,97,29036.93,21/03/2022
INV4209,STEEL,SUP0010,224,159,43232.21,25/05/2024
INV4210,Plastic,SUP0013,184,213,30656.49,07/01/2022
INV4211,Plastic,SUP0015,43,257,43924.59,22-04-2023
INV4212,Plastic,SUP9999,193,109,0,26-09-2024
INV4213,Steel,SUP0018,293,121,0,2024-12-02
INV4214,Electronics,SUP0011,27,55,12202.73,2024-04-07
INV4215,Steel,SUP0016,258,90,34456.26,2022-04-22
INV1410,Chemicals,SUP0003,267,139,25261.11,12/07/2022
INV4217,Rubber,SUP0013,238,186,1827.08,01/21/2022
INV4218,Steel,SUP0014,253,269,23341.21,2022-12-18
INV4219,Rubber,SUP0006,221,57,46561.06,01/19/2023
INV4220,ELECTRONICS,SUP0009,39,248,45659.02,02-11-2022
INV4221,Steel,SUP0011,255,232,46289.04,16-05-2022
INV4222,Plastic,SUP0006,100,175,32166.93,06/22/2022
INV4223,Electronics,SUP0010,211,133,46164.29,07/26/2022
INV4224,Plastic,SUP0013,12,275,12878.64,05-03-2022
INV4225,Rubber,SUP0018,243,29,-527.4,01/05/2023
INV4226,Steel,SUP0013,8,279,30732.62,06/12/2022
INV4227,Electronics,SUP0018,0,152,49845.83,18/01/2022
INV4228,Chemicals,SUP0010,281,289,36769.34,04/08/2022
INV4229,Plastic,SUP9999,9999,236,0,01/02/2022
INV4230,Steel,SUP0003,277,274,7017.49,04/05/2024
INV4231,Steel,SUP0012,287,3,11492.99,01/21/2024
INV4232,Plastic,SUP0005,227,13,Ten Thousand,29-03-2023
INV4233,Electronics,SUP0006,225,16,46064.59,04/12/2023
INV4234,Rubber,SUP0014,189,77,29149.7,28-09-2024
