HospitalID,HospitalName,Location,Capacity
HOS2402,Simply,Mumbai,21
HOS2403,Part,Delhi,209
HOS2404,Be,Mumbai,195
HOS2405,Great,Hyderabad,-1
HOS2406,And,Delhi,78
HOS2407,During,Mumbai,15
HOS2408,Call,Hyderabad,155
HOS2409,Blood,Delhi,194
HOS2410,Score,Delhi,265
HOS2411,Financial,Bangalore,281
HOS2412,Worry,Bangalore,194
INVALID_23,Actually,Hyderabad,248
HOS2414,Leader,Hyderabad,14
HOS2415,Human,Mumbai,184
HOS2416,Specific,Chennai,266
HOS2417,Difficult,Chennai,111
HOS2418,Friend,Delhi,260
HOS0639,Theory,Chennai,15
HOS2420,In,Hyderabad,129
HOS2421,Some,Hyderabad,194
HOS2422,I,Chennai,146
HOS2423,Power,Hyderabad,29
HOS2424,Start,Delhi,252
HOS2425,Expect,Mumbai,161
HOS2426,Realize,Bangalore,279
HOS2427,Professor,DELHI,221
HOS2428,World,Bangalore,203
HOS2429,At,Mumbai,252
HOS2430,Believe,Delhi,192
INVALID_9,Member,Mumbai,261
HOS2432,Question,Chennai,89
HOS2433,Adult,bangalore,3
HOS2434,Write,Hyderabad,88
HOS2435,Compare,Mumbai,260
HOS2436,Establish,Bangalore,187
HOS2437,Today,Chennai,90
HOS2438,Available,Mumbai,229
HOS2439,Follow,Chennai,42
HOS2440,Authority,Mumbai,35
HOS2441,Yes,Chennai,55
HOS2442,Section,Bangalore,143
HOS2443,Behind,Mumbai,48
HOS2444,Building,Mumbai,61
HOS2445,Two,Chennai,-1
HOS2446,Four,Mumbai,34
HOS2447,Billion,Mumbai,196
HOS2448,Send,Chennai,261
HOS2449,Hold,Mumbai,184
HOS2450,Chair,Mumbai,16
HOS2451,Produce,Delhi,67
HOS2452,Nice,Bangalore,0
HOS2453,Chance,mumbai,147
HOS2454,Keep,HYDERABAD,106
HOS2455,Despite,chennai,261
HOS2456,Do,Delhi,170
HOS2457,High,Delhi,152
HOS2458,Inside,Hyderabad,261
HOS2459,Sister,bangalore,83
HOS2460,Short,Bangalore,220
HOS2461,Possible,Delhi,174
HOS2462,Really,Bangalore,219
HOS2463,Behavior,Bangalore,190
HOS2464,Thousand,Delhi,299
HOS2465,Worry,Bangalore,177
HOS2466,Firm,Chennai,9999
HOS2467,Say,Hyderabad,216
HOS2468,Thus,Chennai,299
HOS2469,Thousand,HYDERABAD,229
HOS2470,Top,Hyderabad,296
HOS2471,Quite,Bangalore,154
HOS2472,Form,Chennai,143
HOS2473,Soon,Delhi,279
HOS2474,Box,Hyderabad,57
HOS2475,Wait,Mumbai,196
HOS2476,Weight,Bangalore,134
HOS2477,Address,Bangalore,12
HOS2478,Wind,Bangalore,162
HOS2479,Certain,Bangalore,20
HOS2480,Century,Delhi,-1
HOS2358,Partner,Bangalore,-1
HOS2482,Position,Delhi,19
HOS2119,Hotel,Mumbai,3
HOS2484,Statement,Delhi,51
HOS2485,Pull,Chennai,69
HOS2486,Many,Hyderabad,146
HOS2487,Official,Mumbai,41
HOS2488,Ball,Bangalore,295
HOS2489,Cost,Mumbai,277
HOS2490,Outside,Delhi,268
HOS2491,Worry,Delhi,151
HOS2492,Visit,Hyderabad,170
HOS2493,Back,Hyderabad,287
HOS2494,Door,Chennai,22
HOS2495,Consumer,Hyderabad,169
HOS2496,School,Hyderabad,265
HOS2497,Challenge,Mumbai,216
HOS2498,Whom,Bangalore,270
HOS2499,Radio,Delhi,209
HOS2500,Where,Mumbai,21
HOS2501,Difficult,Chennai,8
HOS2502,Unit,Delhi,225
HOS2503,Star,Mumbai,139
HOS2504,Hour,Chennai,116
HOS2505,Necessary,Hyderabad,55
HOS2013,Available,Hyderabad,163
HOS2507,Lawyer,Hyderabad,57
HOS2508,Than,Bangalore,40
HOS2509,Myself,Mumbai,41
HOS2510,Chance,Mumbai,287
HOS2313,Cell,Hyderabad,48
HOS2512,Right,Bangalore,97
HOS2513,Century,Hyderabad,56
HOS2514,Film,Hyderabad,291
HOS2515,Hand,Bangalore,105
HOS2516,Station,Delhi,73
HOS2517,Word,Chennai,169
HOS2518,View,Delhi,63
HOS2519,Number,Chennai,219
HOS2520,Data,Hyderabad,236
INVALID_64,Wear,Bangalore,64
HOS2522,Marriage,Delhi,232
HOS2523,End,Delhi,253
HOS2524,Church,Chennai,221
HOS2525,Thank,Hyderabad,99
HOS2526,Film,Bangalore,75
HOS2527,Prepare,Chennai,125
HOS2528,Arrive,Chennai,41
HOS2529,He,Mumbai,45
HOS2530,Any,Hyderabad,66
HOS2531,Trouble,Mumbai,112
HOS2532,On,Delhi,48
HOS2533,Expert,Chennai,15
HOS2534,Continue,Bangalore,153
HOS2535,Term,Mumbai,33
HOS2536,Process,Hyderabad,194
HOS2537,Believe,Mumbai,78
HOS2538,May,Bangalore,31
HOS2539,Clearly,Delhi,183
HOS2540,Western,Hyderabad,114
HOS2541,None,chennai,81
HOS2542,Century,Bangalore,243
HOS2543,Word,Delhi,181
HOS2544,But,Mumbai,294
HOS2545,Cover,Hyderabad,161
HOS2546,Tell,Delhi,155
HOS2547,Staff,Chennai,73
HOS2548,Republican,Hyderabad,0
HOS2549,Degree,Hyderabad,161
HOS2550,Few,MUMBAI,134
HOS2551,Color,Delhi,218
HOS2552,Land,delhi,12
HOS2553,Ok,Mumbai,168
HOS2554,Human,Bangalore,153
HOS2555,Feel,Chennai,283
HOS2556,Quite,Hyderabad,207
HOS2557,Might,Bangalore,25
HOS2558,Republican,Mumbai,275
HOS2559,Commercial,Chennai,113
HOS2560,Go,Delhi,1
HOS2561,Other,Mumbai,58
HOS2562,Yard,Hyderabad,101
HOS2563,Everything,Bangalore,264
HOS2564,How,Chennai,248
HOS2565,Generation,Hyderabad,298
HOS2566,Hair,Chennai,115
HOS2567,Foreign,Chennai,98
HOS2568,Almost,Bangalore,247
HOS2569,Long,Bangalore,0
HOS2570,Single,hyderabad,42
HOS2571,Green,Mumbai,14
HOS2572,Never,Hyderabad,-1
HOS2573,Police,Chennai,5
HOS2574,Perform,CHENNAI,252
HOS2575,Central,Chennai,291
HOS2576,Move,Hyderabad,8
HOS2577,Trouble,Bangalore,108
INVALID_50,Color,Bangalore,134
HOS2579,History,Mumbai,216
HOS2580,Any,Bangalore,78
HOS2581,Man,Delhi,79
HOS2582,Speak,Bangalore,123
HOS2583,Wind,Hyderabad,13
HOS2584,Medical,Mumbai,213
HOS2585,Operation,Chennai,100
HOS2586,Anything,Hyderabad,178
HOS2587,Thought,Delhi,146
HOS2588,Hotel,BANGALORE,57
INVALID_9,Accept,DELHI,10
HOS2590,Discuss,Delhi,194
HOS2591,Song,Bangalore,230
HOS2592,Interesting,Delhi,79
HOS2593,Toward,HYDERABAD,147
HOS2594,Economy,Bangalore,63
HOS2595,Deep,Chennai,177
HOS2596,Send,Delhi,84
HOS2597,Dog,Chennai,105
HOS2598,Sport,Bangalore,126
HOS2599,Picture,Hyderabad,179
HOS2600,Total,Hyderabad,148
HOS2601,Nothing,Mumbai,29
HOS2602,Message,Bangalore,179
HOS2603,Medical,Mumbai,214
HOS2604,Individual,Hyderabad,77
HOS2605,Decision,Bangalore,161
HOS2606,Money,Delhi,235
HOS2607,Treat,Mumbai,210
HOS2608,Full,Chennai,181
HOS2609,Type,Mumbai,39
HOS2610,Fish,Delhi,182
HOS2611,Language,Bangalore,15
HOS0523,Help,Bangalore,54
HOS2613,Address,Delhi,111
HOS2614,Number,Hyderabad,224
HOS2615,Organization,Delhi,143
HOS2616,Want,Hyderabad,252
HOS2617,Sit,Hyderabad,204
HOS2618,National,Bangalore,9999
HOS2619,Glass,Mumbai,45
HOS2620,Risk,MUMBAI,40
HOS2621,Pull,Mumbai,184
HOS2622,Weight,Delhi,56
HOS2623,Thus,Bangalore,272
HOS2624,Human,mumbai,246
HOS2625,Available,Delhi,9999
HOS2626,Stock,Hyderabad,168
HOS2627,Staff,Bangalore,184
HOS2628,Relationship,Bangalore,265
HOS2629,Well,Chennai,287
HOS2630,Employee,Bangalore,135
HOS2631,Effort,DELHI,2
HOS2632,Thing,Mumbai,296
HOS2633,Follow,Mumbai,24
HOS2634,Star,Chennai,216
HOS2635,Start,Mumbai,51
HOS2636,Receive,Hyderabad,259
HOS2637,Life,Delhi,12
HOS2638,Above,mumbai,9999
HOS2639,Edge,Hyderabad,142
HOS2640,Prevent,Bangalore,56
HOS2641,Inside,Hyderabad,168
HOS2642,Specific,Bangalore,174
HOS2643,From,Delhi,12
HOS2644,Degree,Hyderabad,94
HOS2645,Her,MUMBAI,14
HOS2646,Guy,Bangalore,130
HOS2647,Box,Mumbai,89
HOS2648,Unit,Chennai,282
HOS2649,His,Hyderabad,191
HOS2650,State,Mumbai,62
HOS2651,Grow,Bangalore,164
HOS2652,Stuff,Mumbai,98
HOS2653,Also,Chennai,109
HOS2654,When,Bangalore,180
HOS2655,Last,Delhi,167
HOS2656,Chance,Delhi,134
HOS2657,Dinner,Chennai,5
HOS2658,Step,Bangalore,174
HOS2659,Various,Bangalore,73
HOS2303,Second,Hyderabad,129
HOS2661,Toward,Mumbai,65
HOS2662,Energy,Mumbai,75
HOS2663,Leader,Bangalore,124
HOS2664,With,Mumbai,9999
HOS2665,Cultural,chennai,134
HOS2666,Poor,hyderabad,227
HOS2667,Drop,chennai,79
HOS2668,Analysis,Bangalore,104
HOS2669,Indicate,Chennai,158
HOS2670,People,Chennai,234
HOS2671,Item,Hyderabad,38
HOS2672,Senior,chennai,290
HOS2673,Certainly,Hyderabad,60
HOS2674,Under,Mumbai,205
HOS2675,Lead,Chennai,174
HOS2676,Wear,Bangalore,2
INVALID_62,Guy,Delhi,139
HOS2678,Especially,Bangalore,90
HOS2679,Hour,Mumbai,145
HOS2680,Red,Bangalore,12
HOS2681,Difficult,Hyderabad,64
INVALID_74,Technology,Chennai,297
HOS2683,Loss,Hyderabad,165
HOS2684,White,Bangalore,75
HOS2685,Cold,Hyderabad,87
HOS2686,Decision,Bangalore,179
HOS2687,Police,Mumbai,208
HOS2688,Trouble,Chennai,81
HOS2689,Reason,Bangalore,90
HOS2690,Stuff,Hyderabad,157
HOS2691,Game,Delhi,287
HOS2692,Force,Chennai,34
HOS2693,Ago,Mumbai,149
HOS1100,Key,Bangalore,138
HOS2695,Travel,Delhi,256
HOS2696,According,Delhi,168
HOS2697,Hope,CHENNAI,291
HOS2698,Represent,Delhi,89
HOS2699,Then,Chennai,77
HOS2700,Something,Delhi,158
HOS2701,Write,Delhi,244
HOS2702,School,Mumbai,167
HOS2703,Official,Chennai,44
HOS2704,See,Mumbai,75
HOS2705,Fine,Hyderabad,226
HOS2706,Talk,Delhi,250
HOS2707,Sell,Bangalore,202
HOS0812,Mrs,Hyderabad,143
HOS2709,Some,Bangalore,232
HOS2710,School,Hyderabad,104
HOS2711,Stuff,hyderabad,72
HOS2712,Ahead,Delhi,154
HOS2298,Arm,Chennai,21
HOS0099,They,Bangalore,195
HOS1239,Example,Bangalore,129
HOS2716,Win,Hyderabad,280
HOS2717,Official,Delhi,258
HOS2718,Medical,Mumbai,70
HOS2719,Customer,Chennai,192
HOS2720,Significant,Bangalore,6
HOS2721,Control,Chennai,282
HOS2722,Rock,Hyderabad,183
HOS2723,Expert,Chennai,200
HOS2724,Within,Bangalore,53
HOS2725,Left,Bangalore,272
HOS2726,Lead,Bangalore,125
HOS2727,Can,Bangalore,16
INVALID_6,Walk,Chennai,79
HOS2729,Season,Bangalore,16
HOS2730,Contain,Chennai,25
HOS2731,Church,Bangalore,71
HOS2732,Window,Bangalore,9
HOS2733,Body,Hyderabad,36
HOS2734,Miss,Bangalore,194
HOS2735,Special,Chennai,63
HOS2736,President,Mumbai,238
HOS2737,Guy,Hyderabad,238
HOS2738,But,Hyderabad,169
HOS2739,Second,Bangalore,176
HOS2740,Show,Delhi,9999
HOS2741,Economy,Bangalore,233
HOS2742,Particular,Hyderabad,177
HOS2743,Service,Chennai,189
HOS2744,Much,Hyderabad,293
HOS2745,Face,Delhi,176
HOS2746,Over,Bangalore,22
HOS2747,Arrive,Hyderabad,9999
HOS2748,Remember,Mumbai,14
HOS2749,Two,Delhi,234
HOS2750,Now,Bangalore,115
HOS2751,Financial,Delhi,31
HOS2752,Find,Mumbai,95
INVALID_57,Body,Mumbai,182
HOS2754,Dark,Hyderabad,159
HOS2755,Process,Delhi,115
HOS2756,Skill,Delhi,0
HOS2757,Morning,Bangalore,91
HOS2758,Both,Delhi,30
INVALID_83,Dark,Chennai,27
HOS2760,Tough,Bangalore,240
HOS2761,Church,Mumbai,219
HOS2762,Choose,Mumbai,111
HOS2763,Truth,Bangalore,246
INVALID_74,Something,Delhi,137
HOS2765,Certain,Bangalore,209
HOS2766,Hand,Hyderabad,0
HOS2767,So,Mumbai,263
HOS2768,Region,Chennai,213
HOS2769,People,Delhi,292
HOS2770,News,Chennai,180
HOS2771,Attorney,bangalore,230
HOS2772,Meeting,Hyderabad,270
HOS1170,Manager,chennai,107
HOS2774,Blue,Mumbai,94
HOS2775,Lawyer,Chennai,247
HOS2776,Price,Bangalore,169
HOS2777,Recognize,DELHI,142
INVALID_68,Large,Bangalore,184
HOS2779,Foreign,Bangalore,267
HOS2780,Memory,Delhi,91
HOS2781,Common,Delhi,239
HOS2782,Else,Hyderabad,123
HOS2783,Indicate,Chennai,203
HOS2784,Prevent,Chennai,296
HOS2785,Usually,Delhi,79
HOS2786,Hold,delhi,84
INVALID_6,Civil,Delhi,85
HOS1376,Season,Delhi,204
HOS2789,Office,Chennai,55
HOS2790,Guess,Delhi,76
HOS2791,Night,Mumbai,254
HOS2792,Space,Delhi,234
HOS2793,Mean,Hyderabad,18
HOS2794,Writer,Hyderabad,-1
HOS2795,Society,Chennai,85
HOS2796,Her,Hyderabad,77
HOS2797,Piece,Hyderabad,39
HOS2798,Play,Chennai,227
HOS2799,Best,Delhi,2
HOS2800,General,Chennai,40
HOS2801,Cover,Delhi,30
HOS2802,She,Chennai,87
HOS2803,Anything,Hyderabad,243
HOS2804,Method,Delhi,201
HOS2805,But,Chennai,1
HOS2806,Sport,Chennai,33
HOS2807,Old,Delhi,66
HOS2808,Us,Mumbai,125
HOS2809,Give,Chennai,229
HOS2810,Whether,Hyderabad,128
HOS2811,Pull,Delhi,72
HOS2812,Phone,Mumbai,190
HOS2813,Shake,Hyderabad,158
HOS2814,Number,Delhi,177
HOS2815,Hair,Hyderabad,275
HOS2816,Hit,Bangalore,290
HOS2817,Success,Hyderabad,31
HOS2818,Least,Mumbai,45
HOS2819,Picture,Mumbai,290
HOS2820,Might,Chennai,123
HOS2821,National,Bangalore,75
HOS2822,Bar,Chennai,97
HOS2823,Picture,Hyderabad,20
HOS2824,Bed,Mumbai,81
HOS2825,Say,Bangalore,42
HOS2826,Plant,MUMBAI,45
HOS2827,Ok,Hyderabad,135
INVALID_80,Tell,Bangalore,185
HOS2829,Though,Bangalore,221
HOS2830,Wish,Delhi,79
HOS2831,Consider,Chennai,16
HOS2832,Interesting,Chennai,130
HOS2833,Similar,Chennai,103
HOS2359,Certain,Delhi,251
HOS2835,Perform,Bangalore,282
HOS2836,Able,Hyderabad,66
HOS2837,Candidate,DELHI,286
HOS2838,Wish,Mumbai,68
HOS2839,Each,Bangalore,23
HOS2840,Matter,Mumbai,157
HOS2841,Now,Mumbai,9999
HOS2842,Third,Bangalore,101
HOS2843,Well,Hyderabad,234
HOS2844,Pattern,Chennai,217
HOS2845,Positive,mumbai,284
HOS2846,Wife,Bangalore,109
INVALID_11,Opportunity,Bangalore,291
HOS2848,Tend,Mumbai,279
HOS2849,Brother,Bangalore,299
HOS2850,Century,Mumbai,215
HOS2851,Explain,Chennai,52
HOS2852,Set,DELHI,289
HOS2853,Something,Bangalore,233
HOS2854,Buy,Delhi,89
HOS2855,Share,Mumbai,248
HOS2856,Ready,Delhi,295
HOS2857,Last,Bangalore,9999
HOS2858,Data,hyderabad,63
HOS2859,Bed,Delhi,24
HOS2860,Own,Hyderabad,185
HOS2861,Determine,HYDERABAD,60
HOS2862,Reality,Hyderabad,135
HOS2863,Skin,delhi,257
HOS2864,Let,Chennai,157
HOS2865,Cultural,Chennai,262
HOS2866,Among,Delhi,-1
HOS2867,Small,hyderabad,247
HOS2868,Seek,Mumbai,130
HOS2869,Minute,Delhi,237
HOS2870,Participant,Bangalore,249
HOS2871,Worry,Hyderabad,193
HOS2872,Economic,Bangalore,215
HOS2873,Answer,Bangalore,18
HOS2874,Behavior,Mumbai,254
HOS2875,Letter,Hyderabad,261
HOS2876,List,Bangalore,64
HOS2877,Understand,Mumbai,101
HOS2878,Face,Mumbai,130
HOS2879,Imagine,Delhi,93
HOS2880,Learn,Bangalore,296
HOS2881,Purpose,Delhi,74
HOS2882,Nation,Chennai,299
HOS2883,Response,Hyderabad,76
HOS2884,Paper,Chennai,63
HOS2885,Pattern,Delhi,17
HOS2886,Federal,Hyderabad,184
HOS2887,Mission,Delhi,146
HOS2888,Visit,Bangalore,251
HOS2889,Measure,Chennai,19
HOS2890,Present,Hyderabad,145
HOS2891,Old,Mumbai,180
HOS2892,Pm,Mumbai,183
HOS2893,Town,Hyderabad,134
HOS2894,Purpose,Hyderabad,173
HOS2895,Difficult,Chennai,242
HOS2896,State,Hyderabad,69
HOS2897,Production,Mumbai,32
HOS2898,More,bangalore,182
HOS2899,Floor,Chennai,96
HOS2900,President,Hyderabad,201
HOS2901,Style,Mumbai,127
HOS2902,Team,Bangalore,179
HOS2903,Rich,Mumbai,267
HOS2904,Thing,Hyderabad,1
HOS2905,Own,Delhi,131
HOS2906,Develop,Hyderabad,87
HOS2907,Hit,Hyderabad,276
HOS2908,Yourself,Hyderabad,187
HOS2909,Hair,DELHI,33
HOS2910,Always,Delhi,265
HOS2911,Name,Chennai,124
HOS2912,Growth,Chennai,77
HOS2913,Treatment,Delhi,162
HOS2914,Hotel,Mumbai,22
HOS2915,Within,Hyderabad,34
INVALID_13,Space,Chennai,71
HOS2917,As,Hyderabad,56
HOS2918,Should,Chennai,122
HOS0532,Get,Hyderabad,260
HOS2920,Far,Mumbai,239
HOS2921,Radio,Delhi,217
HOS2922,Peace,Chennai,128
HOS2923,Some,Hyderabad,178
HOS2924,By,Mumbai,240
HOS2925,Mission,Delhi,38
HOS2926,Oil,Chennai,56
HOS2927,Avoid,Mumbai,150
HOS2928,Nice,Bangalore,177
HOS2929,Hotel,Bangalore,66
HOS2930,You,Delhi,1
HOS2931,Here,Mumbai,178
HOS2932,Budget,Hyderabad,49
HOS2933,Often,Mumbai,206
HOS2934,Enter,Mumbai,104
HOS2935,Throw,Delhi,271
HOS2936,Account,Chennai,235
HOS2937,Add,Mumbai,226
HOS2938,Order,Delhi,156
HOS2939,Spring,CHENNAI,74
HOS2940,Explain,Delhi,184
HOS2941,Money,chennai,130
HOS2942,Indicate,Mumbai,40
HOS2943,Father,Mumbai,144
HOS2944,Exactly,Mumbai,78
HOS2945,Relationship,Mumbai,11
HOS2946,All,Bangalore,79
HOS2947,Safe,Delhi,8
HOS2948,Size,Delhi,111
HOS2949,Those,Mumbai,59
HOS2950,Sport,Bangalore,138
HOS2951,Century,Hyderabad,219
HOS2952,Writer,Chennai,295
HOS0221,Identify,Hyderabad,29
HOS1749,Magazine,Delhi,219
HOS1318,Natural,MUMBAI,136
HOS2956,Throw,Chennai,-1
HOS2957,Technology,Mumbai,241
HOS2958,Range,Delhi,174
HOS2959,Close,Delhi,151
HOS2960,College,Chennai,105
HOS2961,Media,Mumbai,132
HOS2962,Some,Bangalore,227
HOS2963,Seven,Delhi,268
HOS2964,Sound,Mumbai,171
HOS2965,Ability,Bangalore,239
HOS2966,Face,Hyderabad,176
HOS2967,Another,Bangalore,255
HOS2968,Oil,Hyderabad,294
HOS2969,Foot,Chennai,193
INVALID_26,Bad,Bangalore,35
HOS2971,Specific,Delhi,285
HOS2972,Up,Chennai,154
HOS2973,Go,Mumbai,9
HOS2974,Main,Bangalore,254
HOS1866,Plan,Delhi,88
HOS2976,Hand,Bangalore,274
HOS2977,Speech,DELHI,29
HOS2978,Center,Mumbai,16
HOS2979,Kind,Mumbai,106
HOS2980,Modern,Bangalore,37
HOS2981,Degree,Delhi,117
HOS1540,From,Hyderabad,40
HOS2983,Social,Bangalore,292
HOS2984,Human,Mumbai,159
HOS2985,Wife,Mumbai,53
HOS2986,Science,Bangalore,116
HOS2987,Today,Bangalore,295
HOS2988,Right,Bangalore,210
HOS2989,Maintain,Mumbai,32
HOS2901,Sport,Mumbai,62
HOS2991,Child,Delhi,285
HOS2992,Republican,Bangalore,257
HOS2993,West,Mumbai,105
HOS2994,Six,Hyderabad,136
HOS2995,Social,Mumbai,113
HOS2996,National,Mumbai,57
HOS2997,Although,Chennai,68
HOS1408,Rest,Hyderabad,-1
HOS2999,Need,Hyderabad,240
HOS3000,Of,Bangalore,0
HOS3001,Garden,Mumbai,179
HOS3002,Window,Hyderabad,9999
HOS3003,Eight,Chennai,0
HOS3004,Theory,Delhi,52
HOS3005,Note,Chennai,64
HOS3006,Wonder,Hyderabad,197
HOS3007,Religious,Chennai,215
HOS3008,Either,Delhi,271
HOS3009,So,Delhi,75
HOS3010,I,Mumbai,247
HOS3011,Present,Bangalore,9
HOS3012,Certainly,Mumbai,248
HOS3013,Product,Delhi,269
HOS3014,They,Chennai,123
HOS3015,Take,Delhi,230
HOS2438,Around,Chennai,287
HOS3017,Within,Delhi,64
HOS3018,Debate,Hyderabad,258
HOS3019,Training,Chennai,243
HOS3020,Customer,Delhi,277
HOS3021,Room,Mumbai,64
HOS3022,Tv,Bangalore,131
HOS3023,Degree,Hyderabad,140
HOS3024,Old,Mumbai,155
HOS3025,Wear,Mumbai,169
HOS3026,Myself,DELHI,-1
HOS3027,Necessary,Bangalore,142
HOS3028,Production,Hyderabad,27
HOS3029,Official,Hyderabad,270
HOS3030,With,Mumbai,136
HOS3031,Table,Delhi,41
HOS3032,Maintain,Chennai,41
HOS3033,Stock,Hyderabad,283
HOS3034,Two,Mumbai,120
HOS3035,Professor,CHENNAI,227
HOS3036,Visit,Hyderabad,9999
HOS3037,Interesting,Mumbai,216
HOS3038,Which,Chennai,255
HOS3039,Artist,Bangalore,31
HOS3040,Free,Delhi,111
HOS1440,Head,Delhi,28
HOS3042,Production,Mumbai,239
HOS3043,Though,Bangalore,17
INVALID_24,Wrong,Bangalore,294
HOS3045,Lay,Mumbai,181
HOS3046,Dinner,Bangalore,144
HOS3047,Such,Bangalore,111
HOS3048,Practice,Mumbai,173
HOS3049,Would,Bangalore,15
HOS3050,Table,Chennai,263
HOS3051,Enjoy,Hyderabad,83
HOS3052,Above,Bangalore,158
HOS3053,Treat,Chennai,10
HOS3054,Amount,Hyderabad,159
INVALID_17,Save,Bangalore,284
HOS3056,Risk,Bangalore,209
HOS3057,Me,Chennai,65
HOS3058,Around,Chennai,242
INVALID_19,Which,Mumbai,299
HOS3060,Talk,Delhi,67
HOS3061,Answer,Chennai,118
HOS3062,Plant,Chennai,295
HOS3063,Spring,Bangalore,89
HOS3064,Policy,Bangalore,294
HOS3065,Generation,MUMBAI,196
HOS3066,Bill,Delhi,144
HOS3067,Forget,Chennai,96
HOS3068,Husband,Mumbai,79
HOS3069,Past,Hyderabad,164
HOS3070,Pattern,Bangalore,150
HOS3071,Professor,Chennai,59
HOS3072,Impact,Hyderabad,96
HOS1095,How,HYDERABAD,138
HOS3074,Attorney,Chennai,224
HOS3075,Suggest,Chennai,54
HOS3076,Career,Delhi,101
HOS3077,Relationship,Hyderabad,300
HOS0589,Type,Chennai,77
HOS3079,Statement,Mumbai,229
HOS2746,Example,Mumbai,11
HOS3081,Customer,Delhi,17
HOS3082,Room,Delhi,115
HOS3083,Old,Bangalore,225
HOS3084,Land,Chennai,293
HOS3085,Individual,Mumbai,248
HOS3086,Actually,Bangalore,2
HOS3087,Place,Mumbai,9
HOS3088,Game,Delhi,260
HOS3089,While,Bangalore,0
HOS3090,Like,Mumbai,234
HOS3091,Summer,Hyderabad,90
HOS3092,Manage,Mumbai,245
HOS3093,Fund,Hyderabad,119
HOS3094,Goal,Mumbai,187
HOS3095,Summer,Mumbai,156
HOS3096,Pull,Hyderabad,63
INVALID_63,Civil,Delhi,69
HOS3098,Front,bangalore,181
HOS3099,Ground,Chennai,175
HOS3100,Return,Delhi,180
HOS3101,Town,Hyderabad,34
HOS3102,Culture,Mumbai,78
HOS1439,Join,Bangalore,-1
HOS3104,Newspaper,Bangalore,51
HOS3105,Ago,Delhi,206
HOS3106,Determine,Delhi,279
HOS3107,Simple,Chennai,295
HOS3108,Among,Chennai,16
HOS3109,Our,Hyderabad,225
HOS3110,Whatever,Bangalore,16
HOS2411,Race,Delhi,151
HOS3112,Official,Bangalore,254
HOS3113,Smile,Chennai,254
HOS3114,Society,Bangalore,187
HOS3115,Bring,Mumbai,290
HOS3116,Politics,Bangalore,171
HOS3117,Walk,Bangalore,183
HOS0016,Since,Mumbai,121
HOS3119,Benefit,Bangalore,6
HOS3120,Look,Bangalore,207
HOS3121,Standard,Mumbai,275
HOS3122,Training,Delhi,233
HOS3123,Evidence,BANGALORE,90
HOS3124,Control,Bangalore,134
HOS3125,Option,Bangalore,173
HOS3126,Democrat,Hyderabad,117
HOS3127,Red,MUMBAI,264
HOS3128,Truth,Bangalore,251
HOS3129,Almost,Chennai,230
HOS3130,Use,Chennai,80
HOS3131,Recognize,Bangalore,135
HOS3132,Rock,Mumbai,218
HOS3133,Cold,Mumbai,300
HOS3134,News,Mumbai,206
HOS3135,Knowledge,Mumbai,233
HOS3136,Nothing,Bangalore,29
HOS3137,History,Mumbai,170
HOS3138,Gas,Bangalore,129
HOS3139,Language,Bangalore,256
HOS2095,Law,Mumbai,269
HOS3141,Itself,Delhi,260
HOS3142,Energy,Chennai,68
HOS3143,Ask,Mumbai,36
HOS3144,Low,Delhi,139
HOS3145,Girl,Bangalore,229
HOS3146,Inside,Chennai,225
HOS3147,Capital,Mumbai,89
HOS3148,Cause,Hyderabad,77
HOS0393,Sing,Hyderabad,21
HOS3150,Full,Delhi,215
HOS3151,Serious,Delhi,281
HOS3152,Office,Chennai,159
HOS3153,Reveal,Hyderabad,272
HOS3154,Across,Bangalore,79
HOS3155,Film,chennai,45
HOS3156,He,Bangalore,19
HOS3157,Learn,chennai,101
HOS3158,Best,Delhi,179
HOS3159,Administration,Chennai,299
HOS3160,Peace,Chennai,50
HOS3161,Similar,Hyderabad,92
HOS3162,Court,Hyderabad,-1
HOS3163,Some,Bangalore,113
HOS3164,Practice,Chennai,150
HOS3165,Performance,CHENNAI,83
HOS3166,Those,Hyderabad,37
HOS3167,Others,Mumbai,228
HOS3168,Federal,Mumbai,245
HOS3169,Or,Hyderabad,250
HOS3170,Around,Bangalore,287
HOS3171,Fall,Mumbai,124
HOS3172,Trial,HYDERABAD,175
HOS3173,Third,Mumbai,271
HOS3174,Idea,Mumbai,282
HOS3175,Personal,Mumbai,198
HOS3176,Thought,bangalore,125
HOS3177,Hold,Mumbai,44
HOS3178,Nice,Bangalore,179
HOS3179,Radio,Hyderabad,58
HOS3180,Go,Mumbai,281
HOS3181,Certainly,Mumbai,191
HOS3182,Since,Hyderabad,95
HOS3183,Pull,Chennai,7
HOS3184,Experience,Bangalore,0
HOS3185,Once,Delhi,27
HOS3186,Get,Hyderabad,91
HOS3187,Once,Mumbai,222
INVALID_40,Race,Delhi,57
HOS3189,Case,Bangalore,148
HOS3190,Story,Hyderabad,169
HOS3191,South,Mumbai,140
HOS3192,Piece,Mumbai,101
HOS3193,Station,Delhi,63
HOS3194,Offer,Chennai,83
HOS3195,Race,Hyderabad,150
INVALID_39,General,Delhi,211
HOS3197,Reach,Delhi,243
HOS3198,Before,Bangalore,226
HOS3199,All,Hyderabad,223
HOS3200,Assume,Mumbai,231
HOS3201,Hard,Hyderabad,191
