AccountID,CustomerID,Balance,AccountType,OpenDate,Status
ACC4112,CUS0006,29721.05,Me,12/30/2023,Frozen
ACC4113,CUS0018,36074.53,Of,12/14/2024,FROZEN
ACC4114,CUS0020,45288.7,Give,03/08/2024,Inactive
INVALID_38,CUS0005,15789.72,Spring,10/29/2022,Inactive
ACC4116,CUS0014,46745.96,Through,02-12-2022,Inactive
ACC4117,CUS0011,40387.89,Senior,01-09-2022,Active
ACC4118,CUS0020,31853.9,Ask,17/09/2023,Frozen
ACC4119,CUS0008,39853.35,Who,2022-06-09,Inactive
ACC4120,CUS0003,0,Thousand,07/05/2022,Inactive
ACC4121,CUS0012,13902.99,Together,06/24/2022,Inactive
ACC4122,CUS0012,49254.68,Truth,27/02/2022,Frozen
ACC4123,CUS9999,47396.66,Season,06-02-2024,Active
ACC4124,CUS0009,9685.39,Skill,29/10/2024,FROZEN
ACC4125,CUS0001,21357.57,Moment,2023-06-30,Inactive
ACC4126,CUS0013,45145.48,Red,26/03/2023,Frozen
ACC4127,CUS0015,21474.63,Each,2024-07-16,Active
ACC4128,CUS0013,13843.06,Game,08/24/2024,Frozen
ACC4129,CUS0004,34516.51,Others,29/06/2022,Active
ACC4130,CUS0011,4245.77,Explain,12-03-2022,Frozen
ACC4131,CUS0011,34059.4,Decide,07/05/2024,Active
INVALID_29,CUS0019,30008.82,Mrs,2023-09-23,Inactive
ACC4133,CUS0008,39570.44,Research,2024-04-28,Inactive
ACC4134,CUS0014,20247.6,Provide,03/14/2023,Inactive
ACC4135,CUS0006,Ten Thousand,Space,2023-04-24,INACTIVE
ACC4136,CUS0005,32235.36,Left,02/08/2023,Frozen
ACC4137,CUS0013,,Pass,08/04/2022,active
ACC4138,CUS0008,19254.7,Too,08/28/2023,Active
ACC4139,CUS0007,27327.5,Need,14-10-2023,Inactive
ACC4140,CUS0011,34051.21,Few,18-08-2024,Active
ACC4141,CUS0016,22480.57,International,16/05/2023,Active
ACC4142,CUS0013,37016.02,Base,12/04/2024,ACTIVE
ACC4143,CUS0018,35236.3,Walk,09-11-2024,Frozen
ACC4144,CUS0019,48091.57,Speak,01/18/2022,Frozen
ACC4145,CUS0010,4471.65,Cultural,11/10/2022,active
ACC4146,CUS9999,24475.08,Station,01/06/2022,Frozen
ACC4147,CUS0018,25565.57,Drug,06-08-2022,Frozen
ACC4148,CUS0016,17232.57,Put,23-05-2022,Active
ACC4149,CUS0013,18692.76,Animal,19-10-2024,Inactive
ACC4150,CUS0009,10904.12,Their,01/20/2022,frozen
ACC4151,CUS9999,35526.92,One,30/10/2024,Inactive
ACC4152,CUS0015,21126.21,Not,01-02-2022,Inactive
ACC4153,CUS0019,45447.13,Anyone,2024-10-07,Inactive
ACC4154,CUS0010,43935.05,Across,04/09/2022,active
ACC4155,CUS0016,16361.96,East,03/06/2022,Active
ACC4156,CUS0009,18451.61,Note,02/05/2023,Active
ACC4157,CUS0009,39694.56,Face,01/06/2024,Frozen
ACC4158,CUS0011,10814.51,They,01/21/2023,Active
ACC4159,CUS0019,7343.5,Stop,04-06-2024,Frozen
ACC4160,CUS0006,42898.65,Bit,2024-05-11,Active
ACC4161,CUS0003,43832.94,Staff,03/24/2023,Frozen
INVALID_81,CUS0011,3293.91,Arrive,27-02-2022,Inactive
ACC4163,CUS0010,34572.45,Though,23-01-2024,Inactive
ACC4164,CUS0017,19485.34,Instead,03/01/2022,Frozen
ACC4165,CUS0017,3531.66,Win,24-08-2023,Inactive
ACC4166,CUS0013,22802.29,By,12/29/2022,Inactive
ACC4167,CUS9999,43971.72,General,10/09/2024,Inactive
ACC4168,CUS0003,22486.89,Ten,10/15/2023,Active
ACC4169,CUS0017,20024.2,Mind,03/12/2022,Active
ACC4170,CUS0014,Ten Thousand,Daughter,18-08-2023,Active
ACC4171,CUS0002,9765.49,Without,03/27/2022,Inactive
ACC4172,CUS0002,4026.83,Detail,09/20/2023,Active
ACC4173,CUS0011,24481.84,Hospital,15-02-2022,Frozen
ACC4174,CUS0013,12439.48,Space,04/07/2023,Inactive
ACC4175,CUS0013,16809.94,Smile,12-10-2023,Active
ACC4176,CUS0007,28189.02,Deal,03/01/2023,Frozen
ACC4177,CUS0019,11566.08,Third,2024-03-06,Active
ACC4178,CUS0019,43315.66,Source,15-09-2023,Frozen
ACC4179,CUS0009,34013.18,Smile,2023-06-10,Inactive
ACC4180,CUS0008,49476.17,Along,03/15/2022,Frozen
ACC4181,CUS0016,1314.83,At,19/04/2023,Frozen
ACC4182,CUS0016,47965.53,Law,2023-05-08,Inactive
ACC4183,CUS0011,41540.57,Allow,12/30/2023,Active
ACC4184,CUS0013,8500.4,Fear,13/02/2024,FROZEN
ACC4020,CUS0019,5395.91,Rich,12/03/2023,Inactive
ACC4186,CUS0013,47281.14,Likely,2023-08-03,Frozen
ACC4187,CUS0008,30325.17,Against,01/07/2022,Frozen
ACC4188,CUS0005,12699.31,For,03-06-2023,Active
ACC4189,CUS0012,3246.2,Development,2024-06-24,Frozen
ACC4190,CUS0013,2483.93,Hour,04/07/2022,Active
ACC4191,CUS0018,33486.52,Girl,04/13/2023,Frozen
ACC4192,CUS0008,36306.38,Particularly,01/20/2023,Active
INVALID_64,CUS0002,13647.35,Name,11/05/2023,Inactive
ACC4194,CUS0012,35141.21,Mission,01/04/2024,Inactive
ACC4195,CUS0005,18636.01,Soldier,23/05/2022,Frozen
ACC4196,CUS0002,46023.92,Kitchen,11/27/2024,Active
ACC4197,CUS0008,36902.4,Poor,10/18/2023,Active
ACC4198,CUS0019,30861.42,Enter,09-12-2022,Inactive
ACC4199,CUS0007,47402.34,Respond,13/11/2022,Inactive
ACC4200,CUS0017,18665.6,Sell,02/09/2023,Frozen
ACC4201,CUS0009,25539.97,Key,07/10/2022,Active
ACC4202,CUS0011,42203.46,Their,10/15/2024,Frozen
ACC4203,CUS0013,3959.8,Western,16-03-2023,Active
ACC4204,CUS0007,8369.01,Final,01/28/2023,Frozen
ACC4205,CUS9999,20364.96,Accept,22-04-2023,Active
ACC4206,CUS0013,24216.56,Arrive,09-01-2022,Inactive
ACC4207,CUS0001,1947.87,Enter,2024-07-23,Active
ACC4208,CUS9999,18448.56,Once,18/03/2022,Inactive
ACC4209,CUS9999,39893.42,Pattern,07/16/2022,Frozen
ACC4210,CUS0008,25649.17,Score,08/09/2022,Inactive
ACC4211,CUS0017,21679.43,Though,11/19/2024,Inactive
ACC4212,CUS0006,6382.31,Theory,2023-01-16,Active
ACC4213,CUS0002,45477.79,Page,2024-05-16,Inactive
INVALID_65,CUS0016,40618.57,Itself,22/01/2022,Active
ACC4215,CUS0003,43295.51,Town,27/06/2024,INACTIVE
ACC4216,CUS0004,12830.83,Defense,31-03-2024,Frozen
ACC4217,CUS0005,49388.64,Least,02-07-2023,Frozen
ACC4218,CUS0003,4496.83,Factor,30-01-2022,Frozen
ACC4219,CUS0004,21937.37,Catch,07/02/2022,Frozen
ACC4220,CUS0010,42122.72,Star,12-08-2023,Active
ACC4221,CUS0002,33060.19,Natural,09-09-2023,Frozen
ACC4222,CUS0012,14151.81,Change,2022-08-01,Frozen
ACC4223,CUS0004,29565.68,Spend,01/10/2024,Active
ACC4224,CUS0002,47446.31,Anyone,07/12/2022,Active
ACC4225,CUS0019,15480.3,Question,04-05-2022,Active
ACC4226,CUS0009,13199.79,Class,2024-12-24,Active
ACC4227,CUS0019,17640.53,Drop,04-06-2024,Frozen
ACC4228,CUS0001,7742.88,Right,2023-03-03,Inactive
ACC4229,CUS0005,,Degree,2022-07-08,Active
INVALID_24,CUS0018,Twenty Five Thousand,Though,26-08-2024,Frozen
ACC4231,CUS0018,8490.09,Nature,11/06/2023,Active
ACC4232,CUS0005,33727.08,It,2022-05-28,Frozen
ACC4233,CUS0019,26858.62,Authority,2022-06-24,ACTIVE
ACC4234,CUS0011,28714.32,Including,2023-11-25,Frozen
ACC4235,CUS0015,47796.88,Religious,06-03-2024,Inactive
ACC4236,CUS0010,2894.87,Leader,11/03/2023,Active
ACC4237,CUS0019,7211.5,President,06/19/2024,Active
ACC4238,CUS0018,37893.7,Carry,14/07/2023,Active
ACC4239,CUS9999,28461.34,Up,11/08/2024,Inactive
ACC4240,CUS0016,37503.65,They,2024-04-22,INACTIVE
ACC4241,CUS0018,11784.29,Pressure,09/18/2023,Inactive
ACC4242,CUS0008,26881.5,Worry,05-10-2022,Active
ACC3388,CUS0014,-1363.41,Attack,2023-10-19,Frozen
ACC4244,CUS0012,48389.82,Economic,01/18/2024,Active
ACC4245,CUS0004,34391.08,In,2023-10-17,Inactive
ACC4246,CUS9999,47046.28,Lawyer,07/22/2023,Active
ACC4247,CUS0019,28438.97,Throw,23/05/2024,Frozen
ACC4248,CUS0001,14920.85,Themselves,11/07/2023,Inactive
ACC4249,CUS0013,27519.52,Carry,07-08-2022,inactive
ACC4250,CUS0014,,Know,24/04/2024,Frozen
ACC4251,CUS0013,6015.9,Night,12/07/2023,Active
ACC4252,CUS0003,14748.52,Method,08/03/2022,Active
ACC4253,CUS0005,Ten Thousand,Upon,20/06/2024,Inactive
ACC4254,CUS0017,32489.85,Month,18-11-2023,Frozen
ACC4255,CUS0004,15030.35,Action,20-11-2022,Active
ACC4256,CUS0006,14283.43,Billion,2024-11-09,Frozen
ACC4257,CUS0002,5306.01,Responsibility,27-08-2024,Frozen
ACC4258,CUS0013,3363.85,Defense,03-01-2024,Inactive
ACC4259,CUS0003,13365.79,Government,27/10/2023,Inactive
ACC4260,CUS0005,3908.62,Weight,12/12/2022,Inactive
ACC4261,CUS0008,0,Notice,2024-03-17,Frozen
ACC4262,CUS0005,,Majority,2024-01-26,Inactive
ACC4263,CUS0006,5894.29,Political,22/07/2022,Frozen
ACC4264,CUS0015,17435.44,Firm,2024-05-29,Inactive
ACC4265,CUS0014,22844.85,Prove,01/07/2024,Active
ACC4266,CUS0014,41882.69,Offer,27/01/2024,Inactive
ACC4267,CUS0020,2389.36,Both,2022-10-11,Active
ACC4268,CUS0016,29170.71,Break,10-06-2024,Frozen
ACC4269,CUS0005,28175.31,Rather,08/03/2022,Inactive
ACC4270,CUS0005,13904.71,Also,18/09/2024,Active
ACC4271,CUS0008,35141.66,Already,07/07/2023,frozen
ACC4272,CUS0011,14803.33,Work,02/29/2024,Active
ACC0296,CUS0009,5367.64,Kid,2023-01-28,Inactive
ACC4274,CUS0004,36283.43,Drug,2023-02-01,frozen
ACC4275,CUS0004,-855.4,Room,28-12-2022,Inactive
ACC4276,CUS0006,28532.44,Office,14-10-2022,Inactive
ACC4277,CUS0014,13989.77,Special,02/20/2022,Active
ACC4278,CUS0017,31055.27,Agency,13-02-2022,Active
INVALID_19,CUS0012,47650.8,Each,01/16/2023,Inactive
ACC4280,CUS0020,22610.51,Increase,03/23/2022,Active
ACC4281,CUS0001,38426.56,Should,09/15/2022,Frozen
ACC4282,CUS0011,6176.6,Street,2023-02-14,Active
ACC4283,CUS0001,-3738.13,Much,2024-01-18,Inactive
ACC4284,CUS0015,27097.67,Bit,2022-08-05,Inactive
ACC4285,CUS0006,45510.71,Behavior,30-08-2022,Frozen
ACC4286,CUS0001,6648.94,Other,07/20/2022,Inactive
ACC4287,CUS0010,,Effort,2024-01-22,Inactive
ACC4288,CUS0019,23213.76,Region,14-12-2023,Frozen
ACC4289,CUS0009,32333.84,Arm,2022-03-11,Active
ACC4290,CUS0012,-1476.41,Organization,10-04-2022,Frozen
ACC4291,CUS0014,42837.43,Common,14/12/2024,active
ACC4292,CUS0017,,Sense,05/24/2024,inactive
ACC4293,CUS0019,46983.58,Talk,28-02-2023,Frozen
ACC4294,CUS0016,25996.22,Score,2022-03-14,inactive
ACC4295,CUS0001,48927.8,Than,09-11-2022,Active
ACC4296,CUS0006,31449.28,Heavy,04/07/2024,Inactive
ACC4297,CUS9999,22214.03,Where,25-04-2024,Active
ACC4298,CUS0017,44885.18,Present,09/28/2022,Frozen
ACC4299,CUS0007,39613.0,Guess,01/08/2023,Frozen
ACC4300,CUS0001,18048.37,Want,20-01-2024,Inactive
ACC4301,CUS0015,41533.49,Improve,24/03/2024,Frozen
ACC4302,CUS0017,35993.72,Performance,08/28/2023,Inactive
ACC4303,CUS0012,18210.87,Style,12/26/2024,Frozen
ACC4304,CUS0019,31802.93,Three,12/04/2023,Inactive
ACC4305,CUS0016,30459.34,Particularly,10-09-2024,Active
ACC4306,CUS0010,44767.04,Mention,17-11-2022,Inactive
ACC4307,CUS0019,9183.32,Increase,11/11/2023,Frozen
ACC4308,CUS0013,15070.81,Per,12/20/2022,Active
ACC4309,CUS0002,45963.0,Difference,02-01-2023,Inactive
ACC4310,CUS0020,Five Hundred,Walk,09/27/2024,Active
ACC4311,CUS0020,5258.76,Later,09/26/2022,Active
ACC4312,CUS0006,15869.25,Until,26-12-2024,Frozen
ACC4313,CUS0011,,Success,18-03-2024,Active
ACC4314,CUS0002,23162.13,Myself,04/16/2024,Frozen
ACC4315,CUS0006,0,Phone,27-10-2024,Active
INVALID_21,CUS0003,25697.37,Prove,10-10-2022,Inactive
ACC4317,CUS0005,25585.75,Painting,02/07/2023,Inactive
ACC4318,CUS0003,3472.18,President,2023-09-08,Active
ACC4319,CUS0014,6375.24,The,18-07-2023,Active
ACC4320,CUS0014,32077.32,Then,23/07/2022,Frozen
ACC4321,CUS0019,22103.28,Wish,31-08-2023,Inactive
ACC4322,CUS0016,7073.88,From,25-04-2023,Active
ACC4323,CUS0006,45418.92,Physical,2022-12-16,Inactive
ACC4324,CUS0017,47551.67,Finish,24/12/2023,Inactive
ACC4325,CUS0004,,Them,24/07/2022,Inactive
ACC4326,CUS0001,38689.25,List,01-05-2024,Active
ACC4327,CUS0013,-1210.59,Compare,03-10-2024,Frozen
ACC4328,CUS0007,10874.9,However,08/19/2023,Active
ACC4329,CUS0001,5922.1,Senior,04/24/2023,Frozen
ACC4330,CUS0010,1773.07,Successful,12-09-2023,Active
ACC4331,CUS0015,24562.62,Majority,17/01/2022,Frozen
ACC4332,CUS0014,38373.96,Pay,12-05-2023,Frozen
ACC4333,CUS0008,4765.17,Agent,21-02-2023,Active
ACC4334,CUS0007,33478.43,Include,03/21/2023,Frozen
ACC4335,CUS0009,14230.84,Can,12/08/2023,Frozen
ACC4336,CUS0008,3821.44,Challenge,05/04/2023,Inactive
ACC4337,CUS0016,4344.17,Set,08-04-2022,Active
ACC4338,CUS0007,38471.63,Executive,07/30/2022,Inactive
ACC4339,CUS0006,30269.5,Shake,2022-04-10,Active
ACC4340,CUS0003,17397.87,Gas,2024-04-02,Inactive
ACC4341,CUS0009,41156.42,After,2023-12-26,Frozen
ACC0661,CUS0004,12258.31,Option,27/03/2023,Active
ACC4343,CUS0018,Ten Thousand,Position,05/03/2022,Frozen
ACC4344,CUS0018,4493.25,Serious,17/05/2022,Frozen
ACC4345,CUS0007,4692.42,Work,14-11-2022,Frozen
ACC4346,CUS0014,25498.24,Great,18-08-2022,Frozen
ACC4347,CUS0011,6688.75,Trade,27-12-2024,Frozen
ACC4348,CUS9999,10175.19,Treat,13-03-2022,inactive
ACC4349,CUS0013,37011.0,Best,29-05-2022,Inactive
ACC4350,CUS0017,26170.86,Option,2023-11-10,Inactive
ACC4351,CUS0006,32161.83,Hit,14-08-2024,Inactive
ACC4352,CUS0020,35077.35,During,25-01-2022,Frozen
ACC4353,CUS0001,42156.92,Certain,11/08/2024,Frozen
ACC4354,CUS0015,20026.56,Number,06/13/2024,Active
ACC4355,CUS0011,44394.72,Tax,22/06/2023,FROZEN
ACC2179,CUS0004,23343.39,Evening,16-10-2024,Frozen
ACC4357,CUS0018,29659.57,Friend,2023-02-19,Active
ACC4358,CUS0010,26640.2,Note,14-07-2023,Active
ACC4359,CUS9999,45737.37,Live,2024-08-17,Frozen
INVALID_40,CUS0019,16371.29,Information,05/30/2022,Frozen
ACC4361,CUS0020,3044.3,Attack,11/07/2023,Frozen
ACC4362,CUS0002,0,Wall,04/09/2024,Frozen
ACC4363,CUS9999,7588.94,Executive,2023-08-27,Active
ACC4364,CUS0006,20283.84,House,26/07/2022,Frozen
ACC4365,CUS0002,28152.12,Theory,03/03/2023,Inactive
ACC4366,CUS0015,42840.3,Debate,13/08/2023,Inactive
ACC4367,CUS0005,42703.35,Crime,20-02-2023,Frozen
ACC4368,CUS0012,48938.62,Loss,08/21/2022,Frozen
ACC4369,CUS0010,41537.92,Involve,18-01-2024,Inactive
ACC4370,CUS0014,1544.48,Majority,2024-08-22,Inactive
ACC4371,CUS0014,36908.45,My,10/21/2022,Active
ACC4372,CUS0011,41598.59,Born,09-09-2024,Inactive
ACC4373,CUS0018,7454.74,Magazine,06/05/2023,Active
ACC4374,CUS0019,5597.58,Animal,02/27/2023,Frozen
ACC4375,CUS0004,Five Hundred,Agree,24-01-2024,ACTIVE
ACC4376,CUS0003,2563.32,Boy,09/05/2023,Inactive
ACC4377,CUS0017,13372.46,Catch,30-07-2023,Inactive
ACC4378,CUS0009,30148.44,Investment,18-06-2023,Inactive
ACC4379,CUS0020,27376.73,Sing,09/12/2022,Active
ACC4380,CUS0005,23770.82,Hope,18-03-2022,Active
ACC4381,CUS0013,12961.28,Heart,04/02/2024,Inactive
ACC4382,CUS0014,30441.04,Miss,06/30/2023,Active
ACC4383,CUS0008,40071.48,Tough,23/04/2023,Active
ACC4384,CUS0016,Ten Thousand,Upon,12/31/2022,Frozen
ACC4385,CUS0012,38038.88,Hotel,12/01/2022,Active
ACC4386,CUS0015,32034.03,Paper,2022-05-09,Inactive
ACC4387,CUS0005,32454.23,Note,07/03/2023,Inactive
ACC4388,CUS0008,49678.12,Case,2023-09-05,Active
ACC4389,CUS0008,17546.42,Small,2024-07-28,Active
ACC4390,CUS0003,37347.2,Safe,16/12/2024,Active
ACC4391,CUS0015,31845.89,Everything,10-09-2022,Frozen
ACC4392,CUS0009,48183.73,Along,2024-12-02,Active
ACC4393,CUS0001,35676.73,Ever,30/09/2022,Frozen
ACC4394,CUS0005,41823.44,Challenge,08-01-2023,Inactive
ACC4395,CUS0019,14803.97,Local,22/10/2022,Active
ACC4396,CUS0014,11507.86,Easy,21-08-2024,Frozen
ACC4397,CUS0016,38988.39,Talk,06/11/2023,Frozen
ACC4398,CUS0014,13435.9,Play,2022-06-19,Active
ACC4399,CUS0008,,As,01/04/2024,Inactive
ACC4400,CUS0005,23611.36,President,2024-11-08,Active
ACC4401,CUS9999,9687.97,Sound,25/11/2024,Active
ACC4402,CUS0016,10366.15,Put,2023-07-16,INACTIVE
ACC4403,CUS0020,43914.49,Ask,15/02/2022,Frozen
ACC4404,CUS0005,29685.29,Foreign,2024-09-15,Inactive
ACC4405,CUS0003,7541.34,Painting,2022-11-30,Active
ACC4406,CUS0004,23684.28,Community,30-11-2023,Active
ACC4407,CUS0004,5963.42,Catch,19-06-2022,Inactive
ACC4408,CUS0005,46443.74,Place,2023-08-05,Frozen
ACC4409,CUS0017,25787.03,Look,17/01/2022,Frozen
ACC4410,CUS0010,19562.4,Author,2023-07-22,Active
ACC4411,CUS0020,42731.46,Feel,04/05/2023,INACTIVE
ACC4412,CUS0016,2173.43,Hair,09/01/2024,Inactive
ACC4413,CUS9999,48639.36,Coach,15-10-2023,ACTIVE
ACC4414,CUS0005,,Meeting,03-10-2023,Inactive
ACC1865,CUS9999,7330.24,Many,01/17/2023,Inactive
ACC4416,CUS0007,9192.66,However,26/05/2023,Frozen
ACC4417,CUS0020,Twenty Five Thousand,From,02/01/2024,Inactive
ACC4418,CUS0008,29687.67,Back,02/11/2023,Active
ACC4419,CUS0008,0,Charge,02/04/2024,Active
INVALID_77,CUS0006,21228.5,All,02/01/2023,Frozen
ACC4421,CUS0019,3905.2,Fine,03/14/2024,Inactive
ACC4422,CUS0004,13913.94,Miss,2024-12-03,Active
ACC4423,CUS0011,33069.53,Series,12/31/2022,Inactive
ACC4424,CUS0013,45926.88,Easy,12-02-2023,Frozen
ACC4425,CUS0014,4739.24,List,05/07/2022,Active
ACC4426,CUS0007,5003.29,Reason,2024-07-28,Frozen
ACC4427,CUS0003,25183.0,Part,26-06-2024,INACTIVE
ACC4428,CUS9999,7681.46,Just,09/02/2023,Frozen
ACC4429,CUS0001,39644.24,Collection,2022-12-22,Inactive
ACC4430,CUS0011,,Effort,06-06-2024,active
ACC4431,CUS0002,35501.85,Land,27/12/2023,Inactive
ACC4432,CUS0004,15658.21,About,26/09/2023,Inactive
ACC4433,CUS0014,2008.67,Son,07/03/2024,Active
ACC4434,CUS0003,7782.74,Conference,2023-09-03,Inactive
ACC4435,CUS0001,45977.35,Ok,2023-04-22,Inactive
ACC4436,CUS0006,30162.63,Think,13-03-2023,Frozen
ACC4437,CUS0012,9452.62,Can,2022-07-02,Frozen
ACC4438,CUS0008,15854.64,Represent,06/03/2023,Frozen
ACC4439,CUS0003,20725.87,Figure,12/07/2022,Frozen
ACC4440,CUS0018,17203.05,Gun,2022-10-16,Frozen
ACC4441,CUS0005,35664.17,Strategy,06/01/2024,Inactive
ACC4442,CUS0017,48114.06,Everyone,07/10/2023,Active
ACC4443,CUS0009,11918.61,International,2024-06-25,Frozen
ACC4444,CUS0001,26283.21,Someone,10/20/2022,Inactive
ACC4445,CUS0001,6502.31,Truth,12/09/2022,Inactive
ACC4446,CUS0001,36726.37,Floor,07/13/2024,Frozen
ACC4447,CUS0003,30098.83,Walk,16-07-2024,Active
ACC4448,CUS0019,,Before,2022-03-11,Frozen
ACC0183,CUS0009,9749.9,Positive,02/11/2023,Active
ACC4450,CUS0017,22848.93,Oil,19-11-2024,Inactive
ACC4451,CUS0020,48885.26,Goal,20-03-2024,Active
ACC4452,CUS0015,17124.21,Site,2024-05-08,Active
ACC4453,CUS0019,26925.69,Anyone,2023-09-23,Inactive
ACC4454,CUS0019,44733.79,Matter,07-03-2022,Frozen
ACC4455,CUS0019,2888.99,Everybody,14-01-2024,Inactive
ACC4456,CUS0003,16838.88,Role,25/05/2023,Active
ACC4457,CUS0012,23382.81,Son,23/06/2023,Active
ACC4458,CUS0003,2501.12,Tonight,11/03/2023,frozen
ACC4459,CUS9999,18065.19,Air,08/19/2023,Frozen
ACC4460,CUS9999,13093.36,Already,18-03-2023,Frozen
ACC4461,CUS0004,32606.04,Both,04/15/2022,Active
ACC4462,CUS0004,35278.62,Man,2024-01-23,Active
ACC4463,CUS0020,46191.71,At,07/26/2023,Frozen
ACC4464,CUS0014,2692.97,Suddenly,06/10/2024,Frozen
ACC4465,CUS0007,24886.0,Summer,16/10/2022,INACTIVE
ACC4466,CUS0008,37575.97,Loss,06/12/2022,Frozen
ACC4467,CUS0005,11029.52,Almost,2024-06-23,Inactive
ACC4468,CUS0005,31173.51,Others,30/04/2024,Active
ACC4469,CUS0005,15750.36,Major,04/09/2024,Active
ACC4470,CUS0008,34562.19,Idea,2023-04-23,Frozen
ACC2640,CUS0016,46217.09,Role,2022-04-03,Frozen
ACC4472,CUS0011,46577.86,Explain,2024-09-20,Inactive
ACC4473,CUS0012,1296.51,Box,06-08-2024,Active
ACC4474,CUS0011,2451.68,Candidate,28/06/2022,Frozen
INVALID_43,CUS0014,47397.84,Pm,14/04/2024,Active
ACC4476,CUS0008,1090.05,Care,20/12/2023,Inactive
ACC4477,CUS0007,Ten Thousand,International,06/14/2024,Inactive
ACC4478,CUS0020,6123.89,Thing,01/26/2023,Active
ACC4479,CUS0006,34668.09,Strong,2024-07-01,Frozen
ACC4480,CUS0017,3180.54,Road,2023-12-24,Active
ACC4481,CUS0006,41821.45,And,05/08/2023,Inactive
ACC4482,CUS0013,Ten Thousand,Song,2024-10-25,ACTIVE
ACC4483,CUS0009,16561.18,Learn,2023-07-09,Active
ACC4484,CUS0015,22536.97,Head,2023-12-06,Inactive
ACC4485,CUS0010,8620.24,Example,2022-12-28,Active
ACC4486,CUS0015,42570.03,Happy,08-03-2023,ACTIVE
ACC4487,CUS0006,19293.93,Traditional,18/11/2022,Inactive
ACC4488,CUS0002,9830.78,Research,2023-07-26,frozen
ACC4489,CUS0012,29352.51,Year,2022-04-19,Frozen
ACC4490,CUS0002,30565.24,Piece,03/01/2023,Inactive
ACC4491,CUS0011,22689.07,Activity,03-08-2023,Frozen
ACC4492,CUS0020,43200.75,Point,2022-04-05,Inactive
ACC4493,CUS0006,22270.98,Region,2022-09-27,Inactive
ACC4494,CUS0002,29497.11,Cup,2024-05-28,Frozen
ACC4495,CUS0009,1709.15,Process,03/04/2023,Inactive
ACC4496,CUS0008,,Treatment,2024-02-23,Active
ACC1465,CUS0017,32071.32,Tough,29/04/2023,Frozen
ACC4498,CUS0008,25179.38,Nothing,2024-11-30,Active
ACC4499,CUS0011,12274.61,Issue,07-08-2022,Frozen
ACC2523,CUS0014,1171.69,Research,23-06-2022,Inactive
ACC4501,CUS0019,6958.68,Sister,2022-08-23,active
ACC4502,CUS0018,23460.93,You,02/08/2022,FROZEN
ACC4503,CUS0003,,Minute,2023-11-02,Frozen
ACC4504,CUS0002,33983.35,Yes,09/15/2024,Frozen
ACC4505,CUS0012,35086.33,Since,14/04/2022,Frozen
INVALID_79,CUS0013,14840.01,Can,09/14/2024,Active
ACC4507,CUS0018,27638.93,Choose,27/01/2023,Inactive
ACC4508,CUS0012,41424.0,Care,2022-04-14,Frozen
ACC1781,CUS0020,17260.26,Just,2022-09-03,Frozen
ACC4510,CUS0013,30964.35,Century,10/07/2024,Frozen
ACC4511,CUS0010,3983.44,One,09/14/2023,Frozen
ACC4512,CUS0001,37468.61,Report,2023-12-31,Inactive
ACC4513,CUS0019,30332.95,Candidate,2024-03-07,Active
ACC4514,CUS0017,8273.2,Old,2022-10-19,Active
ACC4515,CUS0007,39902.38,Race,13-02-2024,Active
ACC4516,CUS0009,27523.4,Number,2023-11-14,Active
ACC4517,CUS0001,16805.54,Environment,14/08/2022,INACTIVE
ACC4518,CUS0015,10194.16,Personal,02-03-2024,Active
ACC4519,CUS0008,1568.66,Strong,2023-06-14,Frozen
ACC4520,CUS0006,29823.31,Member,05/26/2024,Inactive
ACC4521,CUS0008,26997.16,Moment,18/01/2024,Active
ACC4522,CUS0003,12155.13,Do,17/03/2023,Frozen
ACC4523,CUS0020,4305.82,Board,2023-10-31,Frozen
ACC4524,CUS0003,5877.45,Argue,02/12/2022,Inactive
ACC4525,CUS0004,30044.07,Leg,2023-08-24,Frozen
ACC4526,CUS0009,Five Hundred,Entire,22/07/2023,Inactive
ACC4527,CUS0020,38081.5,Bit,19-12-2024,INACTIVE
ACC4528,CUS0017,47321.77,Room,23/03/2024,Active
ACC4529,CUS0014,4871.22,Build,2023-10-30,Active
ACC4530,CUS0005,,Owner,28-05-2024,Inactive
ACC4531,CUS0017,16182.18,National,07/07/2022,Inactive
ACC4532,CUS0013,47050.2,Night,09-04-2024,Active
ACC4533,CUS0011,46693.49,However,06/24/2024,Inactive
ACC4534,CUS0020,8214.82,Growth,28-12-2024,Frozen
ACC4535,CUS9999,19299.94,Attack,11-09-2022,Inactive
ACC4536,CUS0009,21520.54,Speech,21/11/2022,Active
ACC4537,CUS0010,19000.03,Place,03/10/2022,Inactive
ACC4538,CUS0019,28768.16,Floor,26/04/2022,Inactive
ACC4539,CUS0003,23132.39,Education,12/12/2022,Frozen
ACC4540,CUS0008,35354.63,Common,14-06-2023,Active
ACC4541,CUS0015,34830.17,Toward,20-09-2024,Frozen
ACC4542,CUS0003,42759.09,Keep,2024-04-12,Inactive
ACC4543,CUS0019,21110.15,Culture,07-03-2024,Frozen
ACC4544,CUS0019,9105.79,Shake,09/04/2024,Active
ACC4545,CUS0012,34200.49,Range,02-04-2023,Active
ACC2464,CUS0013,37290.59,Close,13/03/2024,Active
ACC4547,CUS0008,0,System,09/16/2024,Active
ACC4548,CUS0016,39457.23,Them,2023-07-05,Active
ACC4549,CUS0016,48164.17,Plan,06-07-2024,Frozen
