LoanID,CustomerID,LoanType,LoanAmount,InterestRate,StartDate,Status
LOA2987,CUS0012,Home,45614.27,-1566.93,2023-12-18,Agent
LOA3819,CUS0020,Home,8811.95,,2022-01-08,Ask
LOA3820,CUS0004,Home,31877.81,10049.08,18/08/2022,Film
LOA3821,CUS0012,Personal,,0,16/12/2024,Hard
LOA3822,CUS0006,Home,30464.92,49387.79,2022-12-29,Stop
LOA3823,CUS0006,Car,13519.81,30720.17,03/20/2022,Available
LOA3824,CUS0013,Car,11150.45,17140.03,23-05-2023,Him
LOA3825,CUS0013,Car,1703.29,30862.14,05/16/2023,Vote
LOA3826,CUS0010,Home,49057.55,24546.65,10/11/2024,Table
LOA3827,CUS0002,Education,4260.12,42815.88,09/15/2024,Knowledge
LOA3828,CUS0002,Car,14955.41,31371.96,2023-05-21,Analysis
LOA3829,CUS0007,Education,31051.03,7991.9,28-08-2023,Report
LOA3830,CUS0015,Education,30312.68,48044.65,28/12/2022,Story
LOA3831,CUS0005,Car,19306.45,0,23-09-2023,Soon
LOA1767,CUS0020,CAR,48250.01,27477.33,2023-11-07,When
LOA3833,CUS0020,Home,3198.62,39955.36,07/02/2024,Church
LOA3834,CUS0016,Car,44828.9,7726.03,2023-06-03,Economic
LOA3835,CUS0020,Personal,5324.57,30791.75,2024-01-19,Drive
INVALID_92,CUS0017,Car,42262.72,,05/05/2023,Type
LOA3837,CUS0011,Personal,18954.2,45277.7,09/11/2024,Administration
LOA3838,CUS0020,Personal,7524.28,3242.81,19-10-2024,That
LOA0823,CUS0007,Car,32844.66,34158.97,2023-01-09,Garden
INVALID_8,CUS0011,Education,44943.39,49595.64,27-07-2023,Anyone
LOA1830,CUS0016,Education,17998.0,9720.4,18-11-2023,Near
LOA3842,CUS9999,Education,-1498.93,21784.46,10/25/2022,Rock
LOA2668,CUS0006,home,44386.61,Five Hundred,04-07-2024,Class
LOA3844,CUS0013,Car,15112.2,6946.42,30-07-2023,Trade
INVALID_87,CUS0013,Education,26892.12,35775.05,2023-11-12,Public
LOA3846,CUS0011,Education,Five Hundred,20564.4,2024-09-21,Court
LOA3847,CUS0001,Car,30631.89,34541.21,10/28/2023,Small
LOA3848,CUS0016,Home,10616.87,19716.6,23/11/2024,Analysis
LOA3849,CUS0009,Home,8578.7,1601.06,10/05/2024,Include
LOA3850,CUS0020,Car,22128.94,40972.32,2024-12-26,Test
LOA3851,CUS0005,Education,1484.76,48768.68,12/24/2023,West
LOA3852,CUS0001,Education,12021.95,27968.09,06-01-2022,Marriage
LOA3853,CUS0008,Home,23911.95,30948.21,03/03/2022,During
LOA3854,CUS0007,Car,37054.65,35572.97,31-12-2023,Feeling
LOA3855,CUS0011,Home,28156.93,46232.16,18/11/2024,About
LOA3856,CUS0013,Car,25725.64,0,2023-02-24,Throughout
LOA3857,CUS0005,Education,46987.26,6326.67,11/09/2024,That
LOA3858,CUS0017,Home,7966.64,11341.0,22-06-2023,Who
LOA3859,CUS0001,Education,29428.13,41160.87,26/10/2022,Floor
LOA3860,CUS0016,Car,8395.83,7328.37,25/09/2022,Own
LOA3861,CUS0017,Personal,34042.22,38410.78,14/03/2023,Business
LOA3862,CUS0009,Education,-1350.04,35163.41,2023-07-14,Our
LOA3863,CUS0004,Home,,40140.64,25/05/2023,Against
LOA3864,CUS0011,Personal,47326.8,33225.39,2024-10-29,Something
LOA3865,CUS0001,Car,17592.14,21415.27,03/18/2024,Pm
LOA3866,CUS0007,Personal,48721.13,3785.04,2024-05-02,Present
LOA3867,CUS0020,Home,5725.08,7798.1,07/11/2023,Explain
INVALID_73,CUS0017,Car,4494.75,48525.99,03-07-2023,Want
LOA3869,CUS0020,Car,42972.46,890.45,14/10/2024,Century
LOA3870,CUS0006,Personal,40242.19,40328.58,2023-04-21,Environment
LOA3871,CUS0020,Personal,32747.21,19683.43,06/05/2023,City
LOA3872,CUS0006,Car,13841.47,43364.34,09/07/2023,Interest
LOA3873,CUS0015,Education,8719.96,1405.66,01-09-2022,Strategy
LOA2519,CUS0018,Car,6569.01,13625.71,03/04/2023,Garden
LOA3875,CUS0005,Personal,18346.69,9013.08,19/07/2022,Look
LOA3876,CUS0013,Education,37682.34,27617.13,2023-10-17,Must
INVALID_9,CUS0011,Personal,0,2162.87,2022-06-01,Daughter
LOA3878,CUS0002,Home,23008.01,23555.82,15-08-2024,Someone
LOA3879,CUS0011,Education,36096.93,38192.89,11/29/2024,Blood
LOA3880,CUS0005,Education,21081.33,37254.19,12/11/2024,Interesting
LOA1759,CUS0008,CAR,25617.55,13816.46,2024-05-18,Concern
LOA3882,CUS0011,Education,1576.16,30863.82,03/03/2024,Computer
LOA3883,CUS0010,Personal,15153.35,38906.17,04/02/2023,Successful
LOA3884,CUS0019,Education,45894.23,,08/11/2023,Country
LOA3885,CUS0001,Home,28440.43,24511.8,02-05-2024,Interview
LOA3886,CUS0010,home,12435.58,33806.49,26-06-2023,Pattern
LOA3887,CUS0018,Home,32239.83,3489.76,26-12-2023,Around
LOA3888,CUS0015,Personal,36171.86,25910.07,2024-11-02,Sort
LOA3889,CUS0015,Personal,49220.52,46650.64,30/09/2023,Until
LOA3890,CUS0013,Personal,28885.47,Twenty Five Thousand,2023-03-06,Baby
LOA3891,CUS0015,Personal,48485.63,21174.49,2023-08-10,Enough
LOA3892,CUS0010,Home,32729.16,23571.15,31-03-2024,Perform
LOA3893,CUS0002,Education,46025.88,20540.37,02/03/2023,Reason
LOA3894,CUS0005,Personal,,29971.76,2022-04-13,Forget
LOA3895,CUS0011,Car,17186.42,23914.71,03/11/2024,Design
LOA3896,CUS0018,Education,16014.54,31987.01,2024-06-05,Push
LOA3897,CUS0016,Education,12890.58,40375.45,20-05-2024,Staff
LOA3898,CUS0003,Home,5913.8,22513.82,29-08-2023,Admit
LOA3899,CUS0004,Home,34358.41,38806.52,05-01-2022,We
LOA3900,CUS9999,Education,16213.22,16598.78,02/10/2023,Month
LOA3901,CUS0016,Car,18288.55,30988.44,11/27/2023,Yes
LOA3902,CUS0006,Personal,11595.74,41851.24,22/06/2024,Do
LOA3903,CUS0008,Home,7416.79,28382.99,2024-04-22,Help
LOA3904,CUS0008,Education,41101.79,12786.08,2024-03-10,Bit
LOA3456,CUS0015,Car,36314.6,20184.49,2022-11-16,Friend
LOA3906,CUS9999,Education,45754.72,29288.05,09/12/2023,Company
LOA3907,CUS0012,Education,15629.11,35742.97,19-04-2024,Candidate
LOA3908,CUS0012,PERSONAL,46643.48,38648.33,2023-07-30,Never
LOA3909,CUS0017,Home,30575.69,13522.28,09/26/2024,Across
LOA3910,CUS0018,Education,35955.01,2011.08,2022-04-10,Character
LOA3911,CUS0018,Personal,38190.92,46962.34,06/04/2022,Focus
LOA3912,CUS0012,Home,21993.25,21104.8,13/08/2022,Common
LOA3913,CUS0010,Car,13671.67,27693.52,2024-12-04,On
LOA3914,CUS0020,Car,29255.06,10030.42,02/05/2024,Miss
LOA3915,CUS0017,Car,48253.04,33361.85,05-01-2023,Office
LOA3916,CUS0009,Personal,15883.83,23097.71,06/06/2024,Prevent
LOA3917,CUS0019,Home,19996.4,7965.6,27-02-2024,Represent
LOA3918,CUS9999,personal,12979.69,23297.66,2022-10-11,Under
LOA3919,CUS0015,Home,3955.47,32071.13,17-03-2023,Own
LOA3920,CUS0010,Education,44317.34,41055.94,05/20/2022,War
LOA3921,CUS0013,Education,16414.13,34187.78,06/18/2024,Election
LOA3922,CUS0007,Personal,28144.83,21942.76,09/10/2022,Example
LOA3923,CUS0018,Home,12466.64,7671.8,12/11/2022,New
LOA3924,CUS0013,Personal,41080.75,21814.48,2022-11-06,Light
LOA3925,CUS0011,Car,48747.76,10826.62,09/15/2022,Such
LOA2148,CUS0009,Car,43193.75,38249.72,28-04-2022,Modern
LOA3927,CUS0012,Home,35349.71,38839.56,2023-09-19,Know
LOA3928,CUS0010,Home,31138.86,1437.07,04/15/2022,Modern
LOA3929,CUS9999,Education,7843.14,19877.24,06/13/2024,Of
LOA3930,CUS0019,Home,7232.73,18938.21,10-05-2024,Thought
LOA3931,CUS0009,Personal,25850.94,9756.09,04/03/2022,Number
LOA3932,CUS0016,Personal,19755.41,43825.94,12/06/2024,Second
LOA3933,CUS0011,Home,40931.56,19824.22,23-07-2023,Right
LOA3934,CUS0019,Home,,17749.44,01/01/2024,Experience
LOA3935,CUS0007,Education,12772.66,10121.06,2022-04-03,Ask
LOA3936,CUS0006,personal,23427.55,371.64,25/03/2023,Read
LOA3937,CUS0017,Education,39259.66,34767.8,10-02-2024,Action
LOA3938,CUS0017,Home,44806.79,42329.86,2024-09-28,Student
LOA3939,CUS0008,Home,2917.76,31028.14,07-01-2024,Role
LOA3940,CUS0013,Personal,45399.2,18285.95,10/29/2024,Production
LOA2771,CUS0011,Home,-576.4,35871.61,22/08/2022,Their
LOA3942,CUS0006,Education,1676.09,16107.17,06/24/2023,Consider
LOA3943,CUS9999,Home,21570.54,38384.36,2022-01-10,Between
LOA3944,CUS0013,Home,38084.74,7048.24,29-04-2024,Support
LOA3945,CUS0009,Education,29502.8,29453.38,25-03-2024,Provide
LOA2043,CUS0008,Car,13609.75,33520.46,06/08/2023,Main
INVALID_17,CUS0006,Car,40601.79,48083.33,15/01/2022,Someone
LOA3948,CUS0014,Home,,21269.71,05-01-2024,Hair
LOA3949,CUS0006,Home,,7023.8,18/10/2022,Whether
LOA3950,CUS0001,Education,21819.33,29377.39,04-02-2024,News
LOA3951,CUS0003,Home,11773.24,7026.44,10-08-2022,Year
LOA3952,CUS0018,Car,-3414.14,34269.92,13-11-2023,Write
LOA3953,CUS0003,Car,13413.35,27888.53,10/02/2022,Near
LOA3954,CUS9999,Car,42962.75,14369.86,2022-08-07,Participant
LOA3955,CUS0016,Home,26051.16,10828.33,03-11-2024,Determine
LOA3956,CUS0012,Home,43996.0,20624.28,08/22/2024,Life
LOA3957,CUS0008,Education,36765.87,28066.94,2023-08-22,Where
LOA3958,CUS0007,Personal,,8271.18,03/23/2023,Anything
LOA3959,CUS0017,Education,47923.86,Ten Thousand,19/11/2022,Environmental
LOA3960,CUS0002,Personal,2383.94,41539.98,23-09-2022,Step
LOA3961,CUS0010,Home,7362.69,45029.63,07-09-2024,Water
LOA3962,CUS0014,Personal,18422.23,7899.5,28-09-2023,Worry
LOA3963,CUS0003,Education,7770.61,33477.78,06/22/2022,Task
LOA3964,CUS0016,Education,20199.02,,2022-07-09,Machine
LOA3965,CUS0018,Car,10226.83,45060.02,10-09-2024,Police
LOA3966,CUS0015,Car,18431.93,28732.98,2022-09-18,Compare
LOA3967,CUS0017,Education,3044.47,29854.17,2024-12-18,Certain
LOA3968,CUS0002,Education,32640.63,37664.43,07/27/2022,Receive
LOA3969,CUS0001,Home,2746.85,33061.14,24/05/2024,Girl
LOA3970,CUS0002,Personal,9644.53,43198.02,2023-06-22,Loss
LOA3971,CUS0003,Home,45797.08,10702.77,2023-12-24,Talk
LOA3972,CUS0004,CAR,39309.84,44895.69,15/01/2024,Now
LOA3973,CUS0003,Home,22284.45,44794.12,09-07-2024,Large
LOA3974,CUS0011,Education,19002.41,11110.74,2023-09-07,End
LOA3975,CUS0002,HOME,26259.44,15252.27,2023-09-04,Station
LOA3976,CUS9999,Education,43611.56,6922.94,2024-12-17,Political
LOA3977,CUS0019,CAR,8254.98,26858.78,25/11/2023,Dark
LOA3978,CUS0020,Home,24685.16,39809.66,12/17/2023,Term
LOA3979,CUS0004,Car,7968.51,5568.66,2022-02-16,Event
LOA3980,CUS0015,Personal,28000.48,28886.52,01-02-2022,Generation
LOA2527,CUS0020,Home,39064.29,7680.86,16-09-2024,Suffer
LOA3982,CUS0010,Education,Twenty Five Thousand,14191.13,2022-03-20,Several
LOA3983,CUS0008,personal,45172.76,2056.29,28-10-2023,Black
LOA3984,CUS0016,Education,34566.15,46452.89,30/06/2022,Listen
LOA3985,CUS0018,Car,20017.88,39961.33,11/08/2024,Office
LOA3986,CUS0007,Home,7455.15,14392.6,05/19/2022,On
LOA3987,CUS0011,CAR,36861.73,27254.32,14-06-2022,Very
LOA3988,CUS0018,Home,18553.78,23042.71,08/17/2022,Air
LOA3989,CUS9999,Education,7791.37,40656.65,14-09-2023,Look
LOA3990,CUS0014,Personal,36509.22,35884.96,26/10/2023,Still
LOA3991,CUS0010,Education,13217.36,42407.65,2024-01-29,Join
LOA3992,CUS0017,Home,29938.83,40350.77,2024-01-22,Allow
LOA3993,CUS0006,Education,45142.58,-2271.21,02/12/2023,Strong
LOA3994,CUS0007,Home,45528.8,39473.34,16/12/2023,Increase
LOA3995,CUS0019,Education,33625.59,38716.52,18/07/2022,Energy
LOA3996,CUS0016,Car,36321.88,27182.61,05/03/2023,Body
LOA3997,CUS0001,Education,-692.54,1968.25,01/09/2024,Blue
LOA3998,CUS0017,Education,42752.43,15526.27,17-05-2024,Board
LOA3999,CUS0013,Personal,40161.32,46460.76,14/10/2022,Something
LOA4000,CUS0001,Home,14907.5,4915.32,2024-01-03,Inside
LOA0615,CUS0019,Car,45262.18,,29-08-2024,Eye
LOA4002,CUS0002,Car,23537.95,39949.45,06-12-2022,Cut
LOA4003,CUS0011,personal,2567.22,408.18,03/07/2022,Develop
LOA4004,CUS0007,Education,14011.27,6975.75,15/05/2023,Nothing
LOA4005,CUS0020,Home,3373.47,38789.42,09/11/2022,Career
LOA4006,CUS0017,Personal,42049.25,32734.41,18-01-2023,Every
LOA4007,CUS0013,Education,44093.96,45198.6,05/11/2023,Different
LOA4008,CUS0011,Home,39009.94,37389.34,2022-05-18,Forget
LOA4009,CUS0001,Personal,15265.64,30433.1,2024-12-26,Successful
LOA4010,CUS0008,Personal,5007.91,44166.96,02-08-2023,Meet
LOA4011,CUS0020,Home,27443.22,0,29/12/2022,Senior
LOA4012,CUS0012,Home,-3964.57,33182.63,13-03-2024,Safe
LOA4013,CUS0005,Home,0,24150.25,10/06/2022,Left
LOA4014,CUS0015,Personal,37028.74,31986.48,08/21/2024,Authority
LOA4015,CUS0006,Personal,14863.48,8764.24,15/12/2024,Provide
INVALID_73,CUS0015,Car,37227.4,Five Hundred,2022-03-29,Series
LOA4017,CUS0005,CAR,10253.76,12087.24,07-10-2023,Animal
LOA4018,CUS0012,Personal,Ten Thousand,35065.8,25-05-2023,Majority
LOA4019,CUS0004,Home,38925.67,19092.41,08/06/2022,Child
LOA4020,CUS0008,Home,34439.51,34699.25,08/28/2023,Someone
LOA4021,CUS0002,Personal,-3080.01,31914.01,24-02-2024,Nature
LOA4022,CUS0009,Car,6196.8,7247.57,22/09/2022,Economy
LOA4023,CUS0018,Car,6735.57,43120.97,03/24/2024,Never
LOA4024,CUS0004,Personal,2150.87,22973.81,14-09-2024,Actually
LOA4025,CUS0005,Education,10296.53,25218.39,2023-12-28,Movie
LOA4026,CUS0003,Home,2523.61,6703.98,21-11-2022,Language
LOA4027,CUS0015,Home,44648.36,,27-08-2022,Minute
LOA4028,CUS0019,Car,44133.71,,27-03-2022,Body
LOA4029,CUS0018,Home,4019.16,0,07/12/2024,Remain
LOA4030,CUS0007,Car,4894.18,43565.15,14/10/2023,Leave
INVALID_1,CUS0004,Car,8559.15,Five Hundred,29-01-2023,Officer
LOA4032,CUS0010,Personal,12464.45,0,25-11-2024,Party
INVALID_39,CUS0017,Education,1052.61,16848.45,2023-04-30,Win
LOA4034,CUS0019,Personal,,40197.51,03/11/2022,Professional
LOA4035,CUS0007,Education,1874.61,49025.25,16-07-2023,Off
INVALID_44,CUS0006,Education,7263.07,39724.98,05/18/2022,Exist
LOA4037,CUS0008,Home,,7708.01,05/10/2022,Hot
LOA4038,CUS0010,Home,25462.81,11466.47,2024-05-31,Fish
LOA4039,CUS0010,Car,15377.8,18063.46,24-06-2024,Allow
LOA4040,CUS0010,Education,40573.56,29955.05,11/16/2023,Back
LOA4041,CUS0002,Personal,43707.87,39199.97,2022-04-01,Dark
LOA4042,CUS0003,Car,48728.86,29370.27,2022-03-13,Weight
LOA4043,CUS0020,Education,37791.31,12233.91,28-03-2023,Miss
LOA4044,CUS0014,CAR,37330.18,14963.22,31-01-2023,Evening
LOA4045,CUS0009,Home,21934.03,48399.0,2023-01-05,Them
LOA4046,CUS0017,Education,23146.5,26763.27,09/22/2022,Sense
LOA4047,CUS0007,Home,17600.93,44122.19,07/27/2024,Center
LOA4048,CUS0016,Car,0,12933.37,25-05-2023,Assume
LOA4049,CUS0011,Personal,1904.6,25020.01,07/06/2022,Tough
LOA4050,CUS0009,car,42030.97,40795.32,2024-12-12,Discuss
LOA4051,CUS0007,Personal,25173.25,35793.87,2024-08-14,Ready
INVALID_24,CUS0017,Home,12360.05,14610.17,2023-08-02,Suffer
LOA4053,CUS0011,Personal,33967.3,12050.35,10-07-2022,Would
LOA4054,CUS0002,Education,14030.11,,2024-02-12,Memory
LOA4055,CUS0007,Personal,26704.9,29689.03,24/01/2023,Yes
LOA4056,CUS0006,Personal,,,2022-03-08,His
LOA4057,CUS0008,car,5748.08,25356.17,01/04/2024,Two
LOA4058,CUS0020,Personal,45988.98,3017.6,04/15/2023,Single
LOA4059,CUS0014,Car,47564.39,5860.78,07-08-2022,Worry
LOA4060,CUS0011,Car,7838.02,11149.81,21-07-2024,Consumer
LOA4061,CUS0004,Car,Five Hundred,19151.4,06/01/2023,Ok
LOA4062,CUS0004,Car,26933.5,21364.82,27-10-2024,Cause
LOA0946,CUS0008,Education,-4545.66,32346.37,26/03/2023,Sing
LOA4064,CUS0001,Personal,21037.77,34248.86,08/18/2022,Pull
LOA4065,CUS0015,Education,4909.92,40826.96,22/03/2023,State
LOA4066,CUS0016,Home,31339.7,0,2023-07-18,Consumer
LOA4067,CUS0012,Education,2253.78,9680.73,2023-04-02,Why
LOA4068,CUS0007,Personal,3725.13,7203.77,22/11/2024,Team
LOA4069,CUS0010,HOME,14562.46,11054.82,2023-05-13,Own
LOA4070,CUS0020,Education,28254.14,1043.5,11/26/2023,Attack
LOA4071,CUS0005,Home,33383.78,33282.01,14/06/2022,Whom
LOA4072,CUS0015,Personal,42002.34,26343.73,13/07/2022,Call
LOA4073,CUS0001,Home,19642.21,32502.63,14/11/2023,There
LOA4074,CUS0005,Personal,20126.79,31852.06,11/04/2023,Others
LOA4075,CUS0014,Car,19646.83,42904.33,10/05/2023,Provide
LOA4076,CUS0005,Car,25939.64,32436.02,2024-03-21,Might
LOA4077,CUS0007,Education,28385.83,317.38,28/11/2023,Billion
LOA4078,CUS0008,Education,34327.36,5429.3,2024-09-10,Building
LOA4079,CUS0001,Education,10783.24,39607.74,18/06/2023,From
LOA4080,CUS0009,Car,24029.91,16062.39,01/03/2023,Center
LOA4081,CUS0017,home,27042.18,40128.47,07/28/2022,Front
LOA0502,CUS0005,Education,0,,29/09/2023,Goal
LOA4083,CUS0007,Personal,4453.46,12733.17,19-03-2022,Actually
LOA4084,CUS0004,Car,40897.95,30233.41,2023-12-06,Strategy
LOA4085,CUS0018,Home,46739.84,38474.45,04-08-2023,Behavior
LOA4086,CUS0018,Personal,20217.94,47710.5,26/10/2023,Something
LOA4087,CUS0004,Personal,40568.33,Five Hundred,25/06/2023,Indicate
LOA4088,CUS0011,Education,11502.58,38574.57,19-01-2022,Real
LOA4089,CUS9999,Personal,11774.86,26468.76,2024-10-23,Information
LOA4090,CUS0012,Personal,10859.62,37434.92,04/27/2024,Low
LOA4091,CUS0020,Home,30717.53,41142.47,23-07-2022,Anything
LOA4092,CUS0012,Car,20921.99,Five Hundred,2022-01-12,Everyone
LOA4093,CUS0011,Education,41802.14,36246.74,17/05/2024,Firm
LOA4094,CUS0015,Personal,0,46299.43,19/06/2023,Hospital
LOA4095,CUS0008,Car,6429.29,21711.8,08/15/2023,Goal
LOA4096,CUS0007,car,38691.33,6349.7,03/11/2022,Child
LOA4097,CUS0006,Personal,29201.22,49444.51,15-07-2024,Process
LOA4098,CUS0006,Home,11857.83,48326.8,10/06/2024,Decision
LOA4099,CUS0005,Personal,13105.11,0,05/05/2022,Thus
LOA4100,CUS0017,Education,37412.74,Twenty Five Thousand,30/06/2023,Fire
LOA4101,CUS0009,Home,42047.96,43350.44,2023-12-19,Question
LOA4102,CUS0015,Home,-4802.0,20550.41,07-07-2024,Out
LOA4103,CUS0018,Home,13648.39,44989.83,05/11/2022,Throughout
LOA2621,CUS0005,Home,45120.09,31073.96,26/02/2023,Important
LOA4105,CUS0015,Home,48277.49,1379.26,12-11-2024,Party
LOA4106,CUS0010,education,22507.01,36389.92,01/05/2022,Follow
LOA4107,CUS0013,Car,38280.7,,2022-09-13,Around
LOA4108,CUS0019,Personal,2930.33,17162.96,29-04-2023,Yeah
LOA4109,CUS0005,Education,12255.05,14157.09,2023-11-13,Light
LOA4110,CUS0008,Car,42663.27,42589.57,04-03-2024,Art
INVALID_63,CUS0002,Car,23232.42,24964.12,26-09-2024,Spend
LOA4112,CUS0017,Car,42743.44,16874.7,08-01-2023,Factor
LOA4113,CUS0012,EDUCATION,49483.59,8929.36,02/16/2022,Common
LOA4114,CUS9999,Education,,13938.36,06-03-2024,Public
LOA4115,CUS0003,Home,0,9143.2,29/08/2024,Buy
LOA4116,CUS0009,Home,8390.59,28664.22,22/07/2023,Game
LOA4117,CUS0001,Education,37699.21,19427.42,12/18/2022,My
LOA4118,CUS0008,Personal,40761.14,48256.8,2023-12-01,Lead
LOA4119,CUS0007,Home,22787.29,42108.29,06/10/2022,Child
LOA4120,CUS0011,Education,45917.75,-1297.38,2024-08-18,Minute
LOA4121,CUS0010,personal,10828.31,47326.8,2023-08-10,Beyond
LOA4122,CUS0007,Education,12748.57,14749.54,03-08-2023,With
LOA4123,CUS0002,Personal,20114.87,12712.1,01/06/2023,Bag
LOA4124,CUS0005,Education,25900.71,,01/06/2024,Local
LOA4125,CUS0008,Home,35993.44,18812.36,20-11-2022,Dinner
LOA4126,CUS0014,Education,15228.89,,06/05/2024,Special
LOA4127,CUS0020,Car,5050.33,14805.36,01/17/2024,Too
LOA4128,CUS0013,Car,32737.67,21301.94,2023-08-17,Need
LOA4129,CUS0013,Car,39111.85,38908.91,15/10/2023,Shake
LOA4130,CUS0007,Education,17811.44,6888.65,09/29/2022,According
LOA4131,CUS0016,Car,19845.01,36817.89,2024-06-04,Guess
LOA4132,CUS0009,Home,49200.04,40540.71,31/08/2023,Consumer
LOA4133,CUS0004,Education,20473.76,21336.09,30-11-2024,Against
LOA4134,CUS0013,Home,0,,10-04-2023,Expert
LOA4135,CUS0010,Home,0,18241.7,09/08/2023,Fall
LOA4136,CUS0005,Home,22044.05,14023.24,19/10/2023,Sister
LOA4137,CUS0014,Education,18324.31,18294.24,01/06/2022,Management
LOA4138,CUS0002,Education,40282.2,22298.09,08/18/2022,Worker
LOA4139,CUS0014,Education,-4521.77,16606.08,2023-12-08,Figure
LOA4140,CUS0014,Home,22936.36,22236.84,30/05/2023,Language
LOA4141,CUS0002,Personal,7694.06,9289.64,2022-07-05,Meeting
LOA4142,CUS0008,personal,23109.23,42758.88,20/11/2022,Commercial
LOA4143,CUS0007,Personal,35037.31,,10/13/2022,Nation
LOA4144,CUS0015,Education,7632.35,37761.52,2024-09-12,President
LOA4145,CUS0010,Personal,6583.0,18073.14,18/02/2022,Doctor
LOA4146,CUS0007,personal,6746.05,22059.4,11/03/2022,Vote
LOA4147,CUS0018,Car,2641.98,23438.47,02/01/2024,Site
LOA4148,CUS0013,Education,48035.01,25078.17,13-11-2022,Build
LOA4149,CUS0003,Home,16917.37,8933.66,07/22/2022,Mean
LOA4150,CUS0017,Personal,9820.99,44102.14,2022-02-26,Sure
LOA4151,CUS0011,education,37810.61,45859.87,01/05/2023,Already
LOA4152,CUS0007,Car,36928.99,30097.18,07/21/2022,So
LOA4153,CUS0015,Car,3026.76,38516.49,02/13/2022,Republican
LOA4154,CUS0015,Home,10142.33,Twenty Five Thousand,06/05/2023,Time
LOA4155,CUS0013,Personal,37659.51,,09/28/2022,Gas
LOA4156,CUS0001,Personal,38159.27,5233.05,2023-05-11,Happen
LOA4157,CUS9999,Personal,45884.1,19809.47,02/12/2024,Class
LOA4158,CUS0004,Home,12190.0,34262.72,29-11-2024,Everybody
INVALID_77,CUS0004,Personal,21060.49,27692.54,23-07-2024,Or
LOA4160,CUS0004,HOME,43495.25,13884.31,2024-10-09,Finish
LOA4161,CUS0013,home,10746.96,36903.55,01-01-2023,Continue
LOA4162,CUS0001,Personal,25011.17,21974.02,09-04-2023,Performance
LOA4163,CUS0001,Education,2255.06,8669.26,27-03-2024,Apply
LOA4164,CUS0011,Home,38110.15,10548.74,09/24/2024,Per
LOA4165,CUS0017,Home,14333.36,8819.62,08/08/2023,Ability
LOA4166,CUS0016,Car,36594.69,13965.76,13/12/2022,According
LOA4167,CUS9999,Education,5027.4,29266.13,2022-12-28,During
LOA4168,CUS0009,Education,4312.0,15344.96,07/09/2024,Discuss
LOA4169,CUS0013,Education,40253.36,17163.82,23-03-2024,Appear
LOA4170,CUS0010,Home,11162.97,7764.36,14/07/2024,Available
INVALID_84,CUS0001,Home,13585.91,47010.74,26/02/2022,Moment
LOA4172,CUS0010,Home,12727.3,13518.01,14/03/2023,Defense
LOA4173,CUS0011,Education,45133.54,Ten Thousand,24/10/2023,Happy
LOA4174,CUS0018,Home,23746.16,23911.94,07/11/2022,Current
LOA4175,CUS9999,Personal,20026.16,Ten Thousand,12-01-2024,Long
LOA4176,CUS0014,Education,42025.03,36365.35,2024-06-13,City
LOA4177,CUS0010,Home,37841.06,14030.38,26/06/2022,Office
LOA4178,CUS0011,Car,30490.18,144.22,05/05/2022,Order
LOA4179,CUS0005,Education,26013.63,27392.35,07/04/2022,Ten
LOA4180,CUS0006,Car,-4305.83,22893.79,12/22/2022,As
LOA4181,CUS0011,Car,Five Hundred,21737.97,14-01-2024,Manage
INVALID_11,CUS0016,Education,-3603.01,4987.51,27/03/2024,Several
LOA1571,CUS0015,Personal,32221.9,22704.5,01-09-2022,Close
LOA4184,CUS0020,Car,13077.41,20855.42,07/08/2024,Among
LOA4185,CUS0020,Car,28086.6,35830.43,05/12/2024,Deal
LOA4186,CUS0008,Car,7696.84,3956.69,25/01/2023,Edge
LOA4187,CUS0003,Home,23372.79,38455.74,06/04/2024,Glass
LOA4188,CUS0017,Home,23273.76,33635.39,2022-12-15,Usually
LOA4189,CUS0005,Car,20857.02,,08/14/2022,Never
LOA3834,CUS0007,Education,-2715.19,4107.72,21-08-2024,Own
LOA4191,CUS0018,Home,-1024.56,Five Hundred,2023-10-25,Wife
LOA1462,CUS0017,Car,36847.38,46496.85,2023-05-15,Board
LOA4193,CUS0010,Car,,21520.05,24-07-2023,Mrs
LOA4194,CUS0004,Car,39112.46,-3557.01,25-07-2022,Capital
LOA4195,CUS0016,Education,42408.18,35187.64,05/12/2023,Cold
LOA4196,CUS0015,Education,23425.5,48769.75,29/03/2023,Affect
LOA4197,CUS0013,Home,25089.08,21515.42,22-12-2023,Collection
LOA4198,CUS0005,Car,41253.51,0,11/09/2022,Great
LOA4199,CUS0017,Personal,40815.7,16225.84,11/11/2022,Investment
LOA0458,CUS0003,Home,2711.98,13245.48,2023-06-22,Wait
LOA4201,CUS0015,Car,29311.08,Twenty Five Thousand,24/08/2023,Room
LOA4202,CUS0020,Personal,37764.37,3750.66,07/20/2024,Heart
LOA4203,CUS0002,Personal,46106.44,27029.62,13/12/2024,Account
LOA4204,CUS0007,PERSONAL,9108.46,47884.13,07/05/2024,Although
LOA4205,CUS0017,Home,38542.96,49975.69,06/03/2023,Music
LOA4206,CUS0007,Education,,17125.52,04/11/2022,Tough
LOA4207,CUS0011,Education,49375.73,2140.37,20-01-2022,Management
LOA4208,CUS0011,Home,24848.1,40685.67,01-06-2024,Line
LOA4209,CUS0016,Personal,9651.14,21233.67,09/20/2024,Some
