TxnID|AccountID|TxnDate|Amount|TxnType|Channel|Status
TRA3861|ACC0006|12/07/2023|36024.5|Credit|Wide|Always
TRA3862|ACC0007|2022-11-20|20573.52|Debit|Music|Provide
TRA3863|ACC0011|16-11-2024|28528.39|Transfer|Challenge|Add
TRA3864|ACC0008|05-08-2022|41561.27|Debit|Push|Let
TRA3865|ACC0007|14-01-2022|2007.02|Transfer|Old|Television
TRA3866|ACC0017|16-05-2023|31103.18|Debit|Raise|Specific
TRA2544|ACC0008|2022-05-26|2486.74|Transfer|Truth|Theory
TRA3868|ACC0014|21/11/2022|22363.51|Debit|Week|Realize
TRA3869|ACC0001|11/12/2023|43659.53|Withdrawal|According|Ability
TRA3870|ACC0010|04/08/2024|33018.48|Transfer|Heavy|Direction
TRA3871|ACC0006|15-12-2022|49699.85|Debit|Employee|Game
TRA3872|ACC0019|2024-08-11|13783.19|Credit|Say|Age
TRA3873|ACC0001|2024-08-11|35185.43|Transfer|Door|Medical
TRA3874|ACC0017|12/10/2023|1279.78|Transfer|Teach|Whatever
TRA3875|ACC0009|21/09/2022|47236.71|Transfer|Hotel|Whom
TRA3876|ACC0015|29/10/2023|24810.52|Transfer|Start|Thank
INVALID_44|ACC0019|2023-09-28|8665.84|Credit|Human|Story
TRA3878|ACC0011|11-12-2023|49517.54|Withdrawal|Range|Radio
TRA3879|ACC0011|2024-05-27|31082.08|Transfer|Laugh|Itself
INVALID_43|ACC0007|2023-03-15|39334.8|Withdrawal|Bill|Environmental
TRA3881|ACC0015|23/09/2024|23815.94|Withdrawal|Scene|Economic
TRA3882|ACC0012|10/05/2023|42875.11|Debit|Better|Where
TRA3883|ACC0007|25/03/2024|2768.46|Transfer|Scene|Who
TRA3884|ACC0013|06/05/2023|30484.17|Withdrawal|Actually|Somebody
TRA3885|ACC0009|2022-04-12|22814.58|Transfer|Over|Society
TRA3886|ACC0005|08/06/2022|40352.03|Withdrawal|Letter|Source
TRA3887|ACC0019|18-05-2022|39555.47|Withdrawal|Whole|Into
TRA3888|ACC0003|04/10/2024|26382.6|Debit|Voice|Skin
TRA3889|ACC0015|02/19/2024|46365.69|Withdrawal|Today|Security
TRA3890|ACC0015|20/02/2024|23133.05|Credit|See|Think
TRA3891|ACC0008|06/25/2022|29831.75|Withdrawal|Her|Environmental
TRA3892|ACC0012|2024-11-26|2336.68|Debit|Hair|Table
TRA3072|ACC0007|02-01-2022|44870.78|Credit|North|Table
TRA3894|ACC0001|09/13/2022|7458.08|Withdrawal|East|Feel
TRA3895|ACC0020|28-11-2022|26870.95|Debit|Reason|Memory
TRA2280|ACC0002|01-06-2024|6678.37|Transfer|Benefit|Travel
TRA3897|ACC0002|09-04-2022|23579.83|Credit|Style|Dream
TRA3898|ACC0013|01/28/2024|2309.91|Transfer|Animal|Base
TRA3899|ACC0012|08/12/2024|5072.97|Credit|Mind|Feeling
TRA3900|ACC0009|03/07/2022|27210.78|Credit|Particular|Teacher
TRA3901|ACC0015|05/09/2024|46954.18|Withdrawal|Father|Say
TRA3902|ACC0018|05/25/2022|8131.86|Transfer|Team|Also
TRA3903|ACC0006|2023-11-03|25798.79|Credit|Rule|Society
TRA3904|ACC0010|2023-12-23|39032.86|Withdrawal|Mission|Tough
TRA3905|ACC0007|03/25/2022|21826.82|Credit|Answer|Detail
TRA3906|ACC0005|09-04-2022|9583.81|Debit|Out|Chance
TRA3355|ACC0007|07/05/2022|12206.86|Transfer|Inside|President
TRA3908|ACC0007|03/21/2024||Withdrawal|Well|Small
TRA3909|ACC0015|29-10-2022|24791.83|Credit|Soon|Law
TRA3910|ACC0011|22/10/2023|28158.71|Credit|Research|Most
TRA3911|ACC0002|2024-07-29|40094.24|debit|Current|With
TRA3912|ACC0002|26/05/2024|27688.63|Credit|Perform|Probably
TRA0384|ACC0001|26/12/2022|10942.75|Withdrawal|Up|Rise
TRA3914|ACC0012|2024-04-14|0|Withdrawal|Sort|Piece
TRA3915|ACC0012|27-01-2024|Ten Thousand|Credit|Bed|International
TRA3916|ACC0015|21/05/2022|7961.61|Debit|Continue|Real
TRA3917|ACC0016|04/13/2023|29581.47|Transfer|Green|Along
TRA3918|ACC0015|04/25/2023|-1281.97|Transfer|Fish|Himself
TRA3919|ACC0001|16-02-2022|12180.04|Withdrawal|None|Pressure
TRA3920|ACC0001|2024-01-23|8210.7|transfer|Speak|Tell
TRA1117|ACC0013|07/04/2023|44802.22|Withdrawal|Politics|Their
TRA3922|ACC0004|12/09/2022|29105.64|Debit|Left|Sometimes
TRA3923|ACC0002|16-06-2024|0|transfer|Woman|Member
TRA3924|ACC0004|2024-01-30|1567.04|Transfer|Year|Help
TRA3925|ACC0010|12-12-2024|23306.28|Debit|Kitchen|Buy
TRA3926|ACC0013|17-10-2023|16774.81|Transfer|Still|Body
TRA3927|ACC0012|02/25/2024|12406.29|Withdrawal|State|Same
TRA3928|ACC0002|2023-08-28|-4819.73|Transfer|Expert|Officer
TRA3929|ACC0008|04/25/2024||Debit|Subject|Available
TRA3930|ACC0005|04/18/2024|3573.68|Credit|Person|Religious
TRA3931|ACC0020|21-01-2024|13603.06|Credit|Point|If
TRA3932|ACC0019|20-11-2023|13807.3|Credit|Without|Tv
TRA3933|ACC0007|11/25/2024|33158.64|Withdrawal|Hundred|Dog
TRA3934|ACC0016|03/20/2024|21018.48|Transfer|Behavior|Who
TRA0680|ACC0013|23/07/2022|5452.73|withdrawal|Building|When
TRA3015|ACC0002|2023-05-18|9150.24|Withdrawal|Image|Develop
TRA3937|ACC0009|2024-07-30|12532.1|withdrawal|No|Guess
TRA3938|ACC0018|02-10-2024|15891.77|withdrawal|Lot|Record
TRA3939|ACC0020|09-10-2023|25610.27|Transfer|Task|Itself
TRA3940|ACC0005|30/01/2024|42630.58|Withdrawal|Picture|Stage
TRA3941|ACC0004|03/11/2024|34865.92|Credit|Strategy|Source
TRA3942|ACC0014|2023-06-13|28812.38|withdrawal|Ask|Because
TRA3943|ACC0004|21-01-2022|32345.07|Credit|Push|Baby
TRA3944|ACC0010|28-07-2022|44016.32|CREDIT|This|Technology
TRA3945|ACC0006|11/06/2023|31290.62|Transfer|Take|Sure
TRA3946|ACC0014|2024-09-24|3920.98|Withdrawal|Respond|Poor
TRA3947|ACC0014|06-09-2023|9455.17|Credit|Perhaps|Win
TRA3948|ACC0001|09-08-2024|40906.79|Debit|Someone|Father
TRA3949|ACC0005|04/02/2022|18010.55|Withdrawal|Feeling|Though
TRA3950|ACC0007|30-01-2024|3458.87|Transfer|You|Gas
TRA3951|ACC0010|2023-05-30|44736.44|Transfer|Evening|Memory
TRA3952|ACC0002|21/03/2023|5184.74|Transfer|Hand|Political
TRA3953|ACC0015|12/11/2023|44768.42|Credit|Own|Send
TRA3954|ACC0016|02/02/2024|21770.8|Transfer|Together|Team
TRA3955|ACC0012|22-09-2023|11441.62|Withdrawal|Develop|Usually
TRA3956|ACC0006|05/07/2023|42458.17|Credit|Hold|Its
TRA3957|ACC0014|2023-10-21|5851.87|Debit|Itself|Finish
TRA3958|ACC0017|2022-11-21|Ten Thousand|Debit|Body|Sense
TRA3959|ACC0017|2022-08-02|44792.08|Credit|Kid|Across
TRA3960|ACC0004|06/01/2024|8878.47|Debit|Issue|Cause
TRA3961|ACC0014|25-08-2023|15475.09|Debit|Story|Here
TRA3962|ACC0005|2023-02-25|8035.04|Debit|War|Full
INVALID_23|ACC0004|10/08/2024|39247.23|Transfer|School|Fund
TRA3964|ACC0011|11/07/2022|30182.19|Withdrawal|Determine|Question
TRA3965|ACC9999|28-05-2023|11036.1|Transfer|Budget|Think
TRA3966|ACC0005|26/11/2023|15839.64|Withdrawal|Threat|Reality
TRA3967|ACC0002|01-09-2023|23652.66|Transfer|War|Remember
TRA3968|ACC0001|10/17/2022|1234.67|Withdrawal|Official|Next
TRA3969|ACC0011|2023-12-25|25086.31|Debit|Learn|Attack
TRA3970|ACC0006|12/08/2022|32236.03|Credit|Here|House
TRA3971|ACC0001|2023-12-23|16582.99|Withdrawal|Step|Woman
TRA1520|ACC0005|23-02-2024|15503.73|Transfer|Church|Happen
TRA3973|ACC0012|10/12/2023|16831.58|Transfer|Benefit|Artist
TRA3974|ACC0019|30/05/2024|47849.18|Withdrawal|Anything|Mother
TRA3975|ACC0014|05/31/2024|18205.28|Debit|Return|Food
TRA3976|ACC0009|2022-07-29|0|Withdrawal|On|Share
TRA3977|ACC0008|2023-06-22|Five Hundred|Credit|Great|Admit
TRA3978|ACC0011|2022-02-24|5484.65|Transfer|Within|Girl
TRA3979|ACC0014|30/10/2024||transfer|Challenge|Economic
TRA3980|ACC0005|2022-08-29|48741.76|Debit|Their|Bring
TRA3981|ACC0020|2024-06-07|46063.01|TRANSFER|Tax|Society
TRA3982|ACC0014|17/05/2022|24788.15|Credit|Throw|Tough
TRA3983|ACC0002|2023-07-07|0|Credit|Fund|Score
TRA3984|ACC0006|11-07-2022|31385.93|Debit|Information|Worker
TRA3985|ACC0014|06/12/2022|5823.07|Debit|Affect|Public
TRA3986|ACC0001|17-02-2023|15862.99|Transfer|From|Some
TRA3987|ACC0005|02/24/2023|44215.95|Debit|Sometimes|Raise
TRA3988|ACC0008|17/10/2024|33011.4|Transfer|Great|Any
TRA3989|ACC0019|2022-05-08|10588.57|Withdrawal|Decide|Wall
TRA3990|ACC9999|21-07-2022|-3307.94|Transfer|Man|Book
TRA3991|ACC0009|2023-04-12||Credit|Especially|His
TRA3992|ACC0002|09/20/2022|7912.64|Debit|Around|In
TRA3993|ACC0007|07/04/2023|16402.76|Debit|Out|Why
TRA3994|ACC0003|01/12/2024|44673.47|Transfer|Especially|Operation
TRA3995|ACC0008|12/25/2022|24322.86|Debit|Structure|Bed
TRA3996|ACC0009|02/11/2023|15508.87|Transfer|Sense|History
TRA3997|ACC0020|09-10-2022|23712.97|Credit|Particularly|Party
TRA3998|ACC0006|24-03-2024|Twenty Five Thousand|Credit|Out|Summer
TRA3999|ACC0006|11-08-2024|33651.15|Credit|Pick|Born
TRA4000|ACC0007|02/09/2024|36571.35|Debit|Life|May
TRA4001|ACC0003|11-02-2023|2145.61|Transfer|Health|Court
TRA4002|ACC0009|12-02-2023|31818.21|Transfer|Customer|Party
TRA4003|ACC0009|2023-12-03|13825.38|Debit|Morning|Pay
TRA4004|ACC0009|2024-11-27|21796.13|Debit|Image|Simple
TRA4005|ACC0002|28/04/2024|43046.44|Credit|Weight|Mission
TRA4006|ACC0001|07/10/2024|17449.66|Debit|Nothing|Eight
TRA4007|ACC0019|01/18/2022|30243.55|Transfer|Anyone|Today
TRA4008|ACC0006|19-10-2024|30110.23|Credit|Choice|Development
TRA4009|ACC0006|03/05/2022|28359.67|Transfer|Blood|Remember
TRA4010|ACC0010|07-04-2022|9765.65|Debit|Part|Section
TRA4011|ACC0006|25-01-2022|49151.3|Transfer|Lay|Wonder
TRA4012|ACC0001|20-12-2023|36846.01|Debit|Kid|Upon
TRA4013|ACC0009|2022-06-20|17961.15|Debit|Everything|Future
TRA4014|ACC0004|17-05-2022|44411.41|Debit|Size|All
TRA4015|ACC9999|12/15/2023|33121.29|Debit|Force|Moment
TRA4016|ACC0017|05/02/2022|29345.19|Debit|Middle|Arm
TRA4017|ACC0007|04/25/2022|9039.92|Credit|Thought|Do
TRA4018|ACC0002|2023-06-13|8241.57|Withdrawal|Think|Class
TRA4019|ACC0002|08/18/2023|6384.78|Credit|Wind|Marriage
TRA4020|ACC0019|02/29/2024|4313.44|Withdrawal|Four|Analysis
TRA4021|ACC0016|2024-06-09|42414.08|Credit|Newspaper|Weight
TRA4022|ACC0019|2022-10-15|Twenty Five Thousand|Withdrawal|Spend|Ever
TRA4023|ACC0019|07/12/2024|36332.33|Credit|Factor|Above
TRA4024|ACC0012|20/02/2023|6944.56|Debit|Question|Street
TRA4025|ACC0011|24-09-2024|36552.97|Debit|Economy|Ok
TRA4026|ACC0018|07-09-2022||Credit|Hard|Fear
TRA4027|ACC0006|2022-08-30|41624.14|Withdrawal|Manage|Their
TRA4028|ACC0013|07/08/2024|40433.53|Withdrawal|Quality|Between
TRA4029|ACC0016|04/07/2023||Debit|Discussion|Leave
TRA4030|ACC0005|2023-07-29|Twenty Five Thousand|Debit|Performance|Executive
TRA4031|ACC0020|07-02-2023|17185.62|Transfer|Top|Executive
TRA4032|ACC0016|05/10/2022|31398.45|Withdrawal|Trip|That
TRA4033|ACC9999|08/18/2024|9536.18|Transfer|Region|Control
TRA4034|ACC0006|25/01/2023|-314.3|Transfer|Wind|Arm
TRA4035|ACC0002|03/08/2022|24575.86|Debit|Minute|Lose
TRA4036|ACC0002|08-03-2024|44392.4|Credit|Truth|Most
TRA4037|ACC0014|2023-12-20|34057.11|transfer|Guy|Want
TRA4038|ACC0004|12/17/2022|21752.78|Debit|Point|Begin
TRA4039|ACC0008|25-09-2023|36009.31|Debit|Let|Over
TRA4040|ACC0002|2024-06-05|14725.81|Transfer|Last|Glass
TRA4041|ACC0011|12-12-2024|37597.32|Transfer|Find|North
TRA4042|ACC0010|02/09/2023|46103.18|Debit|Early|Clearly
TRA4043|ACC0012|04-09-2022|1180.18|Transfer|Probably|Next
TRA4044|ACC0007|13/07/2024|45111.0|debit|Ability|Indicate
INVALID_43|ACC0009|12-09-2022|-1881.75|Transfer|However|Be
TRA4046|ACC0003|2022-11-26|26963.93|Withdrawal|Nature|Vote
TRA4047|ACC0003|2023-03-14|46595.5|Credit|Capital|When
TRA4048|ACC0019|23/10/2024|11553.76|Withdrawal|East|Condition
TRA4049|ACC0013|03/17/2024|25588.25|Transfer|Open|Camera
TRA4050|ACC0016|12/06/2024|9768.04|Transfer|Stop|Free
TRA4051|ACC0008|2023-08-03|16077.08|Debit|Term|Pressure
TRA4052|ACC0017|2024-04-11|38069.04|Debit|Cell|Professional
TRA4053|ACC0005|25/02/2024|18464.53|Withdrawal|Difficult|Machine
TRA4054|ACC0002|2024-10-10|5708.74|Transfer|Opportunity|Raise
TRA4055|ACC0007|05/15/2023|42693.0|Debit|Although|Each
TRA4056|ACC0003|27-12-2022|27045.01|Transfer|Another|Information
TRA4057|ACC0019|2022-11-16|7256.13|Credit|Finally|About
TRA4058|ACC0004|11/24/2024|40440.63|Credit|Bank|Similar
TRA4059|ACC0017|27/02/2022|5083.94|Withdrawal|Very|His
TRA4060|ACC0005|07/02/2023||Transfer|Particular|Method
TRA4061|ACC0008|01/01/2023|46607.35|Transfer|Wife|So
TRA4062|ACC0011|16/07/2022|39812.83|Withdrawal|Situation|Hit
TRA4063|ACC0003|17/12/2023|24299.24|Transfer|Everything|Information
TRA4064|ACC0020|2023-02-15|6897.78|Credit|Build|Bar
TRA4065|ACC0003|2023-04-20|24494.26|Debit|Customer|Poor
TRA4066|ACC0009|17-08-2022|10730.77|CREDIT|Look|Go
TRA4067|ACC0013|12/05/2024|15790.03|Credit|Against|Worker
TRA4068|ACC0006|2023-12-29|22287.92|Debit|Wind|Else
TRA4069|ACC0003|2023-06-30|36386.85|Transfer|Spring|Relate
TRA4070|ACC0002|23-08-2024|4901.39|Withdrawal|Eight|Room
TRA4071|ACC9999|26/11/2024|41384.81|Transfer|As|Support
TRA4072|ACC0001|02/07/2022|45358.52|WITHDRAWAL|Television|Organization
TRA4073|ACC0016|01-06-2022|24599.62|Credit|Purpose|Big
TRA0914|ACC0002|17/03/2024|25693.71|Credit|Include|The
TRA4075|ACC0015|12/26/2022|32477.18|Debit|Feel|Loss
TRA4076|ACC0004|18-10-2024|9980.89|Credit|Hope|Set
TRA4077|ACC0004|18-03-2022|10176.07|Transfer|Amount|Key
TRA4078|ACC0017|2022-12-03|12346.96|Withdrawal|Throughout|Check
TRA4079|ACC9999|19-02-2023|7674.3|credit|Pay|Yard
TRA4080|ACC0003|05/26/2023|26930.54|Transfer|Rise|Number
TRA4081|ACC0008|02/13/2023|41208.57|Debit|Computer|For
TRA4082|ACC0004|13-11-2022|1792.18|transfer|Protect|Season
TRA4083|ACC0010|05/29/2022|24204.17|Withdrawal|Interesting|Vote
TRA4084|ACC0015|07/01/2023|28394.53|Transfer|Then|Weight
TRA4085|ACC0018|19-02-2022|8941.39|Transfer|More|Writer
TRA4086|ACC0010|01/09/2023|40675.07|Withdrawal|Everyone|Mother
TRA4087|ACC0003|2024-09-19|43905.24|DEBIT|Use|Hundred
TRA4088|ACC0004|2024-08-14|Twenty Five Thousand|Withdrawal|Two|Military
TRA4089|ACC0007|07/06/2023||Withdrawal|Very|Check
TRA4090|ACC0006|11/11/2023|16427.33|Debit|As|Career
TRA4091|ACC0005|09/02/2023|38797.69|Credit|Mother|From
TRA4092|ACC0007|2022-09-15|19927.79|Credit|Attention|Arrive
TRA4093|ACC0008|14-01-2022|2223.85|Credit|True|Economic
TRA4094|ACC0004|13/02/2024||Withdrawal|Lot|Bank
TRA4095|ACC0007|06/06/2024|12476.31|Debit|Pm|Despite
TRA3670|ACC0020|13-07-2023|6034.02|Debit|At|Onto
TRA4097|ACC0006|2023-09-07|39619.15|Transfer|Job|Street
TRA4098|ACC0013|2022-09-26|38709.47|Debit|Television|Inside
TRA4099|ACC0019|16-06-2022|17897.85|Credit|Often|Evening
TRA4100|ACC0011|2023-11-19|37390.23|Withdrawal|Again|Reflect
TRA4101|ACC0013|11/05/2023|41274.87|Withdrawal|Table|Mission
TRA4102|ACC0013|2022-07-13|33860.71|Credit|Pick|Lead
TRA4103|ACC0015|11/21/2024|Ten Thousand|Withdrawal|Loss|Difficult
TRA4104|ACC0010|05/27/2023|42405.89|Withdrawal|Decide|Charge
TRA4105|ACC0018|02/09/2024|8290.18|Debit|Key|Threat
TRA4106|ACC0005|22-08-2022|31190.24|Credit|Law|Threat
TRA4107|ACC9999|2022-01-29||Credit|Writer|Back
TRA4108|ACC0015|22-10-2022|33941.52|Debit|Turn|Road
TRA4109|ACC0004|18/02/2023|27125.39|Credit|Ever|Week
TRA4110|ACC0020|23/01/2022|48923.0|Transfer|Personal|Age
TRA4111|ACC0001|2022-01-20|41244.49|Credit|Him|Tell
TRA4112|ACC0016|18-05-2023|17630.43|Debit|Sell|National
TRA4113|ACC0007|14-11-2023|29611.6|Debit|Allow|Go
TRA4114|ACC0006|17-05-2024||Debit|President|Would
TRA4115|ACC0007|01/29/2024|10125.31|Credit|Half|At
TRA3640|ACC0010|27/12/2023|24800.74|Transfer|City|Military
TRA4117|ACC0016|2023-03-04|11619.86|Debit|Alone|Agreement
TRA4118|ACC0005|01/14/2024|31430.55|Credit|Even|Describe
TRA4119|ACC0008|13/01/2024|12266.99|Transfer|Investment|Memory
TRA4120|ACC0008|2023-05-24|Five Hundred|Debit|Film|Community
TRA4121|ACC0017|10/02/2022|21332.31|Credit|Bed|Now
TRA4122|ACC0008|10/14/2023|49953.73|Credit|Bad|Vote
TRA4123|ACC0018|04/03/2023|36285.08|Debit|President|Public
TRA4124|ACC0019|2024-10-04|10429.46|Transfer|Help|Test
TRA4125|ACC0002|12-01-2024|4362.55|Withdrawal|Second|Live
TRA4126|ACC0002|29-04-2024|41659.1|Credit|Local|Way
TRA4127|ACC0005|2024-11-07|14073.01|Withdrawal|Later|Usually
TRA4128|ACC0004|04/08/2022|14147.17|Withdrawal|Reason|Visit
TRA4129|ACC0008|06/10/2023|18004.72|Credit|Six|Face
TRA4130|ACC0013|19-04-2024|18099.31|Credit|Road|Tree
TRA4131|ACC0007|11-10-2022|37682.82|Withdrawal|Side|And
TRA4132|ACC0008|2022-10-14|49875.41|Transfer|Happen|Fund
TRA4133|ACC0015|13/11/2023|18473.52|Credit|Itself|Skin
TRA4134|ACC0008|12/22/2024|49624.5|Debit|Yard|Center
TRA4135|ACC0015|2022-12-05|16531.49|Debit|Standard|Ahead
TRA4136|ACC0013|2023-06-14|3101.04|Withdrawal|Involve|Property
TRA4137|ACC0004|05/11/2024|19925.5|Transfer|Whether|Physical
TRA4138|ACC0018|03/09/2022|41150.18|Credit|Charge|Among
TRA4139|ACC9999|23-12-2024|34233.0|Transfer|Entire|Picture
TRA4140|ACC0005|02/17/2023|35710.09|Withdrawal|Third|Reflect
TRA4141|ACC0004|19/07/2024|1455.54|Debit|Professional|Affect
TRA4142|ACC0007|14/02/2023|17067.84|Credit|Local|Put
TRA4143|ACC0017|10/25/2022|0|Withdrawal|Produce|Himself
TRA4144|ACC0015|2024-10-25|39551.24|Debit|Require|Yet
TRA4145|ACC0006|18/03/2024|38750.48|Transfer|Player|Street
TRA0482|ACC0007|06/22/2023|11640.63|Credit|Base|Political
TRA4147|ACC0010|03/04/2022|47864.85|CREDIT|Relationship|Hard
TRA4148|ACC0019|29/12/2023||Debit|Situation|Structure
TRA4149|ACC0020|2024-11-13|28103.63|Debit|Sell|Operation
TRA4150|ACC0008|17-06-2023|47232.48|Transfer|End|Cold
TRA4151|ACC0007|28/01/2022|18709.47|Withdrawal|Carry|Avoid
TRA4152|ACC0015|01/11/2023|6581.93|Debit|According|Mouth
TRA4153|ACC0012|23/03/2024|33919.15|Transfer|Factor|Heart
TRA4154|ACC0001|15/06/2023|5619.79|Withdrawal|Time|Resource
TRA4155|ACC0018|2023-12-03|1202.84|Credit|Serious|Risk
TRA4156|ACC0006|2024-01-24|20198.78|Withdrawal|Buy|Million
TRA4157|ACC0010|2022-12-24||Withdrawal|Human|Range
INVALID_7|ACC0017|05/03/2024|15674.78|Debit|Who|Laugh
TRA4159|ACC0001|03/08/2022|48466.25|Withdrawal|Camera|Arm
TRA4160|ACC0013|02/11/2024|30380.56|Withdrawal|Suddenly|Cause
TRA4161|ACC0002|2022-02-08|Ten Thousand|Withdrawal|Side|Cover
TRA4162|ACC0016|2022-03-25|33620.49|Credit|Nearly|Look
INVALID_93|ACC0002|15-01-2024|19020.24|Transfer|Citizen|Man
TRA4164|ACC0005|29/07/2024|23462.2|Transfer|Political|Check
TRA4165|ACC0013|2024-02-24|42490.79|Credit|Strategy|Perform
TRA4166|ACC9999|27/09/2022|17690.33|Transfer|Somebody|Keep
TRA4167|ACC0006|02/12/2022|27208.91|credit|Program|Something
TRA4168|ACC0008|2022-03-29|7013.24|Transfer|Meet|Fire
TRA4169|ACC0010|25/09/2024|32542.97|Transfer|Remember|Black
TRA4170|ACC0008|2024-06-10|36424.98|Credit|Program|Happen
TRA4171|ACC0018|04-08-2022|47521.49|Transfer|Marriage|I
TRA4172|ACC0016|2024-10-12|6665.23|Transfer|Research|Well
TRA4173|ACC0016|30-04-2023|22192.32|Debit|Lay|Rise
TRA4174|ACC0007|08-12-2024||Withdrawal|Term|Decade
TRA4175|ACC0009|08/10/2022||Withdrawal|Stay|Realize
TRA4176|ACC0020|2024-10-21|8394.51|Debit|Five|Would
TRA4177|ACC0006|25/10/2023|4079.25|Transfer|Can|Rule
TRA4178|ACC0002|2022-02-01|25648.08|Transfer|Put|Notice
TRA4179|ACC0011|11/15/2023|19995.6|Withdrawal|Think|Country
TRA4180|ACC0009|04-12-2024|48912.81|debit|Plan|International
TRA4181|ACC0005|2024-08-06|0|Withdrawal|Again|Professor
TRA4182|ACC0008|2023-02-28|41370.56|Withdrawal|Physical|Walk
TRA4183|ACC0010|27-12-2022|3526.87|credit|Also|Dream
TRA4184|ACC0005|05-04-2023||Withdrawal|Assume|Stand
TRA4185|ACC0006|08/02/2023|18534.15|Credit|Might|Must
TRA4186|ACC0007|30/09/2022|35222.35|Withdrawal|Order|Whose
TRA4187|ACC0019|03/21/2024|21282.31|Credit|Sometimes|Shoulder
TRA4188|ACC0006|2024-10-31|24052.72|Debit|Drug|Important
TRA4189|ACC0001|13-04-2024|4437.99|Credit|Box|Miss
TRA4190|ACC0001|17-05-2023|19848.46|Transfer|It|Prepare
TRA4191|ACC0001|06/28/2023|23511.89|Debit|Pick|Hour
TRA4192|ACC0010|30/09/2023|43949.42|Withdrawal|Degree|Church
TRA4193|ACC0020|2023-09-15|25712.71|Credit|Well|Value
INVALID_42|ACC0004|17/01/2023|27102.41|Transfer|Already|Case
TRA0949|ACC0018|20-06-2023|12188.5|Transfer|Increase|Such
TRA4196|ACC0002|2023-05-22|37149.26|Withdrawal|Positive|Claim
TRA4197|ACC0020|26-08-2022|27877.43|Credit|Beat|Thought
TRA1451|ACC0008|11/02/2024|8853.04|Withdrawal|Spring|Book
TRA4199|ACC0002|19/05/2023|3851.79|Transfer|Involve|Second
TRA4200|ACC0002|14-11-2022|42966.05|Transfer|Behavior|Identify
TRA4201|ACC0013|2022-11-26|0|Credit|Gun|Understand
TRA4202|ACC0007|01-05-2022|32121.67|Debit|Why|Break
TRA4203|ACC0003|02/07/2024|15750.7|Withdrawal|Sea|Until
TRA4204|ACC0001|2023-04-18|13882.21|Transfer|Although|View
INVALID_48|ACC0007|01-12-2023|25948.91|Transfer|Near|Rest
TRA4206|ACC0004|14-02-2022|19754.79|Transfer|Former|By
TRA4207|ACC0003|17-12-2024|19735.02|Credit|Sign|Hotel
TRA4208|ACC0001|29-03-2024|45005.5|Withdrawal|Production|Attorney
TRA4209|ACC0010|27-09-2024|-257.82|Transfer|Color|Account
TRA4210|ACC0019|15-07-2023|30164.34|Transfer|Hospital|Imagine
TRA4211|ACC0002|2024-08-22|24971.94|Credit|Show|Political
TRA4212|ACC0011|05/17/2022|9119.02|Withdrawal|Body|Public
TRA4213|ACC0016|2024-12-17|40901.56|Withdrawal|Organization|Resource
TRA0596|ACC0002|09/18/2022|45959.9|Credit|Follow|Practice
TRA4215|ACC9999|10-06-2023|39333.52|Debit|Sign|Wonder
TRA4216|ACC0019|13-02-2022|22119.3|Withdrawal|While|Study
TRA4217|ACC0014|08/29/2022|27472.53|withdrawal|Unit|Realize
TRA4218|ACC0015|06/15/2023|10677.49|Withdrawal|Year|Current
TRA4219|ACC0001|30/09/2022|Ten Thousand|Debit|Trip|Listen
TRA4220|ACC0002|2024-10-10|22956.03|Withdrawal|Third|Author
TRA4221|ACC0007|11/11/2023||Debit|Leave|Represent
TRA4222|ACC0015|01/10/2024|39892.91|Credit|Exist|Democratic
TRA4223|ACC0016|2023-03-01|36433.64|Credit|Agreement|House
TRA4224|ACC0019|2022-04-19|19485.37|Debit|Culture|Ten
TRA4225|ACC9999|31-12-2022|15152.97|Credit|Prove|Defense
TRA4226|ACC0014|09/30/2024|26750.81|Transfer|Mouth|Long
TRA4227|ACC0001|12/17/2024|3586.98|Transfer|Health|Wear
TRA4228|ACC0002|2022-10-20|21809.67|Credit|Close|Play
TRA4229|ACC0005|09-04-2022|13428.26|Debit|Right|Ever
TRA4230|ACC0014|2023-05-26|22145.03|Withdrawal|Long|Body
TRA4231|ACC0015|03/14/2022|34592.9|Withdrawal|Sort|Alone
TRA4232|ACC0019|2022-11-19|34931.59|Withdrawal|Some|Soldier
TRA4233|ACC0001|20-06-2024|29513.04|Credit|Size|These
TRA3676|ACC0007|17-03-2024|7366.37|Credit|Forward|Live
TRA4235|ACC0004|14/07/2024|35680.43|Withdrawal|Best|Man
TRA4236|ACC0019|17-10-2024|16465.3|Credit|Natural|Much
TRA4237|ACC0017|21-01-2023|30662.46|Withdrawal|Everybody|All
TRA4238|ACC0006|20-10-2023|7661.0|Credit|Baby|Become
TRA4239|ACC0002|11/29/2024|Twenty Five Thousand|Withdrawal|Instead|Fire
TRA4240|ACC0007|2023-12-06|34332.98|Transfer|Anything|Field
TRA4241|ACC0018|2023-11-06|33151.67|Credit|Safe|Anyone
TRA4242|ACC0011|29/01/2022|29260.34|Debit|Dark|Body
TRA4243|ACC0004|12/10/2022|26715.62|debit|Senior|Vote
TRA4244|ACC0015|04/03/2024|21039.08|Credit|Black|Animal
TRA4245|ACC0019|27/11/2024|23332.67|Debit|Career|Our
TRA4246|ACC0013|14-07-2022|9231.15|Withdrawal|Level|Peace
TRA4247|ACC0014|10/11/2023|25131.06|Withdrawal|Paper|Rule
