CourseID,CourseName,Department,Credits,FacultyID
COU3956,Go,Physics,277,FAC0010
COU3957,True,Arts,15,FAC0017
COU3958,Decade,Mathematics,161,FAC0003
COU3959,Social,Mathematics,148,FAC0002
COU3960,Floor,BUSINESS,61,FAC0016
COU1272,Expert,Arts,95,FAC0016
COU3962,Rather,Computer Science,249,FAC0002
COU3963,Face,Engineering,186,FAC0008
COU3964,Focus,Mathematics,204,FAC0005
COU3965,Follow,Business,182,FAC0020
COU3966,Opportunity,Mathematics,241,FAC0016
COU3967,Opportunity,mathematics,279,FAC0011
COU3968,Social,Mathematics,164,FAC0016
COU3969,Red,Engineering,167,FAC0008
COU3970,Each,Computer Science,9999,FAC0015
COU3971,Recently,Mathematics,247,FAC0012
INVALID_45,Hospital,Physics,298,FAC0004
COU3973,In,Arts,57,FAC0012
COU3974,Relationship,Arts,57,FAC0019
COU3975,Animal,Physics,77,FAC0002
COU3976,Direction,Computer Science,148,FAC0004
COU3977,Lot,Physics,230,FAC0010
COU3978,Whatever,Arts,49,FAC0011
COU3979,Interest,Computer Science,205,FAC0009
COU0538,Blue,Computer Science,133,FAC9999
COU3981,Analysis,Mathematics,279,FAC0009
COU3982,War,Arts,25,FAC0014
COU3983,Senior,Mathematics,198,FAC0014
COU3984,Line,Physics,266,FAC0001
COU3985,Agreement,Engineering,168,FAC0015
COU3986,Environmental,Physics,298,FAC0015
COU3987,Human,Mathematics,173,FAC0018
COU3988,Teach,Arts,168,FAC0010
COU3989,Question,Arts,10,FAC0014
COU3990,Language,Business,57,FAC0016
COU3991,Bar,Arts,264,FAC0015
COU3992,New,Arts,141,FAC0017
COU3993,Information,Business,98,FAC0011
COU3994,Join,Engineering,82,FAC0016
COU3995,Style,Computer Science,117,FAC0018
COU3996,Book,Engineering,155,FAC0005
COU3997,During,Physics,173,FAC0006
COU3998,Industry,Arts,43,FAC0009
COU3999,Window,Business,87,FAC0011
COU4000,Training,Arts,176,FAC0017
COU4001,Heart,Engineering,76,FAC0009
COU4002,Field,Arts,114,FAC0013
COU4003,Best,Mathematics,58,FAC0007
COU4004,Teacher,Computer Science,87,FAC0016
COU4005,Ok,Business,195,FAC0004
COU4006,Actually,Business,190,FAC0015
COU4007,Study,Arts,215,FAC0010
INVALID_99,Present,Business,111,FAC0019
COU4009,Pm,arts,161,FAC0010
COU4010,Those,Business,109,FAC0015
COU4011,Deep,Arts,104,FAC0002
COU4012,Hotel,Engineering,239,FAC9999
COU4013,Parent,Business,283,FAC0011
COU4014,Real,Mathematics,256,FAC0018
COU4015,Ability,Business,58,FAC0010
COU4016,With,Business,174,FAC0004
COU4017,Discuss,Arts,113,FAC0015
COU4018,Bar,Business,92,FAC0014
COU4019,Page,Business,13,FAC0003
COU4020,Make,Arts,257,FAC0012
COU4021,Himself,Arts,249,FAC0011
COU4022,With,Mathematics,153,FAC0008
COU4023,Full,Arts,74,FAC0020
COU4024,Have,BUSINESS,264,FAC0004
COU4025,Minute,Mathematics,27,FAC0013
COU4026,Left,Physics,247,FAC0010
COU4027,Full,Computer Science,31,FAC0001
COU4028,Thank,Business,174,FAC0008
COU4029,He,Arts,292,FAC0011
COU3863,Sometimes,Mathematics,134,FAC0012
COU4031,My,Physics,174,FAC0020
COU4032,Rest,arts,237,FAC0008
COU4033,Production,Arts,244,FAC0011
COU4034,Investment,Mathematics,116,FAC0012
COU4035,Recent,Engineering,127,FAC0002
COU4036,Official,Computer Science,174,FAC0002
COU4037,Religious,Arts,220,FAC0005
COU4038,Heart,Arts,21,FAC0010
COU4039,War,Engineering,5,FAC0014
COU4040,Individual,Computer Science,171,FAC0003
COU4041,Represent,Physics,152,FAC0005
COU4042,General,Mathematics,228,FAC0002
COU4043,Boy,Mathematics,63,FAC0008
COU4044,Response,Mathematics,262,FAC0015
COU4045,Major,Physics,3,FAC0003
COU4046,Boy,Mathematics,207,FAC0013
COU4047,For,Mathematics,161,FAC0015
COU4048,Indeed,Arts,235,FAC0020
COU4049,Home,Arts,197,FAC0018
COU4050,No,Mathematics,140,FAC0010
COU4051,Season,Arts,185,FAC0010
COU4052,Coach,Business,7,FAC0016
COU4053,Design,Engineering,96,FAC0011
COU4054,Include,Business,157,FAC0010
COU4055,Their,Engineering,73,FAC0018
COU4056,Any,Mathematics,185,FAC0018
COU4057,Station,Arts,72,FAC0011
COU4058,Parent,Engineering,136,FAC0010
COU4059,Hospital,Arts,83,FAC0014
COU4060,Political,Physics,215,FAC0009
INVALID_22,Herself,Computer Science,157,FAC0015
COU4062,Full,Computer Science,112,FAC0012
COU4063,Indeed,Physics,300,FAC0007
COU4064,Maybe,Business,241,FAC9999
COU4065,Blue,Arts,263,FAC0018
COU4066,Before,Mathematics,253,FAC0009
COU4067,Environment,Business,159,FAC0014
COU4068,Increase,Arts,299,FAC0008
COU4069,Yet,Business,18,FAC0007
INVALID_38,Environment,Business,102,FAC0010
COU4071,Public,Physics,257,FAC0012
INVALID_71,Just,Business,63,FAC0017
COU4073,Despite,Arts,164,FAC0019
COU4074,Friend,Arts,250,FAC0001
COU4075,Away,Computer Science,28,FAC0003
COU4076,Card,Arts,3,FAC0004
COU4077,Wife,Mathematics,118,FAC0004
COU4078,Right,Business,50,FAC0007
COU4079,Woman,Engineering,239,FAC0003
COU4080,East,Mathematics,54,FAC0003
COU4081,Five,Business,288,FAC0017
COU4082,Record,Engineering,33,FAC0016
COU4083,Reach,Business,275,FAC0002
COU4084,Government,Engineering,263,FAC0003
COU4085,Approach,Arts,215,FAC0009
COU4086,Those,BUSINESS,205,FAC0002
COU4087,None,Business,263,FAC0009
COU4088,Despite,Engineering,124,FAC0018
COU4089,Space,Mathematics,85,FAC0013
COU4090,Suffer,Business,58,FAC0013
COU4091,Film,Engineering,150,FAC0017
COU4092,Political,Business,88,FAC0011
COU4093,Plan,Business,9999,FAC0013
COU4094,Mr,Computer Science,205,FAC0009
COU4095,Population,Physics,256,FAC0003
COU4096,View,Computer Science,30,FAC0018
COU4097,Resource,Business,13,FAC0012
COU4098,Friend,Business,38,FAC0002
COU4099,Term,Mathematics,164,FAC9999
COU4100,Institution,Arts,262,FAC0008
COU4101,Dark,Physics,15,FAC0002
COU4102,Apply,Physics,9999,FAC0019
COU3123,Teacher,Engineering,139,FAC0011
COU4104,Send,Mathematics,172,FAC0007
COU4105,Ready,Computer Science,1,FAC0007
COU4106,Game,Engineering,272,FAC0004
COU4107,Century,Business,189,FAC0014
COU4108,Miss,Engineering,103,FAC0013
COU4109,Enter,MATHEMATICS,9999,FAC0010
COU4110,Short,Engineering,163,FAC0017
COU4111,Those,Business,53,FAC0015
COU4112,Up,Engineering,265,FAC0006
COU4113,Sell,Engineering,168,FAC0014
COU4114,Sound,Mathematics,25,FAC0008
COU4115,Shake,Engineering,191,FAC0004
COU4116,Personal,Physics,207,FAC0019
COU4117,Outside,Physics,237,FAC0011
COU4118,Road,Engineering,267,FAC0020
INVALID_60,Air,Mathematics,99,FAC0011
COU4120,Stuff,Business,-1,FAC0001
COU4121,Clear,Mathematics,270,FAC0013
COU4122,Site,Computer Science,151,FAC0013
COU4123,Beautiful,Mathematics,168,FAC0003
COU4124,Model,Engineering,240,FAC0017
COU4125,Lead,Computer Science,230,FAC0019
COU4126,Thank,Computer Science,43,FAC0002
COU4127,Fire,Business,253,FAC0007
COU4128,Type,Mathematics,0,FAC0010
COU4129,Own,Engineering,91,FAC0011
COU4130,Success,ARTS,39,FAC0002
COU0072,Rest,Physics,203,FAC0010
COU4132,Author,Computer Science,35,FAC0012
COU4133,Pass,Computer Science,211,FAC0012
COU4134,International,Engineering,16,FAC0013
COU4135,Choice,Physics,56,FAC0004
COU4136,Opportunity,Business,141,FAC0015
COU2322,At,Arts,87,FAC0001
COU4138,Charge,Mathematics,58,FAC0007
COU4139,Produce,Mathematics,209,FAC0017
COU4140,Agree,Computer Science,132,FAC0014
COU4141,Issue,Engineering,65,FAC0012
COU4142,Quality,Mathematics,155,FAC0017
COU4143,Forward,Computer Science,135,FAC9999
COU4144,Hard,Arts,133,FAC0002
COU4145,Buy,Physics,107,FAC0020
COU4146,Leader,Business,64,FAC0013
COU4147,Agreement,Engineering,37,FAC0004
COU4148,Last,Arts,139,FAC0010
COU4149,Next,Arts,94,FAC0004
COU4150,Free,Computer Science,89,FAC0017
COU4151,Ask,Engineering,150,FAC0006
COU4152,Work,Engineering,185,FAC0008
COU4153,White,Business,164,FAC0006
COU4154,Third,Business,274,FAC0014
COU4155,Food,Computer Science,63,FAC0016
COU4156,Finish,computer science,296,FAC0007
COU4157,Star,Computer Science,177,FAC0012
COU4158,From,Arts,75,FAC0019
COU4159,Instead,Arts,105,FAC0017
COU4160,Parent,Physics,216,FAC0003
COU4161,Action,Mathematics,159,FAC0020
COU4162,Statement,Physics,77,FAC0005
COU4163,Shake,Engineering,135,FAC0001
COU4164,But,Mathematics,9,FAC0009
COU4165,Concern,Physics,-1,FAC0002
COU4166,South,Mathematics,193,FAC0015
COU4167,Meet,Mathematics,281,FAC0016
COU4168,Book,Physics,236,FAC0009
COU4169,Technology,Business,288,FAC0020
COU4170,Pull,Computer Science,23,FAC9999
COU4171,Expert,Mathematics,16,FAC0018
COU4172,Me,Business,121,FAC0014
COU4173,Finally,Physics,18,FAC0015
COU4174,Beat,Business,206,FAC0008
COU4175,South,Arts,7,FAC0004
COU4176,Whether,Business,152,FAC0016
COU4177,System,Arts,253,FAC0011
COU4178,Sign,Engineering,199,FAC0014
COU4179,Better,Business,70,FAC0006
COU4180,Medical,Computer Science,249,FAC0013
COU4181,Owner,MATHEMATICS,49,FAC0004
COU4182,Foot,Arts,9999,FAC0006
COU4183,Minute,Computer Science,224,FAC0009
COU4184,National,Mathematics,214,FAC0018
COU4185,Program,computer science,118,FAC9999
COU4186,Record,Computer Science,51,FAC0019
COU4187,Democratic,Computer Science,12,FAC0008
INVALID_21,Sea,Mathematics,157,FAC0008
COU4189,Suffer,Arts,105,FAC0017
COU4190,Scientist,Engineering,168,FAC0019
COU4191,Reason,MATHEMATICS,262,FAC0013
COU4192,Way,Business,230,FAC0013
COU4193,Want,Computer Science,153,FAC0012
COU4194,Pull,Computer Science,219,FAC0001
COU4195,Receive,physics,251,FAC0010
COU4196,State,Business,77,FAC0020
COU4197,Return,Arts,78,FAC0012
COU4198,Cultural,Mathematics,178,FAC0007
COU4199,Job,Arts,186,FAC0014
COU4200,Best,Mathematics,299,FAC9999
COU4201,War,Computer Science,88,FAC0011
COU4202,Positive,Computer Science,96,FAC0006
COU4203,Theory,Physics,212,FAC0003
COU4204,Analysis,Engineering,11,FAC0003
COU4205,Story,Computer Science,257,FAC0014
COU4206,Shake,Computer Science,238,FAC0008
COU4207,Various,Mathematics,246,FAC0014
COU4208,Opportunity,Arts,96,FAC0020
COU4209,Wait,Business,200,FAC0006
COU4210,Each,Physics,182,FAC0014
COU4211,See,Business,260,FAC0012
COU4212,Trip,Arts,240,FAC0001
COU4213,Attention,Physics,198,FAC0017
COU4214,Nor,Computer Science,219,FAC0012
COU4215,Learn,Business,175,FAC0015
COU2613,Present,Arts,29,FAC0001
COU2560,Story,Engineering,55,FAC0009
COU4218,Discussion,Engineering,118,FAC0006
COU4219,Sort,Mathematics,228,FAC0014
COU4220,Same,Mathematics,239,FAC0012
COU4221,Piece,Business,176,FAC0001
COU4222,Magazine,Engineering,164,FAC0011
COU4223,Kind,Business,294,FAC0007
COU4224,Live,Computer science,263,FAC0017
COU4225,Buy,Arts,231,FAC0007
COU4226,Focus,Physics,253,FAC0017
COU4227,Piece,Mathematics,32,FAC0003
COU4228,Rather,mathematics,2,FAC0020
COU4229,House,Engineering,169,FAC0009
COU4230,Through,Physics,108,FAC0006
COU4231,From,Mathematics,198,FAC0018
COU4232,Finish,Physics,38,FAC0008
COU4233,American,Computer Science,126,FAC0002
COU4234,Simply,Arts,213,FAC0006
COU4235,Kind,Mathematics,281,FAC0010
COU4236,Take,mathematics,123,FAC0004
COU4237,Physical,Engineering,264,FAC0011
INVALID_34,Many,Arts,168,FAC0006
COU4239,Population,Mathematics,-1,FAC0008
COU4240,Support,Business,220,FAC0008
COU4241,Can,Engineering,222,FAC0015
COU4242,Event,Physics,240,FAC0018
COU4243,Stop,MATHEMATICS,71,FAC0003
INVALID_69,Lead,Arts,186,FAC0018
COU4245,Degree,Mathematics,9999,FAC0012
COU4246,Interesting,Engineering,57,FAC0005
COU4247,Bit,Engineering,-1,FAC0015
COU4248,Image,Engineering,2,FAC0010
COU4249,Movement,Physics,58,FAC0003
COU4250,Remain,Business,69,FAC0005
COU4251,Top,Physics,247,FAC0013
COU4252,Up,Mathematics,120,FAC0018
COU4253,Answer,Physics,19,FAC0015
COU4254,Law,Mathematics,161,FAC0017
COU4255,Write,arts,120,FAC0013
COU2539,Five,Mathematics,149,FAC0012
COU4257,Major,Physics,155,FAC0014
COU4258,Whether,Physics,-1,FAC0007
COU4259,Safe,Physics,283,FAC0010
COU4260,Stage,physics,259,FAC9999
COU4261,North,Engineering,244,FAC0003
COU4262,Teacher,Business,191,FAC0007
COU1263,Where,Arts,180,FAC0009
COU4264,News,Engineering,85,FAC0014
COU4265,Current,Mathematics,70,FAC0003
COU4266,Space,Physics,249,FAC0006
COU4267,Bar,Computer Science,112,FAC0006
COU4268,Far,Mathematics,77,FAC0020
COU4269,Central,Business,126,FAC0002
COU4270,Evening,Arts,152,FAC0012
INVALID_26,Point,Computer science,84,FAC0002
COU4272,Right,Business,115,FAC0006
COU4273,Mission,Mathematics,54,FAC0010
COU4274,The,Arts,33,FAC0003
COU4275,Sense,Computer Science,193,FAC0008
COU4276,Center,Arts,161,FAC0020
COU4277,Themselves,Arts,97,FAC0006
COU4278,Nothing,Arts,106,FAC0014
COU4279,Campaign,Computer Science,125,FAC0017
COU0141,Send,Computer Science,24,FAC0001
COU4281,Anyone,Arts,130,FAC0019
COU4282,Coach,Computer Science,99,FAC0011
COU4283,Trade,Computer Science,126,FAC0016
COU4284,Society,Physics,198,FAC0012
COU4285,Measure,Computer Science,202,FAC0006
COU4286,Figure,Business,167,FAC0013
COU4287,Career,Arts,282,FAC0004
COU4288,Rule,Arts,287,FAC0015
COU4289,Consider,Arts,30,FAC0003
COU4290,Again,Engineering,153,FAC0008
COU4291,Without,Engineering,14,FAC0002
COU4292,Nearly,Engineering,157,FAC0012
COU4293,Side,arts,111,FAC0013
COU4294,Low,Arts,63,FAC0016
COU4295,Dog,Engineering,62,FAC0013
COU4296,North,Arts,256,FAC0008
COU3884,Gas,Physics,256,FAC0010
COU4298,Grow,Business,230,FAC0013
COU4299,Deep,Computer Science,270,FAC0007
COU4300,Strategy,Mathematics,289,FAC0019
COU4301,Move,Engineering,88,FAC0014
COU4302,Between,ARTS,89,FAC0003
COU4303,Smile,Arts,31,FAC0003
COU4304,Near,Engineering,63,FAC0003
COU4305,Rate,Computer Science,143,FAC0018
COU4306,Party,Physics,169,FAC0019
COU4307,Respond,Engineering,23,FAC0016
COU4308,Begin,Business,84,FAC0015
COU4309,One,Arts,55,FAC0006
COU4310,Point,Engineering,25,FAC0005
COU4311,When,Computer Science,33,FAC0013
COU4312,Development,Computer Science,76,FAC0013
COU4313,Blue,Mathematics,69,FAC0001
COU4314,International,Computer Science,42,FAC0005
INVALID_76,Country,Mathematics,34,FAC0014
COU4316,Course,COMPUTER SCIENCE,247,FAC0018
INVALID_60,Certain,business,264,FAC0017
COU4318,Treatment,Physics,201,FAC0001
COU4319,Land,Engineering,142,FAC0002
COU3204,Social,Engineering,129,FAC0014
COU4321,Magazine,Mathematics,131,FAC0017
COU4322,Go,physics,157,FAC0010
COU4323,Wide,Physics,279,FAC0004
COU0021,Time,Mathematics,34,FAC0001
COU4325,Sort,Arts,9999,FAC0006
COU4326,Miss,Business,188,FAC0002
COU4327,Cut,Engineering,268,FAC0006
COU4328,Employee,Engineering,5,FAC0003
COU4329,Language,computer science,70,FAC0009
COU4330,Former,Arts,29,FAC0002
COU4331,Cause,Business,188,FAC0012
INVALID_60,Per,Engineering,250,FAC0006
COU4333,Music,Engineering,198,FAC0001
COU4334,Right,ARTS,270,FAC0005
COU4335,Significant,Physics,288,FAC0001
COU4336,Sound,Arts,108,FAC0006
COU4337,Sell,Business,235,FAC0016
COU4338,Quite,Engineering,53,FAC0015
COU4339,Official,Computer Science,15,FAC0020
COU4340,Mission,Arts,271,FAC0001
COU4341,Four,Mathematics,255,FAC0001
COU4342,Maybe,Engineering,229,FAC0009
COU4343,Professor,Engineering,62,FAC0004
COU4344,Call,Mathematics,29,FAC0006
COU4345,Man,Arts,75,FAC0007
COU4346,All,Mathematics,94,FAC0007
COU4347,Small,Physics,227,FAC0006
COU4348,Successful,Arts,292,FAC0014
COU4349,Deep,Mathematics,9999,FAC0019
COU4350,So,Computer Science,299,FAC0004
COU4351,Television,Business,117,FAC0020
COU4352,Ten,Business,85,FAC0006
COU4353,Treatment,Business,228,FAC0007
COU4354,Sell,Engineering,78,FAC0016
COU4355,Everybody,Engineering,242,FAC0002
COU4356,Dark,Computer Science,167,FAC0005
COU4357,Different,Computer Science,92,FAC0018
COU4358,Television,Computer Science,181,FAC0006
COU4359,Bit,Arts,100,FAC0019
COU3979,Almost,Engineering,195,FAC0009
COU4361,Recent,Mathematics,127,FAC0003
COU4362,Majority,Mathematics,213,FAC9999
COU4363,Prove,Computer Science,47,FAC0016
COU4364,Mission,Business,193,FAC0011
COU4365,Soldier,Physics,243,FAC0007
COU4366,Inside,Physics,176,FAC0016
COU4367,Hair,Engineering,181,FAC0009
COU4368,Performance,Engineering,62,FAC0009
COU4369,Staff,Arts,282,FAC0002
COU4370,Source,Arts,266,FAC0003
COU4371,Offer,Mathematics,76,FAC0019
COU4372,Land,Computer Science,19,FAC0011
COU4373,But,Arts,233,FAC0011
COU4374,Course,Business,187,FAC9999
COU4375,Want,Arts,66,FAC0011
COU4376,Could,Mathematics,194,FAC0008
COU4377,Establish,Mathematics,151,FAC0001
COU4378,Upon,Mathematics,241,FAC0010
COU4379,Across,Engineering,143,FAC0018
COU4380,Site,Computer Science,202,FAC0004
COU4381,Analysis,Business,218,FAC0003
COU4382,Sign,Computer Science,282,FAC0013
COU4383,Specific,Arts,300,FAC0002
COU4384,Fear,Computer Science,88,FAC0002
COU4385,Somebody,Business,87,FAC0016
COU4386,Room,Mathematics,24,FAC0003
COU4387,A,Arts,101,FAC0002
COU4388,Keep,Computer Science,29,FAC9999
COU4389,Then,Computer Science,33,FAC0019
COU4390,Girl,Physics,41,FAC0014
COU4391,Begin,Arts,149,FAC0013
COU4392,State,Arts,225,FAC9999
COU4393,New,Computer Science,204,FAC0012
COU4394,Attorney,Engineering,110,FAC0007
COU4395,Road,Mathematics,123,FAC0003
COU4396,Commercial,Business,296,FAC0012
COU4397,Radio,Arts,258,FAC0012
INVALID_70,Half,Arts,39,FAC9999
COU4399,Military,Business,243,FAC0002
COU4400,Television,Physics,246,FAC0003
COU4401,Far,Computer Science,116,FAC0012
COU4402,First,Computer Science,160,FAC0011
COU4403,Get,Arts,166,FAC0018
COU4404,Artist,Arts,19,FAC0003
COU0841,Tough,Physics,283,FAC0011
COU4406,Possible,Physics,0,FAC0017
COU4407,Road,Arts,247,FAC0005
COU0094,Skin,Business,138,FAC0001
COU4409,Difference,Computer Science,67,FAC0017
COU4410,Say,Physics,181,FAC0006
COU4411,Left,Physics,211,FAC0016
COU4412,Language,Physics,286,FAC0005
INVALID_37,Want,Arts,289,FAC0011
COU4414,Each,Engineering,62,FAC0011
COU4415,Easy,Business,148,FAC0011
INVALID_82,Manage,Physics,9999,FAC0016
COU4417,Meet,Engineering,213,FAC0009
COU4418,Its,Mathematics,91,FAC0005
COU4419,Reach,Engineering,300,FAC0007
COU4420,Society,Engineering,175,FAC0016
COU4421,Stage,Business,128,FAC0018
COU0820,Always,Physics,11,FAC0020
COU4423,Yet,Arts,192,FAC0005
COU4424,No,Business,255,FAC0001
COU4425,Statement,Business,267,FAC0019
COU4426,Table,Physics,-1,FAC0010
COU4427,Firm,Business,169,FAC0015
COU4428,Forget,Business,96,FAC0009
COU4429,Paper,Physics,9999,FAC0011
COU4430,Discover,Mathematics,16,FAC0010
COU4431,Heart,Mathematics,196,FAC0019
COU4432,Movie,Business,264,FAC0001
COU4433,Watch,Mathematics,151,FAC0011
COU4434,Apply,Business,219,FAC0002
COU4435,International,Mathematics,37,FAC0020
COU4436,Cost,Business,283,FAC0006
INVALID_97,Do,Arts,197,FAC0006
COU4438,Not,Engineering,8,FAC0016
COU4439,Administration,Computer Science,197,FAC0015
COU4440,Author,Physics,97,FAC0010
COU4441,Watch,Engineering,95,FAC0016
COU3088,Against,Business,-1,FAC0019
COU4443,Capital,Mathematics,180,FAC0010
COU4444,Body,Arts,163,FAC0001
COU4445,Always,Business,127,FAC0008
INVALID_65,Public,Engineering,279,FAC0007
COU4447,Campaign,PHYSICS,259,FAC0012
COU4448,Rich,Arts,52,FAC0011
COU4449,Risk,Business,201,FAC0020
COU4450,Political,Physics,119,FAC0005
COU4451,Debate,Business,25,FAC0012
COU4452,Level,Mathematics,24,FAC0006
COU4453,Speech,Physics,198,FAC0016
COU4454,Seat,Mathematics,40,FAC0001
COU4455,Officer,Business,67,FAC0012
COU4456,Fly,Business,257,FAC0018
COU4457,Leave,Physics,179,FAC0001
COU4458,Hand,Computer Science,240,FAC0018
COU4459,Which,Physics,66,FAC0016
COU4460,Raise,Engineering,281,FAC0006
COU4461,Create,Computer Science,76,FAC0015
COU4462,Beyond,Mathematics,285,FAC0011
COU4463,Friend,Computer Science,188,FAC0020
COU4464,Beautiful,Arts,178,FAC0012
COU4465,Visit,Physics,282,FAC0014
COU4466,About,Computer Science,197,FAC0018
COU4467,Dinner,Computer Science,54,FAC0019
COU4468,Couple,Physics,82,FAC0012
COU4469,Level,Engineering,231,FAC0012
COU4470,Activity,Computer Science,224,FAC0002
COU4471,Front,PHYSICS,181,FAC0012
COU4472,Resource,Mathematics,79,FAC0002
COU4473,Industry,Engineering,80,FAC0012
COU4474,Skin,Arts,90,FAC9999
COU4475,Close,Engineering,18,FAC0001
COU4476,Teach,Arts,136,FAC0006
COU4477,Rather,Engineering,244,FAC0010
COU4478,Laugh,Mathematics,190,FAC0015
COU4479,Long,Physics,62,FAC0005
COU4480,Begin,Engineering,10,FAC0004
COU4481,Current,Arts,294,FAC0013
COU4482,Foreign,Business,22,FAC0010
COU4483,Education,PHYSICS,295,FAC0007
COU4484,Whose,Arts,8,FAC0008
COU4485,Cold,Business,35,FAC0008
COU4486,Perform,Arts,289,FAC0015
COU4487,Other,COMPUTER SCIENCE,60,FAC0007
COU4488,Project,Physics,14,FAC0005
COU4489,Interest,COMPUTER SCIENCE,221,FAC0002
COU4490,Meet,Computer Science,57,FAC0008
COU4491,Involve,Business,142,FAC0011
COU4492,It,Mathematics,298,FAC0017
COU4493,Out,Mathematics,161,FAC0015
COU4494,Many,Business,189,FAC0013
COU4495,Common,Business,83,FAC0004
COU4496,Save,Business,38,FAC0004
COU4497,Term,Physics,254,FAC0020
COU4498,Best,COMPUTER SCIENCE,218,FAC0019
COU4499,Notice,Physics,229,FAC0015
COU4500,Meeting,business,290,FAC0020
COU4501,Play,Computer Science,163,FAC0011
COU4502,Culture,Engineering,42,FAC0009
COU4503,Bring,Business,229,FAC0004
COU4504,Part,Physics,202,FAC0010
COU4505,Three,Arts,194,FAC0004
COU4506,Recognize,Arts,292,FAC0005
COU4507,Prepare,Computer Science,122,FAC0014
COU4508,Draw,Computer Science,135,FAC0016
COU4509,Throughout,PHYSICS,17,FAC0011
COU4510,Later,Computer Science,142,FAC0003
COU4511,Example,Computer Science,278,FAC0003
COU4512,Center,Business,181,FAC0011
INVALID_60,Executive,Arts,204,FAC0013
COU4514,Traditional,Mathematics,28,FAC9999
COU4515,Scene,Physics,247,FAC0002
COU4516,News,Physics,169,FAC0009
COU4517,In,Mathematics,134,FAC0013
COU4518,From,Business,242,FAC0010
COU4519,Everything,Computer Science,82,FAC0010
COU4520,Strategy,Arts,181,FAC0010
COU4521,Government,computer science,103,FAC0017
COU4522,Ahead,Business,295,FAC0001
COU4523,Pull,Arts,31,FAC0004
COU4524,College,Mathematics,66,FAC0002
COU4525,Home,MATHEMATICS,70,FAC0002
COU4526,Responsibility,mathematics,178,FAC0012
COU4527,Or,Business,203,FAC0003
COU4528,Visit,Arts,284,FAC0018
COU4529,Nation,PHYSICS,15,FAC0008
COU4530,Realize,Engineering,162,FAC0009
COU4531,Author,Business,38,FAC0015
INVALID_58,West,Business,259,FAC0013
COU4533,Future,Business,203,FAC0006
COU4534,Always,Mathematics,176,FAC9999
COU4535,Class,Mathematics,271,FAC0012
COU0735,Body,Arts,7,FAC0004
COU4537,Who,Arts,126,FAC0002
COU4538,Half,Business,287,FAC0014
COU4539,Concern,Computer Science,68,FAC0018
COU2517,City,Physics,106,FAC0017
COU4541,Already,Engineering,95,FAC0005
COU4542,Enough,Engineering,46,FAC0001
COU4543,Whose,mathematics,84,FAC0009
COU4544,Tree,Arts,177,FAC0010
COU4545,Boy,Arts,229,FAC0009
COU4546,Lawyer,Business,228,FAC0001
COU4547,That,Arts,111,FAC0017
COU4548,Test,Mathematics,143,FAC0017
COU4549,On,Business,255,FAC0008
COU4550,Admit,Physics,143,FAC0011
COU4551,Per,Engineering,293,FAC0020
COU4552,High,Business,163,FAC0011
COU4553,Me,Physics,61,FAC0020
COU4554,Late,Engineering,1,FAC0004
INVALID_33,Star,Business,68,FAC0001
COU4556,Heavy,Engineering,73,FAC9999
COU4557,Response,Physics,241,FAC0013
COU4558,Dinner,Arts,46,FAC0014
COU4559,Run,Business,104,FAC0006
COU4560,Record,Mathematics,166,FAC0006
COU4561,Leg,Physics,27,FAC0011
COU4562,Every,Physics,74,FAC0008
COU4563,Painting,Computer Science,244,FAC0003
COU4564,Within,Business,57,FAC0004
COU4565,Painting,Arts,150,FAC0005
COU4566,Hold,business,22,FAC0016
COU4567,First,Mathematics,128,FAC0017
COU0215,Party,Business,123,FAC0001
COU4569,Security,Arts,198,FAC0014
COU4570,Throw,Engineering,165,FAC0001
COU4571,Allow,Arts,23,FAC0015
COU4572,Either,Computer Science,172,FAC0020
COU4573,Begin,Computer science,54,FAC0011
COU4574,Wide,Business,47,FAC0020
COU4575,American,Arts,250,FAC0007
COU4576,Factor,Computer Science,153,FAC0005
COU4577,Develop,Business,292,FAC0019
COU4578,Risk,Mathematics,135,FAC0003
COU4579,Husband,Arts,80,FAC0003
COU4580,Significant,Engineering,180,FAC0018
COU4581,Our,Arts,10,FAC0007
COU4582,Send,Physics,198,FAC9999
COU4583,Finish,Business,57,FAC0018
COU4584,Through,Mathematics,9999,FAC0017
COU4585,Writer,Engineering,192,FAC0010
COU4586,Rule,Mathematics,55,FAC0005
COU4587,Inside,Arts,250,FAC0019
COU4588,Should,COMPUTER SCIENCE,272,FAC0007
INVALID_50,Put,Arts,220,FAC0008
COU4590,The,Mathematics,20,FAC0006
COU4591,Kid,Computer Science,207,FAC0013
COU4592,Better,Engineering,240,FAC0009
COU4593,Upon,Physics,203,FAC0012
COU4594,Offer,Business,76,FAC0020
INVALID_41,Old,Business,171,FAC0020
COU4596,Cold,Computer Science,240,FAC0016
COU4597,Republican,Engineering,91,FAC0016
COU4598,Middle,Arts,9999,FAC0006
COU4599,Visit,Computer Science,39,FAC0012
COU4600,Behind,Computer Science,94,FAC0004
COU4601,Laugh,Engineering,201,FAC0013
COU4602,Move,Computer Science,253,FAC0011
COU4603,Best,Mathematics,29,FAC0009
COU4604,Air,Arts,241,FAC0002
COU4605,Message,Computer Science,112,FAC0019
COU4606,Father,Mathematics,189,FAC0012
COU4429,Science,Computer Science,55,FAC0006
COU4608,Wall,Mathematics,4,FAC0018
COU4609,Month,Business,102,FAC0015
