OrderID|CustomerID|ProductID|OrderDate|Quantity|TotalAmount|Status
ORD3787|CUS0008|PRO0001|09/21/2023|247|2862.18|Delivered
ORD3788|CUS0006|PRO0003|28/03/2022|255|43137.11|Returned
ORD3789|CUS0006|PRO0008|01/31/2022|168|21550.67|Pending
ORD3790|CUS0015|PRO0017|24-03-2024|240|12144.46|Returned
ORD3791|CUS0020|PRO0019|15-11-2023|272|5523.58|Delivered
ORD3792|CUS0019|PRO0015|27-11-2023|32|34521.3|Pending
ORD3793|CUS0006|PRO0003|10/20/2024|90|39328.39|Pending
ORD3794|CUS0010|PRO0001|16/07/2022|291|21265.63|Cancelled
ORD3795|CUS0006|PRO0004|14-02-2023|192|35596.22|Delivered
ORD3796|CUS0003|PRO0008|2022-04-21|0|46320.11|Pending
ORD3797|CUS0005|PRO0018|01-08-2024|12|18289.49|Returned
ORD3798|CUS0014|PRO0005|22/05/2024|260|20424.74|Pending
ORD3799|CUS0017|PRO0016|21/09/2022|121|24812.81|Pending
ORD3800|CUS0011|PRO0012|05/22/2023|101|22992.47|Delivered
ORD3801|CUS0019|PRO0010|18-12-2022|236|24434.94|Delivered
ORD3802|CUS0017|PRO0002|2024-08-15|84|4737.94|Cancelled
ORD3803|CUS0005|PRO0011|06/07/2023|162|2033.2|Cancelled
ORD3804|CUS0014|PRO0019|2023-09-28|171|35190.91|Cancelled
ORD3805|CUS0020|PRO0011|15-11-2024|206|0|Cancelled
ORD3806|CUS0014|PRO0008|2023-08-27|119|Twenty Five Thousand|Returned
ORD3807|CUS0013|PRO0008|07/11/2022|196|18228.14|Delivered
ORD3808|CUS0011|PRO0013|19-09-2022|63|31779.91|Cancelled
ORD3809|CUS0015|PRO0017|05-08-2022|209|32252.52|Returned
ORD3810|CUS0017|PRO9999|19-03-2024|213|34380.67|Pending
ORD3811|CUS0020|PRO0017|08/10/2022|280|39534.53|Delivered
ORD3812|CUS0012|PRO0012|2022-02-09|209|49720.52|Cancelled
ORD3813|CUS0012|PRO0010|2022-04-05|140|36258.85|Cancelled
ORD3814|CUS9999|PRO0008|23-03-2023|229|26539.79|Returned
ORD3815|CUS0002|PRO0003|2022-07-11|176|21979.47|Cancelled
ORD3816|CUS0001|PRO0010|2024-06-12|173|41054.66|Cancelled
ORD3817|CUS0011|PRO0005|04/10/2022|196|28647.39|Delivered
ORD3818|CUS0008|PRO0010|15-09-2023|193|32570.19|Cancelled
ORD3071|CUS0005|PRO0001|14-10-2023|24|17932.83|Cancelled
ORD3820|CUS0011|PRO0010|2024-03-22|-1|13335.55|Returned
ORD3821|CUS0019|PRO0013|13-01-2024|155|34995.46|Cancelled
ORD3822|CUS0009|PRO9999|2023-09-17|57|11402.46|Returned
ORD3823|CUS0018|PRO0004|2022-05-31|27|43988.03|Pending
ORD3824|CUS0020|PRO0013|12-11-2024|117|33372.12|Pending
ORD3825|CUS0019|PRO0019|04/23/2024|228|7570.71|Delivered
INVALID_41|CUS0006|PRO0004|2022-08-06|39|49653.73|Delivered
ORD3827|CUS0016|PRO0001|11/28/2023|115|36562.61|Returned
ORD3406|CUS0011|PRO0008|25-04-2023|159|22437.1|Returned
ORD3829|CUS0009|PRO0002|06/29/2024|-1|12639.44|Cancelled
ORD3830|CUS0020|PRO0019|25/05/2022|127|10683.95|Cancelled
ORD3831|CUS0019|PRO0008|15/12/2022|291|34029.09|Delivered
ORD3832|CUS0009|PRO0004|18-12-2024|298|12952.5|Returned
ORD3833|CUS0012|PRO0004|25-11-2024|189|6465.77|Returned
ORD3834|CUS0003|PRO0013|07-05-2023|139|37878.41|Cancelled
ORD3835|CUS0013|PRO9999|2023-03-18|288|39137.56|Returned
ORD3836|CUS0020|PRO0019|21/11/2022|197|49905.76|Delivered
INVALID_53|CUS0014|PRO0016|2024-04-23|102|12791.94|Returned
ORD3838|CUS0011|PRO0004|10/24/2023|-1|21455.86|Pending
ORD3839|CUS0017|PRO0011|01-02-2022|286|48507.9|Pending
ORD2355|CUS0001|PRO0013|12/23/2023|181|2558.95|Cancelled
ORD3841|CUS0019|PRO0001|2022-02-13|194|41742.13|Pending
ORD1786|CUS0012|PRO0012|22-04-2022|299|Ten Thousand|Delivered
ORD3843|CUS0014|PRO0012|06/10/2023|124|1717.87|Cancelled
ORD3844|CUS0013|PRO0002|29-11-2023|138|7031.52|Cancelled
ORD3845|CUS0006|PRO0013|11/17/2024|86|6837.99|Pending
ORD3846|CUS0020|PRO0010|2024-09-28|91|12760.71|Cancelled
ORD3847|CUS0001|PRO0020|2022-10-02|249|19909.75|Pending
ORD3848|CUS0002|PRO0010|2023-11-13|220|42588.31|Pending
ORD3849|CUS0001|PRO0012|04/03/2023|247|20229.57|Returned
ORD3850|CUS0003|PRO0012|07/04/2022|254|3611.29|Delivered
ORD3851|CUS0002|PRO0020|2024-10-08|94|24841.91|Cancelled
ORD3852|CUS0015|PRO0007|2024-12-16|2|36310.99|Pending
ORD3853|CUS0004|PRO0007|2023-08-29|49|39301.37|Delivered
ORD3854|CUS0008|PRO0013|12/04/2023|98|22216.24|Returned
ORD3855|CUS0014|PRO0019|2023-05-01|264|6807.13|Pending
ORD3856|CUS0010|PRO0003|10/21/2022|160|45903.71|Pending
ORD3857|CUS0011|PRO0013|11-07-2024|294|47988.37|Returned
ORD3858|CUS9999|PRO0002|10/16/2023|43|35067.77|Cancelled
ORD3859|CUS0017|PRO0017|2024-12-02|280|14340.81|CANCELLED
ORD3860|CUS0008|PRO0012|18-10-2023|291|48204.43|Pending
ORD3861|CUS0006|PRO0011|20/10/2023|252|23303.66|Cancelled
ORD3862|CUS0015|PRO0002|2022-01-16|22|43444.17|Returned
ORD3863|CUS0003|PRO0019|2022-09-19|205||pending
ORD3864|CUS0013|PRO0010|2023-03-26|4|Twenty Five Thousand|Cancelled
ORD0031|CUS0018|PRO0004|12/31/2022|238||Pending
ORD3866|CUS0019|PRO0013|08/15/2022|204|2405.13|Cancelled
ORD3867|CUS0005|PRO0013|21-10-2022|178|Five Hundred|Returned
ORD3868|CUS0001|PRO0018|04/23/2022|225|39131.97|Delivered
ORD3869|CUS0010|PRO0013|26-12-2022|232|25224.9|Pending
ORD3870|CUS0008|PRO0001|19/05/2023|203|20571.94|Delivered
ORD3871|CUS0004|PRO0013|06/09/2023|227|35177.09|Cancelled
ORD3872|CUS0005|PRO0007|08/09/2022|134|21389.33|Returned
ORD3873|CUS0020|PRO0004|2022-10-03|187|7869.02|Delivered
ORD3874|CUS0013|PRO0016|10/04/2024|41|29335.43|Delivered
ORD3875|CUS0003|PRO0014|2022-11-19|274|48498.58|Returned
ORD3876|CUS0006|PRO0017|03/15/2023|137|10875.44|Returned
ORD3877|CUS0004|PRO0010|05/26/2022|139|29074.95|Returned
ORD3878|CUS0018|PRO0004|15-01-2024|146|34085.65|Pending
ORD3879|CUS0005|PRO0001|04/07/2023|204||Returned
ORD3880|CUS0016|PRO0008|02-01-2024|274|25060.79|Cancelled
ORD3881|CUS0008|PRO0010|02/17/2024|159|21944.17|Delivered
ORD0856|CUS0007|PRO0019|07/21/2024|152|3252.24|Delivered
ORD3883|CUS0014|PRO9999|14-01-2022|232|45484.8|DELIVERED
ORD3884|CUS9999|PRO0012|15/08/2022|174|23107.18|Returned
ORD3885|CUS0003|PRO0015|08/01/2024|114|10493.16|Delivered
ORD3886|CUS0010|PRO0010|2023-01-18|287|13445.46|Delivered
ORD3887|CUS0011|PRO0009|03/17/2023|133|-1331.02|Cancelled
INVALID_79|CUS0001|PRO0003|2023-03-04|71|1713.7|Pending
ORD3889|CUS0004|PRO0002|2022-08-30|202|13205.0|Delivered
ORD3890|CUS0005|PRO0008|03/31/2022|21|29830.03|Returned
ORD3891|CUS0010|PRO0006|05/15/2024|220|17967.13|DELIVERED
ORD3892|CUS0015|PRO0019|12/26/2023|213|39613.55|Returned
ORD3893|CUS0004|PRO0005|17/11/2022|36|43323.8|Delivered
INVALID_28|CUS0010|PRO0007|02-01-2023|20|7539.66|Returned
ORD3867|CUS0014|PRO0019|18/02/2024|111|41754.26|Returned
ORD3896|CUS0011|PRO0012|2024-07-16|0|3681.77|Pending
ORD3897|CUS0019|PRO0002|07/23/2024|231|6867.27|Delivered
ORD3898|CUS0019|PRO0018|05/01/2022|204|35733.18|Pending
ORD3899|CUS0014|PRO0008|27-08-2023|215|43584.73|Returned
ORD3900|CUS0002|PRO0010|09/02/2022|24|43561.89|Returned
ORD3901|CUS0003|PRO0006|2024-05-11|75|34335.25|Cancelled
ORD3902|CUS0008|PRO0012|05/11/2022|160|8673.52|Pending
ORD3903|CUS9999|PRO0018|09/23/2023|157|27922.24|Cancelled
ORD3904|CUS0014|PRO0015|08/02/2024|270|5224.37|Pending
ORD3905|CUS0020|PRO0003|01/07/2024|235|29203.89|Returned
ORD3378|CUS0016|PRO0012|2023-05-21|53|-2552.59|Pending
ORD3907|CUS0001|PRO0005|01/07/2024|141|47141.74|Pending
ORD3333|CUS0013|PRO0019|12-11-2022|194|24400.73|Pending
ORD3909|CUS0011|PRO0007|21-11-2022|-1|31342.65|Returned
ORD3910|CUS0003|PRO0018|01/01/2023|268|9266.85|Returned
ORD3911|CUS0014|PRO0019|09/12/2022|102|11988.29|Delivered
ORD3912|CUS0016|PRO0006|01/25/2024|61|42102.18|Pending
ORD3913|CUS0009|PRO0009|29/06/2022|65|17478.63|Cancelled
ORD3914|CUS0002|PRO0002|2022-07-21|196|-2119.58|Delivered
ORD3915|CUS0005|PRO0005|23-01-2024|145|28640.69|Delivered
ORD3916|CUS0002|PRO0015|2024-09-02|278|48794.35|RETURNED
ORD3917|CUS0003|PRO0005|26-06-2024|223|43400.36|Pending
ORD3918|CUS0019|PRO0008|04-03-2022|26|32680.99|Cancelled
ORD3919|CUS0006|PRO0009|2023-01-09|124||Delivered
ORD3920|CUS0003|PRO0018|15-09-2022|214|40582.81|Pending
ORD3921|CUS0014|PRO0012|08/12/2022|139|7156.34|Pending
ORD3922|CUS0018|PRO0018|26/05/2023|264|39044.91|Delivered
ORD3923|CUS0020|PRO0013|09/04/2024|261|35327.58|Cancelled
ORD3924|CUS0011|PRO0004|2023-10-18|295||Returned
ORD3925|CUS0002|PRO9999|04/06/2023|135|10588.92|Pending
ORD3926|CUS0017|PRO9999|05-04-2024|40|45546.27|Returned
ORD3927|CUS0012|PRO0017|28/01/2022|227|17811.54|Pending
ORD3928|CUS0020|PRO0016|2022-06-27|253|29366.94|Returned
ORD3929|CUS0007|PRO0005|01-08-2024|144|17215.89|Returned
ORD3930|CUS0001|PRO0020|09/07/2023|48|34727.19|Returned
ORD3931|CUS0013|PRO0007|2022-07-05|282||Cancelled
ORD3932|CUS0015|PRO0012|15/12/2022|274|20885.67|Delivered
ORD3933|CUS0010|PRO0002|22-07-2024|263|39994.33|Pending
ORD3934|CUS0012|PRO9999|06-11-2023|38|40555.33|Cancelled
ORD3935|CUS0002|PRO0019|20-03-2024|278|10646.31|Delivered
ORD3936|CUS9999|PRO0003|2022-08-29|21|16087.41|Returned
ORD3937|CUS0004|PRO0017|26/01/2022|12|43539.46|Delivered
ORD3938|CUS0019|PRO0015|18-07-2022|200|9466.76|Delivered
ORD3939|CUS0019|PRO0016|13/08/2024|152|44111.2|Pending
ORD3940|CUS0013|PRO0009|19-07-2024|123|24708.12|pending
ORD3941|CUS0005|PRO0006|2022-08-31|65|12639.72|Delivered
ORD3942|CUS0008|PRO0020|2024-02-18|183|14702.8|Cancelled
ORD3943|CUS0016|PRO9999|17-03-2022|39|2948.48|Returned
ORD3944|CUS0002|PRO0001|30-04-2022|30|47309.42|Pending
ORD3945|CUS0008|PRO0020|12-01-2022|94|40399.98|Delivered
ORD3946|CUS0019|PRO0006|09-12-2022|264|26700.5|Pending
ORD3947|CUS0019|PRO0004|2022-07-19|0|45348.6|Returned
ORD3948|CUS0002|PRO0008|03/22/2024|85|3882.79|Returned
ORD3949|CUS0006|PRO0009|29/04/2022|32|34272.3|cancelled
INVALID_39|CUS0002|PRO0010|23/04/2022|42|27465.1|Cancelled
ORD3951|CUS0006|PRO9999|30-06-2022|100|35453.77|Cancelled
ORD3952|CUS0005|PRO0014|30/04/2023|275|42139.95|Pending
ORD3953|CUS0006|PRO0020|12-02-2023|150|25133.0|Cancelled
ORD3954|CUS0014|PRO0005|10/03/2024|5|15197.55|Pending
ORD3955|CUS0007|PRO0016|31/08/2024|294|9224.62|Delivered
ORD3956|CUS0014|PRO0014|2023-10-02|235|Ten Thousand|Returned
ORD3957|CUS0001|PRO0018|03/23/2022|47|2518.25|Delivered
ORD3958|CUS0001|PRO0005|2022-06-07|128|42154.73|Delivered
ORD3959|CUS0012|PRO0007|2024-06-22|239|7405.94|Cancelled
ORD3960|CUS0010|PRO0011|21-07-2024|202|10103.96|Cancelled
ORD3961|CUS0013|PRO0016|05/29/2022|60|7306.15|Delivered
ORD3962|CUS0003|PRO0017|01/30/2024|154|22254.25|Returned
ORD3963|CUS0009|PRO0017|09/13/2024|120|33127.63|Returned
ORD3964|CUS0011|PRO0007|11/04/2023|68|20911.52|Returned
ORD3965|CUS0003|PRO0012|26-09-2023|265|30994.55|Cancelled
ORD3966|CUS0007|PRO0009|2022-02-04|-1|49492.16|Cancelled
ORD3967|CUS0011|PRO0015|04/20/2022|217|29451.49|Cancelled
ORD3037|CUS0005|PRO0018|19-09-2022|145|1303.64|Cancelled
ORD3969|CUS0019|PRO0007|05/14/2022|134|33177.24|RETURNED
ORD3970|CUS0018|PRO0003|01/28/2024|146|23606.14|Pending
ORD3971|CUS0020|PRO0002|2022-05-25|230|14993.56|Cancelled
ORD3972|CUS0010|PRO0006|2022-01-29|283|4028.28|Cancelled
ORD3973|CUS0008|PRO0008|19-10-2022|191|15511.48|Cancelled
ORD3974|CUS0011|PRO0020|10/11/2022|144|41312.86|cancelled
ORD3975|CUS0011|PRO0015|27/04/2024|280|15457.09|Pending
ORD3976|CUS0016|PRO0020|2022-05-29|48|34431.59|Cancelled
ORD3977|CUS0005|PRO0006|11-12-2023|214|42299.01|Returned
ORD3978|CUS9999|PRO0012|2023-02-24|213|15013.33|Delivered
ORD3979|CUS0002|PRO0008|11/06/2022|278|23675.59|Cancelled
ORD3980|CUS0017|PRO0016|23-09-2022|46|20899.24|Returned
ORD3981|CUS0006|PRO0011|24-10-2022|115|5278.99|Pending
ORD3982|CUS0015|PRO0015|29-09-2022|295|2264.28|Delivered
ORD3983|CUS0014|PRO0002|30/08/2023|136|9670.07|RETURNED
ORD3984|CUS0015|PRO0003|2023-12-08|59|37883.49|CANCELLED
ORD3985|CUS9999|PRO0012|20-01-2022|66|31533.1|pending
ORD3986|CUS0010|PRO0013|09/18/2024|118|28640.58|Pending
ORD3987|CUS9999|PRO0019|04/20/2022|159|15916.84|Cancelled
INVALID_16|CUS0008|PRO0018|06-04-2022|145|21628.76|Pending
ORD3989|CUS0008|PRO0005|2023-09-18|73|30044.2|Delivered
ORD3990|CUS0013|PRO0018|2023-01-21|125|15947.31|Cancelled
ORD3991|CUS0002|PRO0006|08-06-2022|156|46211.51|Delivered
ORD3992|CUS0004|PRO0018|06/16/2024|65|20903.3|Delivered
ORD3993|CUS0002|PRO0014|30/03/2023|280|10783.29|Returned
ORD3994|CUS0020|PRO0009|23/09/2024|9999|6791.96|Cancelled
ORD3995|CUS0020|PRO0014|15-12-2023|103|0|Delivered
ORD3996|CUS0012|PRO0002|08/03/2022|159|11569.76|Pending
ORD3997|CUS0013|PRO0017|07/08/2023|286|40909.8|Delivered
ORD3998|CUS0001|PRO0005|25/05/2023|131|31649.6|Cancelled
ORD3999|CUS0009|PRO0006|2024-01-09|142|45045.53|Delivered
ORD4000|CUS0015|PRO0010|31/08/2023|73|15925.31|delivered
ORD4001|CUS0018|PRO0002|09/09/2024|54|29794.15|Returned
ORD4002|CUS0009|PRO0018|20-11-2022|9999|9144.02|Pending
ORD4003|CUS0005|PRO0019|27/11/2024|13|36683.66|Delivered
ORD4004|CUS0020|PRO0019|29-11-2023|294|10964.47|Pending
ORD4005|CUS0007|PRO0017|05/10/2023|78|38763.3|Returned
ORD4006|CUS0019|PRO0006|2022-12-27|219|43196.5|Cancelled
ORD4007|CUS0019|PRO0016|07-05-2023|205|8843.73|Pending
ORD4008|CUS0015|PRO0007|2022-03-22|37|40243.41|Returned
ORD4009|CUS0008|PRO0018|26-04-2022|90|8227.18|Returned
ORD4010|CUS0004|PRO0004|19-03-2024|291|Ten Thousand|Cancelled
ORD4011|CUS0005|PRO0002|2022-01-26|67|11387.4|Delivered
ORD2267|CUS0009|PRO0019|06/29/2023|22|29557.95|Returned
ORD4013|CUS0017|PRO0019|21/08/2023|253||Pending
ORD4014|CUS0006|PRO0020|14/06/2023|183|Ten Thousand|Cancelled
ORD4015|CUS0017|PRO0014|24/01/2023|0|45135.46|Cancelled
ORD4016|CUS0020|PRO0009|03/03/2022|32|23045.65|cancelled
ORD4017|CUS0002|PRO0001|2022-08-12|254|0|Delivered
ORD4018|CUS0020|PRO0008|22/05/2024|56|46613.81|Pending
ORD4019|CUS0009|PRO0011|18-06-2023|273|7053.68|Cancelled
ORD4020|CUS0008|PRO0008|09/06/2022|120|18243.03|Pending
ORD4021|CUS0006|PRO0020|03/01/2023|53|16687.03|Delivered
ORD4022|CUS0001|PRO0015|07/27/2022|264|19773.5|Cancelled
ORD4023|CUS0019|PRO0009|2022-09-27|248|30299.86|Pending
ORD4024|CUS0018|PRO0008|03/03/2024|146|46959.12|Returned
ORD4025|CUS0003|PRO0002|02-09-2022|276|8664.82|Cancelled
ORD4026|CUS0010|PRO0005|05/05/2023|182|14578.57|Returned
ORD4027|CUS0003|PRO0011|16-10-2023|93|24989.27|Cancelled
ORD4028|CUS0019|PRO0006|11/25/2024|268|8313.06|Pending
ORD4029|CUS0005|PRO0008|24/02/2022|250|31671.71|Delivered
ORD4030|CUS0008|PRO0009|26-10-2024|104|-3053.07|Cancelled
ORD4031|CUS0018|PRO0019|2022-06-26|136|27858.99|Returned
ORD4032|CUS0011|PRO0010|11/09/2023|82|Twenty Five Thousand|pending
ORD4033|CUS0017|PRO9999|01-09-2022|66|17368.53|Delivered
ORD4034|CUS0013|PRO0011|08/24/2024|47|4889.16|Delivered
ORD0833|CUS0001|PRO0015|27/08/2022|132|18491.56|Delivered
ORD4036|CUS0001|PRO0019|2022-02-11|215|27461.41|Delivered
ORD4037|CUS0006|PRO0001|06/21/2023|37|40989.53|Returned
ORD4038|CUS0003|PRO0015|04/22/2022|252|17488.98|Delivered
ORD4039|CUS0020|PRO0020|05/23/2023|68|49451.5|Pending
INVALID_72|CUS0002|PRO0002|2023-06-24|76|30257.33|Delivered
ORD4041|CUS0019|PRO0010|18/04/2024|96|39806.41|Returned
ORD4042|CUS0001|PRO0003|24-12-2024|61|22606.37|Cancelled
ORD4043|CUS0016|PRO0014|2022-03-10|163|37519.38|Cancelled
ORD4044|CUS0019|PRO0005|05/11/2024|80|42716.94|Delivered
ORD4045|CUS0003|PRO0010|07/27/2022|259|25016.19|Delivered
ORD4046|CUS0002|PRO0003|19-08-2024|17|37665.69|Returned
ORD4047|CUS0005|PRO0017|04/11/2023|249|20116.31|Pending
ORD4048|CUS0017|PRO0005|11-07-2024|141|-3577.94|Returned
ORD4049|CUS0017|PRO0012|05/02/2022|0|39350.96|cancelled
ORD4050|CUS0008|PRO0019|2024-05-02|144|29413.8|Returned
ORD4051|CUS0012|PRO0019|01/03/2022|213|24843.57|Delivered
ORD1167|CUS0018|PRO0006|2023-08-25|128|10387.07|Cancelled
ORD4053|CUS0014|PRO0015|2022-12-26|293|9816.07|Returned
ORD4054|CUS0005|PRO0020|17-09-2023|264|38646.74|Cancelled
ORD4055|CUS0013|PRO0007|2023-03-29|175|15281.16|Cancelled
ORD4056|CUS0014|PRO0003|2024-01-19|285|8473.64|Delivered
ORD4057|CUS0018|PRO0011|12/05/2023|249|16370.39|returned
ORD4058|CUS0020|PRO0004|23/06/2023|194|47740.01|Delivered
ORD4059|CUS0018|PRO0017|07-03-2023|50|48590.05|Cancelled
ORD4060|CUS0001|PRO0017|05/12/2022|86|10567.45|Delivered
ORD4061|CUS0018|PRO0015|12/20/2023|287|10289.31|Returned
ORD4062|CUS0011|PRO0013|11-10-2023|163|-2441.06|Pending
ORD4063|CUS0016|PRO0011|06/29/2023|170|31981.44|Returned
ORD4064|CUS0009|PRO0006|12/23/2024|291|32732.21|Delivered
ORD4065|CUS0016|PRO0016|26-11-2023|24|13427.89|Pending
ORD4066|CUS0017|PRO0006|02-09-2023|61|27309.26|Pending
ORD4067|CUS0011|PRO0016|25-02-2023|294|32420.91|CANCELLED
ORD4068|CUS0001|PRO0005|05/05/2024|9999|-2627.55|Delivered
ORD4069|CUS0002|PRO9999|2023-10-10|44|48425.43|Pending
ORD4070|CUS0002|PRO0004|2023-11-28|146|45991.77|Cancelled
ORD4071|CUS0019|PRO0007|14/04/2022|147|32165.59|Cancelled
ORD4072|CUS0013|PRO0020|05/04/2022|158|34513.96|Pending
ORD4073|CUS0006|PRO0020|07/09/2022|245|39515.23|Delivered
ORD4074|CUS9999|PRO0011|13/03/2022|151|21525.67|RETURNED
ORD4075|CUS0019|PRO0015|19/03/2023|122|34039.74|Cancelled
ORD4076|CUS0016|PRO0014|04/04/2023|-1|48608.68|Returned
ORD4077|CUS0008|PRO0007|23/03/2022|276|0|Pending
ORD4078|CUS0001|PRO0018|2023-03-26|41|9331.5|Delivered
ORD4079|CUS0015|PRO0012|2023-10-02|226|46780.49|Cancelled
ORD4080|CUS0012|PRO0014|2023-07-03|216|31126.8|Returned
ORD4081|CUS0016|PRO0020|17/10/2024|146|16278.9|Delivered
ORD4082|CUS0007|PRO0006|2022-03-19|43||Delivered
ORD4083|CUS0015|PRO0002|2022-01-15|239|Twenty Five Thousand|Returned
ORD4084|CUS9999|PRO0019|2022-01-06|275|28229.89|Cancelled
ORD4085|CUS0013|PRO0005|11/09/2023|269|45588.81|Returned
ORD4086|CUS0008|PRO0007|04/23/2024|109|42850.26|Pending
ORD4087|CUS0018|PRO0006|2023-04-24|53|Five Hundred|Pending
ORD4088|CUS0013|PRO0005|25/09/2022|15|9314.73|Pending
ORD4089|CUS0005|PRO0002|05/02/2024|73|47565.11|Delivered
ORD4090|CUS0010|PRO0001|2024-05-26|163|47337.95|Delivered
ORD4091|CUS0005|PRO0006|22-01-2022|138|4147.23|Pending
ORD4092|CUS0002|PRO0006|13/03/2022|36|5417.83|cancelled
ORD4093|CUS0008|PRO0020|06/27/2022|251|4012.02|Pending
ORD4094|CUS0013|PRO0003|15-08-2023|20|15132.09|Delivered
ORD4095|CUS0015|PRO0019|10/02/2022|35|18071.92|Pending
INVALID_52|CUS0017|PRO0003|10/04/2024|4|48623.79|Pending
ORD4097|CUS0016|PRO0019|09/16/2024|0|39573.98|Delivered
ORD4098|CUS0016|PRO0019|27/08/2022|25|24595.14|Returned
ORD4099|CUS0010|PRO0015|11/28/2022|202|6084.91|Cancelled
ORD4100|CUS0001|PRO0020|05/04/2024|68|1750.04|Delivered
ORD4101|CUS0012|PRO0011|2024-09-01|55|7199.77|Returned
ORD4102|CUS0002|PRO0013|2023-04-01|-1|3505.21|Returned
ORD4103|CUS0017|PRO0012|12/10/2023|11|20700.06|Pending
ORD4104|CUS0014|PRO0015|29/10/2024|0|15971.47|Pending
ORD4105|CUS0016|PRO0012|17-01-2024|155|3313.39|Cancelled
ORD4106|CUS0020|PRO0015|04/12/2023|7|14430.27|returned
ORD4107|CUS0007|PRO0009|15/06/2022|292|38157.68|Returned
ORD4108|CUS0015|PRO0011|07/31/2024|164|46858.63|Returned
ORD4109|CUS0014|PRO0011|05/22/2022|3|1407.18|cancelled
ORD4110|CUS9999|PRO0018|18/10/2023|28|37661.76|Returned
ORD4111|CUS0011|PRO0002|2023-08-22|110|23632.83|Returned
ORD4112|CUS0010|PRO0019|02/12/2022|254|23260.48|Cancelled
ORD4113|CUS0020|PRO0008|08/11/2024|271|14887.27|Cancelled
ORD4114|CUS0019|PRO0010|2024-03-08|274|27429.09|Delivered
ORD4115|CUS0018|PRO0003|2023-06-21|281|17308.97|Cancelled
ORD4116|CUS0018|PRO0016|28-02-2022|43|45492.33|Pending
ORD4117|CUS0019|PRO0001|17/02/2024|279|15558.41|Delivered
ORD4118|CUS0016|PRO0010|11/03/2023|150|32469.92|Pending
ORD4119|CUS0011|PRO0009|03/26/2022|279|0|Returned
ORD4120|CUS0013|PRO0001|27/11/2023|36|32891.51|Delivered
ORD4121|CUS9999|PRO0019|01/30/2022|267|8873.99|Returned
ORD4122|CUS0020|PRO0012|24-02-2022|295|33796.37|Returned
ORD4123|CUS0020|PRO0001|2023-06-04|15|29023.28|Cancelled
ORD4124|CUS0020|PRO0009|11/01/2022|251|41125.37|Pending
ORD4125|CUS0009|PRO0019|2024-11-26|203|28896.75|Delivered
ORD4126|CUS0008|PRO0012|2023-01-11|108|38922.14|Delivered
ORD4127|CUS0004|PRO0002|12-01-2022|136|35152.16|Delivered
ORD4128|CUS0009|PRO0001|2023-01-24|178|3855.89|Delivered
ORD4129|CUS0001|PRO0016|2023-02-11|242|43605.78|Cancelled
ORD4130|CUS0017|PRO0004|2024-04-19|67|42914.28|Pending
ORD4131|CUS0014|PRO0012|10/13/2024|156|26747.92|Returned
INVALID_74|CUS0014|PRO0014|29-03-2024|247|16432.5|Pending
ORD4133|CUS0020|PRO0005|2022-02-03|123|13272.81|Cancelled
ORD4134|CUS0004|PRO0018|03/05/2022|196|29773.41|Cancelled
ORD4135|CUS0014|PRO0018|20/04/2023|294|8055.28|Pending
ORD4136|CUS0002|PRO0012|2023-03-26|169|7832.59|Cancelled
ORD4137|CUS0011|PRO0017|08/21/2022|40|18335.15|Returned
ORD4138|CUS0017|PRO0020|18-12-2022|212|2111.09|Returned
ORD4139|CUS0001|PRO0015|12-08-2024|110|1903.55|Delivered
ORD4140|CUS0004|PRO0013|2022-02-21|215|34055.59|CANCELLED
ORD4141|CUS0009|PRO9999|12-03-2024|43|49731.55|Cancelled
ORD4142|CUS0011|PRO0005|12-10-2023|196|35090.08|Returned
ORD4143|CUS0011|PRO0015|12-08-2023|268|36894.51|Pending
ORD4144|CUS0009|PRO0003|25/07/2022|84|40546.91|Pending
ORD4145|CUS0001|PRO0018|2023-08-06|135|Twenty Five Thousand|Delivered
ORD4146|CUS0003|PRO0019|2024-04-01|233|2757.45|Pending
ORD4147|CUS0005|PRO0004|06/04/2024|233|28344.52|Pending
ORD4148|CUS0006|PRO0003|01/24/2022|89|33326.99|Delivered
ORD4149|CUS0001|PRO0015|26-03-2024|254|26212.19|Pending
ORD4150|CUS9999|PRO0002|05/02/2023|112|10710.58|Delivered
ORD4151|CUS0017|PRO0010|12/13/2024|126|4651.6|Returned
ORD4152|CUS0008|PRO0007|08/04/2023|211|29701.61|Pending
INVALID_68|CUS0002|PRO0013|01-04-2022|135|16256.79|Pending
ORD4154|CUS0017|PRO0011|05/12/2023|150|10428.2|Returned
ORD4155|CUS0015|PRO0013|2023-09-07|64|7709.24|Delivered
ORD4156|CUS0007|PRO0015|2022-10-10|54|43283.31|Pending
ORD4157|CUS0011|PRO0002|15/07/2024|221|15983.92|Returned
ORD4158|CUS0014|PRO0007|01/04/2023|186|0|PENDING
ORD4159|CUS0012|PRO0006|11/23/2022|256|49109.42|Returned
ORD4160|CUS0013|PRO0016|03/09/2024|285|44884.32|Pending
ORD4161|CUS0003|PRO0009|06/12/2022|64|20128.84|returned
ORD4162|CUS0013|PRO0001|03/02/2024|273|24822.28|Returned
ORD4163|CUS0015|PRO0017|12/30/2022|293|31275.2|Returned
ORD4164|CUS0011|PRO9999|2022-04-10|144|14508.83|Pending
ORD4165|CUS0017|PRO0016|04/12/2022|23|3191.43|Pending
