ProductID,ProductName,Category,Price,StockQty,SupplierID,Status,ExtraColumn
PRO3916,Rebecca Dunlap,Furniture,40542.9,11,SUP0005,Say,EXTRA_DATA
PRO3917,Reginald Norris,Furniture,39608.24,270,SUP0017,Sound,EXTRA_DATA
PRO3918,Amber Fitzgerald,Grocery,0,280,SUP0012,Month,EXTRA_DATA
PRO3919,David Joseph,FURNITURE,4454.85,135,SUP0002,Over,EXTRA_DATA
PRO3920,  Jeffrey Barber  ,Grocery,24134.99,268,SUP0003,Instead,EXTRA_DATA
PRO3921,Sara Jones,clothing,18701.58,179,SUP0014,Control,EXTRA_DATA
PRO3922,  Michael Kim  ,Grocery,47694.05,198,SUP0003,Large,EXTRA_DATA
PRO3923,  Darius Liu  ,Clothing,41027.52,181,SUP0017,Themselves,EXTRA_DATA
PRO3924,Paul Morris,Books,4959.31,298,SUP0008,No,EXTRA_DATA
PRO3925,Anthony Jennings,Sports,1562.18,232,SUP0010,Set,EXTRA_DATA
PRO3926,Emily Mcpherson,Clothing,1473.3,186,SUP9999,At,EXTRA_DATA
PRO3927,Christopher Wells,Books,22202.91,238,SUP9999,Now,EXTRA_DATA
INVALID_82,Alison Smith,Sports,39217.78,130,SUP0005,Join,EXTRA_DATA
PRO3929,Lisa Mata,Books,11618.02,237,SUP0006,High,EXTRA_DATA
PRO3930,Alexander Randolph,Sports,22845.93,297,SUP0019,Arrive,EXTRA_DATA
PRO2232,Jorge Castro,Sports,44649.72,93,SUP0017,Standard,EXTRA_DATA
PRO3932,Lucas Mendoza,Electronics,1031.59,157,SUP0012,Once,EXTRA_DATA
PRO3933,Jody Collins,Books,14395.42,263,SUP0010,What,EXTRA_DATA
PRO3934,Carolyn Mccullough,Electronics,12989.04,88,SUP0001,For,EXTRA_DATA
INVALID_50,Frederick Adams,Sports,37812.91,26,SUP0018,Great,EXTRA_DATA
PRO3936,James Hunter,Sports,41900.24,168,SUP0010,Wall,EXTRA_DATA
PRO3937,Carl Williams,Books,14128.58,183,SUP0018,Approach,EXTRA_DATA
PRO3938,Kristy Page,Furniture,9143.91,50,SUP0015,Walk,EXTRA_DATA
PRO3939,Amy Bright,Furniture,41923.43,9999,SUP0018,Agency,EXTRA_DATA
PRO3940,Lynn Figueroa,Electronics,30961.14,205,SUP0016,Grow,EXTRA_DATA
PRO3941,Adrian Davis,Sports,11811.91,157,SUP0020,Score,EXTRA_DATA
PRO3942,Curtis Bright,Sports,28446.85,148,SUP0009,Purpose,EXTRA_DATA
PRO3943,Christian Pacheco,Electronics,31641.08,12,SUP0012,Ground,EXTRA_DATA
PRO3944,Gregory Brown,Sports,38679.06,171,SUP0004,Doctor,EXTRA_DATA
PRO3945,Douglas Curtis,BOOKS,3363.07,118,SUP0014,Media,EXTRA_DATA
PRO3946,Kristopher Ross,Grocery,43188.12,51,SUP0013,Must,EXTRA_DATA
PRO3947,Dawn Alvarez,Clothing,28736.27,162,SUP0011,Want,EXTRA_DATA
PRO3948,Patricia Gates,Electronics,17325.17,201,SUP0019,Trial,EXTRA_DATA
PRO3949,  Emily Pacheco  ,Books,27487.08,146,SUP0016,Seven,EXTRA_DATA
PRO3950,Brenda Davila,Sports,44324.2,63,SUP0010,Series,EXTRA_DATA
PRO3951,Karen Williams,Books,43236.14,103,SUP0018,Former,EXTRA_DATA
PRO3952,Margaret Carpenter,Furniture,35372.28,99,SUP0013,Response,EXTRA_DATA
PRO3953,Dana Harris,Books,35500.23,215,SUP0016,Stock,EXTRA_DATA
PRO3954,Tiffany Keller,CLOTHING,12433.78,161,SUP0003,Civil,EXTRA_DATA
PRO3955,Peter Andrews,Electronics,43351.0,68,SUP0017,Wall,EXTRA_DATA
PRO3956,Jake Robinson,Sports,19013.8,269,SUP0001,Least,EXTRA_DATA
PRO3957,  Stephanie Bell  ,Sports,13737.12,44,SUP0018,Politics,EXTRA_DATA
PRO3958,Ray Gordon,Grocery,,61,SUP0011,Poor,EXTRA_DATA
PRO3959,Kevin Garcia,Grocery,40929.28,104,SUP0019,Large,EXTRA_DATA
PRO3960,Anna Odonnell,Electronics,46504.26,62,SUP0009,Ground,EXTRA_DATA
PRO3961,Lisa Gonzales,Sports,47915.93,52,SUP0006,Loss,EXTRA_DATA
PRO3962,David Becker,Grocery,27054.08,283,SUP0017,Identify,EXTRA_DATA
PRO3963,Bobby Morse,Clothing,46227.19,296,SUP0010,Consumer,EXTRA_DATA
PRO3964,Becky Davila,Electronics,23030.14,141,SUP0013,Toward,EXTRA_DATA
PRO3965,Maria Fowler,Electronics,,73,SUP0020,Worker,EXTRA_DATA
PRO3966,  Kevin Williams  ,Electronics,6505.72,227,SUP9999,Remain,EXTRA_DATA
PRO3967,  Sandra Braun  ,Clothing,45033.62,226,SUP0010,Officer,EXTRA_DATA
PRO3968,Carl Fisher,Sports,4650.81,170,SUP0017,East,EXTRA_DATA
PRO3969,Kevin Estes,Sports,48100.79,237,SUP0015,Sort,EXTRA_DATA
PRO3970,Danielle Stout,Clothing,7822.01,286,SUP0003,Visit,EXTRA_DATA
PRO3971,Katelyn Nguyen,Grocery,42237.91,90,SUP0012,Get,EXTRA_DATA
PRO3972,Stacy Jacobs,Clothing,7472.93,259,SUP0003,Recent,EXTRA_DATA
INVALID_54,Jack Jones,Books,5699.72,215,SUP0009,Special,EXTRA_DATA
PRO3974,Christopher Paul,Clothing,15753.45,27,SUP0016,Yard,EXTRA_DATA
PRO3975,Edward Ortiz,Sports,20774.69,45,SUP0015,Sense,EXTRA_DATA
PRO3976,Reginald Livingston,Electronics,3366.51,54,SUP0016,Base,EXTRA_DATA
PRO3977,Roy Tapia,Electronics,14633.54,285,SUP0017,Specific,EXTRA_DATA
PRO3978,Chad Ford,Furniture,1699.36,37,SUP0017,Too,EXTRA_DATA
PRO3979,Joseph Young,Clothing,41038.85,78,SUP0009,Strategy,EXTRA_DATA
PRO3980,Alejandra Williams,Clothing,41480.89,237,SUP0010,Ago,EXTRA_DATA
PRO3981,Brett Donaldson,Books,4857.31,191,SUP0011,Produce,EXTRA_DATA
PRO3982,Jessica Keller,clothing,6261.57,131,SUP0009,Suddenly,EXTRA_DATA
PRO3983,  John Kline  ,Books,26495.96,79,SUP0010,Investment,EXTRA_DATA
PRO3984,  Kristy Rose  ,Furniture,0,186,SUP0010,International,EXTRA_DATA
PRO3985,Wayne Crane,Furniture,48563.93,264,SUP0004,Sound,EXTRA_DATA
PRO3986,Jason Lynch,Books,24794.11,2,SUP0006,Speak,EXTRA_DATA
PRO3987,Jessica Stanley,Clothing,1552.19,103,SUP0017,Worker,EXTRA_DATA
PRO3988,Marcia Woodward,Grocery,Twenty Five Thousand,115,SUP0004,Rule,EXTRA_DATA
PRO3989,Victoria Dillon,Clothing,21515.83,7,SUP0003,You,EXTRA_DATA
PRO3990,Kendra Blackwell,Books,21819.38,7,SUP0003,Continue,EXTRA_DATA
PRO3991,Jeremy Ross,Sports,20331.04,91,SUP0002,Like,EXTRA_DATA
PRO3992,Barbara Reed,Electronics,23952.92,9,SUP0017,Share,EXTRA_DATA
PRO3993,Anthony Wilson,Clothing,12708.9,174,SUP0011,Message,EXTRA_DATA
PRO3994,Kelly Le,Furniture,35731.2,33,SUP0007,Future,EXTRA_DATA
PRO3995,Timothy Malone,SPORTS,35966.11,184,SUP9999,Single,EXTRA_DATA
PRO3996,Kim Lopez,Sports,28208.34,266,SUP0005,Page,EXTRA_DATA
PRO3997,Trevor Martin,Grocery,39062.09,18,SUP0017,Woman,EXTRA_DATA
PRO3998,Paul Hughes,Books,49351.4,218,SUP0001,May,EXTRA_DATA
INVALID_82,Reginald Pitts,Grocery,2101.71,99,SUP0013,Game,EXTRA_DATA
PRO4000,Timothy Hess,Clothing,6221.57,142,SUP0015,Skin,EXTRA_DATA
PRO4001,Whitney Robinson,Books,37453.1,47,SUP0012,Task,EXTRA_DATA
PRO4002,Billy Steele,Furniture,0,195,SUP0016,Some,EXTRA_DATA
PRO4003,Lori Hardin,Clothing,43711.41,10,SUP0007,Remain,EXTRA_DATA
PRO4004,Alexandria Horton,Electronics,33447.47,217,SUP0013,Free,EXTRA_DATA
PRO4005,John Chambers,Furniture,11703.91,185,SUP0012,Low,EXTRA_DATA
PRO4006,  Grant Davis  ,Electronics,39612.3,143,SUP0005,Leader,EXTRA_DATA
PRO4007,Nicole Crawford,books,Five Hundred,142,SUP0019,Child,EXTRA_DATA
PRO4008,Katherine Choi,Furniture,23234.63,32,SUP0017,Less,EXTRA_DATA
PRO4009,Lisa Anderson,Furniture,-796.06,283,SUP0009,Everything,EXTRA_DATA
PRO4010,Chelsea Braun,Electronics,19885.58,42,SUP0001,Action,EXTRA_DATA
PRO4011,  Jessica Clements  ,Furniture,34999.75,104,SUP0018,Their,EXTRA_DATA
PRO4012,Ashley Valenzuela,Grocery,31073.56,143,SUP0016,Establish,EXTRA_DATA
PRO4013,Victoria Pennington,Grocery,-2376.17,225,SUP0018,Wear,EXTRA_DATA
PRO4014,Matthew Howard,Clothing,46971.23,152,SUP0007,Indeed,EXTRA_DATA
PRO4015,  Sean Wilson  ,Clothing,29850.48,244,SUP0017,Agreement,EXTRA_DATA
PRO4016,Hailey Alvarado,Grocery,23379.25,40,SUP0016,Minute,EXTRA_DATA
PRO4017,  Leslie Barker  ,Books,18786.53,118,SUP0014,Water,EXTRA_DATA
PRO4018,Ryan Ray,Clothing,7580.39,109,SUP0012,Power,EXTRA_DATA
PRO4019,Karen Richardson,Books,28489.47,297,SUP0013,American,EXTRA_DATA
PRO4020,Amy Sweeney,Sports,1901.79,55,SUP0009,Five,EXTRA_DATA
PRO4021,Casey Pearson,Electronics,48260.56,249,SUP0017,Term,EXTRA_DATA
PRO4022,Mary Miranda,Clothing,7889.56,56,SUP0013,Without,EXTRA_DATA
PRO4023,Amy Baldwin,Clothing,2557.63,268,SUP0020,Treatment,EXTRA_DATA
PRO4024,Timothy Lynch,Clothing,36604.53,37,SUP0018,Change,EXTRA_DATA
PRO4025,Mary Silva,Sports,7093.88,174,SUP0011,As,EXTRA_DATA
PRO4026,Kaitlin Flores,Furniture,1523.36,7,SUP0002,Front,EXTRA_DATA
PRO4027,Courtney Jenkins,Books,0,9,SUP0013,Result,EXTRA_DATA
PRO4028,Christy Davis,Clothing,5767.61,256,SUP0006,Much,EXTRA_DATA
PRO4029,Hector Wright,Books,40283.12,120,SUP0011,Capital,EXTRA_DATA
PRO4030,Nicole Ferguson,Furniture,4223.46,209,SUP0004,Tell,EXTRA_DATA
PRO4031,  Reginald West  ,sports,42771.18,78,SUP0015,Set,EXTRA_DATA
PRO4032,Douglas Walsh,clothing,43709.22,273,SUP0019,Back,EXTRA_DATA
PRO4033,Carolyn Moore,Furniture,20332.98,45,SUP0011,Safe,EXTRA_DATA
PRO4034,April Castillo,Sports,45612.58,153,SUP0012,Section,EXTRA_DATA
PRO4035,  Sharon Franklin  ,Furniture,43441.13,232,SUP0002,Probably,EXTRA_DATA
PRO4036,Alec Greer,Sports,2274.63,46,SUP0008,Third,EXTRA_DATA
PRO4037,Drew Velez,Sports,10395.71,54,SUP0019,Senior,EXTRA_DATA
PRO4038,John Davis,Sports,45140.18,284,SUP0006,Almost,EXTRA_DATA
PRO4039,Megan Hernandez,Furniture,23304.95,164,SUP0006,While,EXTRA_DATA
PRO4040,John Mccullough,Books,26123.45,103,SUP0001,Sort,EXTRA_DATA
PRO4041,Cassidy Miller,Grocery,36787.31,0,SUP0019,Material,EXTRA_DATA
PRO4042,Patricia Houston,Furniture,46489.6,72,SUP0016,Down,EXTRA_DATA
PRO4043,Stephanie Bates,grocery,Five Hundred,29,SUP0018,Box,EXTRA_DATA
PRO4044,Michael Grant,Grocery,,136,SUP0003,Increase,EXTRA_DATA
PRO4045,Deanna Sanchez,Furniture,39309.21,4,SUP0020,Ok,EXTRA_DATA
PRO4046,Christopher Mcgee,Grocery,17160.21,176,SUP0007,Deep,EXTRA_DATA
PRO4047,Tony Fletcher,Sports,5670.3,141,SUP0017,Dinner,EXTRA_DATA
PRO4048,Tara Curtis,Grocery,19969.41,192,SUP0013,Suggest,EXTRA_DATA
PRO4049,  Amy Stokes  ,Furniture,35149.29,25,SUP0016,Sign,EXTRA_DATA
PRO4050,Brent Dunn,Clothing,,152,SUP0002,Relationship,EXTRA_DATA
PRO4051,Patrick Zuniga,Books,11633.57,271,SUP0013,Product,EXTRA_DATA
PRO4052,Timothy Maxwell,Electronics,36749.2,-1,SUP0011,Learn,EXTRA_DATA
PRO4053,Joseph Serrano,Books,45779.17,292,SUP0004,Seek,EXTRA_DATA
PRO4054,Brenda Gregory,Grocery,4163.55,128,SUP0002,Our,EXTRA_DATA
PRO4055,Tristan Williams,Grocery,25139.8,26,SUP0016,Physical,EXTRA_DATA
PRO4056,  Seth Jensen  ,Sports,38469.79,20,SUP0017,Collection,EXTRA_DATA
PRO4057,  Evan West  ,Furniture,28034.34,64,SUP0011,Her,EXTRA_DATA
PRO4058,Lori Mendoza,Books,30259.98,38,SUP0006,Participant,EXTRA_DATA
PRO4059,Sarah Underwood,Electronics,31415.8,295,SUP0006,Offer,EXTRA_DATA
PRO4060,Robert Gomez,Furniture,17718.87,110,SUP0007,Product,EXTRA_DATA
PRO4061,Alvin Kemp,Books,Ten Thousand,106,SUP0008,Animal,EXTRA_DATA
PRO4062,Renee Summers,Electronics,40685.77,12,SUP0018,Staff,EXTRA_DATA
PRO1657,Sally Stephenson,Clothing,30915.55,195,SUP0007,Size,EXTRA_DATA
PRO4064,Julian Pugh,Grocery,6977.58,139,SUP0003,Social,EXTRA_DATA
PRO4065,Tammy Christian,Clothing,Five Hundred,155,SUP0008,Media,EXTRA_DATA
PRO4066,Derek Barrett,BOOKS,15024.01,197,SUP0019,International,EXTRA_DATA
PRO4067,David Hammond,Grocery,19930.11,30,SUP0003,Public,EXTRA_DATA
PRO4068,Ashley Hughes,Grocery,23453.23,185,SUP0020,Management,EXTRA_DATA
INVALID_10,Paige Perkins,Electronics,36790.4,195,SUP0009,Name,EXTRA_DATA
PRO4070,  Nancy Riddle  ,Grocery,20982.44,-1,SUP0007,Myself,EXTRA_DATA
PRO4071,Darrell Small,Sports,16989.21,223,SUP0012,Popular,EXTRA_DATA
PRO4072,Brian Thompson,Grocery,32432.45,233,SUP0008,During,EXTRA_DATA
PRO4073,Dana Swanson,Grocery,21813.74,213,SUP0003,Sort,EXTRA_DATA
PRO4074,Danny Vasquez,Electronics,24209.87,167,SUP0002,Production,EXTRA_DATA
PRO4075,Mark Estrada,Sports,45587.57,39,SUP0017,Girl,EXTRA_DATA
PRO4076,  Arthur Knight  ,Sports,Twenty Five Thousand,218,SUP0003,Animal,EXTRA_DATA
PRO4077,  Lawrence Adams  ,Grocery,28050.62,41,SUP9999,Very,EXTRA_DATA
PRO4078,Jennifer Powell,Grocery,27588.91,2,SUP0002,During,EXTRA_DATA
PRO4079,Todd Smith,Clothing,44878.29,270,SUP0004,Nation,EXTRA_DATA
PRO4080,Jeffrey Simpson,Clothing,35908.42,167,SUP0002,North,EXTRA_DATA
PRO4081,Erin Maldonado,Electronics,1191.61,240,SUP0004,Painting,EXTRA_DATA
PRO4082,Pamela Jones,Furniture,39000.66,271,SUP0015,Response,EXTRA_DATA
PRO4083,Timothy Ball,Books,10902.22,43,SUP0017,Only,EXTRA_DATA
PRO4084,Karen Matthews,Grocery,23570.34,204,SUP0005,Let,EXTRA_DATA
PRO4085,Adrienne Barnett,Books,49411.48,234,SUP0009,Tend,EXTRA_DATA
PRO4086,Bruce Serrano,Clothing,16627.94,162,SUP0012,Nation,EXTRA_DATA
PRO4087,Elizabeth Melton,Grocery,7953.93,131,SUP0011,Always,EXTRA_DATA
PRO4088,Edwin Rubio,Grocery,37629.29,286,SUP0015,Air,EXTRA_DATA
PRO4089,Dominique Moyer,Books,19419.31,20,SUP0017,Individual,EXTRA_DATA
PRO4090,Walter Young,Books,49879.16,293,SUP0002,Rock,EXTRA_DATA
PRO4091,Beverly Gonzales,Clothing,19340.05,254,SUP0015,While,EXTRA_DATA
PRO4092,James Taylor,Grocery,16594.15,273,SUP0018,Economic,EXTRA_DATA
PRO4093,Alan Gilbert,Clothing,3273.74,250,SUP0019,Particular,EXTRA_DATA
PRO4094,Brian Johnson,Sports,26757.39,16,SUP0012,Commercial,EXTRA_DATA
PRO4095,Javier Martinez,Clothing,48625.02,21,SUP0006,Soon,EXTRA_DATA
PRO4096,Angela Morrison,Electronics,8540.85,23,SUP0020,Help,EXTRA_DATA
PRO4097,Angela Harris,Furniture,19715.64,157,SUP0009,Road,EXTRA_DATA
PRO4098,Joseph Parsons,ELECTRONICS,4570.88,195,SUP0012,Foot,EXTRA_DATA
PRO4099,Margaret Fleming,Grocery,8750.62,113,SUP0012,Election,EXTRA_DATA
PRO4100,Jennifer Reed,Books,,229,SUP0001,Together,EXTRA_DATA
PRO4101,Tina Reed,Books,41887.58,215,SUP0011,Pay,EXTRA_DATA
PRO4102,Catherine Richards,Clothing,45458.97,288,SUP0020,Performance,EXTRA_DATA
PRO4103,Christina Wilson,Electronics,31301.59,159,SUP0012,Kid,EXTRA_DATA
PRO4104,Stephanie Bradley,Books,21268.35,286,SUP0004,Heavy,EXTRA_DATA
PRO4105,Monica Villegas,Sports,,117,SUP0016,Us,EXTRA_DATA
PRO4106,Debbie Jackson,Books,29413.11,203,SUP0018,Style,EXTRA_DATA
PRO4107,Luke Butler,Books,39843.11,25,SUP0008,Term,EXTRA_DATA
PRO4108,Robert Becker,Sports,Twenty Five Thousand,75,SUP0006,Old,EXTRA_DATA
PRO4109,Charles Benton,Clothing,30268.81,109,SUP0005,Girl,EXTRA_DATA
PRO4110,Tonya Burton,Grocery,27644.07,212,SUP0003,White,EXTRA_DATA
PRO4111,Robert Perez,Furniture,2690.04,186,SUP0012,Ok,EXTRA_DATA
PRO4112,Marilyn Jones,Books,15644.91,218,SUP9999,Week,EXTRA_DATA
PRO4113,Jeffery Mullins,Sports,21484.64,66,SUP0010,Child,EXTRA_DATA
PRO4114,Todd Ford,Grocery,24083.8,80,SUP0002,Least,EXTRA_DATA
PRO4115,Melanie Williams,Sports,30685.33,56,SUP0019,May,EXTRA_DATA
PRO4116,Valerie Lindsey,Sports,1209.99,277,SUP0007,Attention,EXTRA_DATA
PRO4117,Anna Shaw,Clothing,41002.47,230,SUP0008,Network,EXTRA_DATA
PRO4118,Linda Morales,Grocery,13236.34,279,SUP0016,Recognize,EXTRA_DATA
PRO4119,  James Green  ,Sports,Ten Thousand,11,SUP0002,Food,EXTRA_DATA
PRO4120,Timothy Brown,Clothing,27481.98,59,SUP0001,North,EXTRA_DATA
PRO4121,Paul Moran,Sports,32701.52,113,SUP0003,Just,EXTRA_DATA
PRO4122,Kaylee Buchanan,Clothing,15785.1,255,SUP0003,Together,EXTRA_DATA
PRO4123,Kenneth Jenkins,Grocery,49721.01,289,SUP0006,Policy,EXTRA_DATA
PRO4124,Diana Hays,grocery,45050.3,106,SUP0016,Term,EXTRA_DATA
PRO4125,Jennifer Simmons,Books,4619.4,99,SUP0016,Assume,EXTRA_DATA
PRO4126,Elizabeth Summers,Books,43694.37,198,SUP0010,Wrong,EXTRA_DATA
PRO4127,Destiny Perkins,ELECTRONICS,42453.98,5,SUP0012,East,EXTRA_DATA
PRO4128,  Nicholas Villegas  ,sports,Five Hundred,166,SUP0020,Statement,EXTRA_DATA
PRO4129,Amanda Gregory,Grocery,9531.07,0,SUP0014,Majority,EXTRA_DATA
PRO4130,Amanda Smith,Clothing,19734.87,90,SUP0012,Player,EXTRA_DATA
PRO4131,Kelly Nelson,Clothing,Five Hundred,108,SUP0009,Down,EXTRA_DATA
PRO4132,  Sherri Nichols  ,Sports,37393.36,143,SUP0017,Job,EXTRA_DATA
PRO1959,Charles Vazquez,SPORTS,7983.51,140,SUP0013,Health,EXTRA_DATA
PRO4134,  Anthony Marshall  ,Grocery,41336.08,169,SUP0002,Claim,EXTRA_DATA
PRO4135,Jacob Smith,books,24778.82,101,SUP0004,Consider,EXTRA_DATA
PRO4136,  Zachary Pacheco  ,Grocery,34364.11,140,SUP0003,Foreign,EXTRA_DATA
PRO4137,Diana Gutierrez,Grocery,42095.41,119,SUP0008,Population,EXTRA_DATA
PRO4138,Calvin Sheppard,Furniture,42421.48,101,SUP0019,Space,EXTRA_DATA
PRO4139,  Edwin Waller  ,Electronics,10828.91,252,SUP0013,Act,EXTRA_DATA
PRO4140,  James Carter  ,Electronics,37871.74,286,SUP0017,Write,EXTRA_DATA
PRO4141,Michael Ramos,Clothing,8007.93,13,SUP0014,Trouble,EXTRA_DATA
PRO4142,  Latoya Ponce  ,Sports,1862.58,102,SUP0016,Table,EXTRA_DATA
PRO4143,Madeline Kline,Furniture,-145.65,263,SUP0007,Man,EXTRA_DATA
PRO4144,Wendy Potts,Books,13598.04,154,SUP0004,Whose,EXTRA_DATA
PRO4145,Stephen Hernandez,FURNITURE,13336.76,40,SUP0012,Strategy,EXTRA_DATA
PRO4146,Carrie Huffman,Clothing,1747.21,138,SUP0013,Idea,EXTRA_DATA
INVALID_17,  Shannon Hernandez  ,Electronics,38155.67,68,SUP0012,Exist,EXTRA_DATA
PRO4148,Amy Martinez,Sports,43180.36,65,SUP0004,Agree,EXTRA_DATA
PRO4149,Mary Ray,Electronics,26792.92,179,SUP0006,Almost,EXTRA_DATA
PRO4150,Raymond Thornton,Books,16198.9,90,SUP0014,Either,EXTRA_DATA
PRO4151,Jason Adams,Books,1491.04,13,SUP0010,Begin,EXTRA_DATA
PRO4152,John Young,Sports,5312.79,258,SUP0014,Surface,EXTRA_DATA
PRO4153,Benjamin James,Furniture,44018.08,16,SUP0010,Indicate,EXTRA_DATA
PRO4154,Wesley Garcia,Sports,35475.02,147,SUP0016,Short,EXTRA_DATA
PRO4155,Debra Brown,Electronics,8972.84,107,SUP0003,Piece,EXTRA_DATA
PRO4156,Erin Lee,Books,18992.71,299,SUP0010,Tough,EXTRA_DATA
PRO4157,Trevor Wright,Books,25258.29,14,SUP0016,Fund,EXTRA_DATA
PRO4158,James Collins,Clothing,14106.68,140,SUP0003,Better,EXTRA_DATA
PRO4159,Sheri Hernandez,Electronics,-2389.33,189,SUP0009,Blue,EXTRA_DATA
PRO4160,Christopher Griffith,Furniture,34569.84,127,SUP0011,Responsibility,EXTRA_DATA
PRO4161,Kelly Larsen,Grocery,46868.42,216,SUP0014,Nature,EXTRA_DATA
PRO4162,Patricia Mitchell,Grocery,47586.84,155,SUP0015,Total,EXTRA_DATA
PRO4163,William Craig,Clothing,16375.0,263,SUP0011,Within,EXTRA_DATA
PRO4164,Brian Peters,GROCERY,9050.5,262,SUP0009,Art,EXTRA_DATA
PRO4165,  Scott King  ,Books,9465.74,263,SUP0013,Machine,EXTRA_DATA
PRO4166,Greg Murphy,Electronics,43135.78,23,SUP0001,Rather,EXTRA_DATA
PRO4167,Laura Fuller,Grocery,14724.98,158,SUP0005,Adult,EXTRA_DATA
PRO4168,Hailey Pierce,GROCERY,36810.34,296,SUP0008,Raise,EXTRA_DATA
PRO4169,Amber Mullins,FURNITURE,9652.1,9999,SUP0004,General,EXTRA_DATA
PRO4170,Mary Brown,Electronics,20819.1,143,SUP0003,Day,EXTRA_DATA
PRO4171,Ronnie Mcclure,Electronics,14890.29,35,SUP0014,Which,EXTRA_DATA
PRO4172,Donna Lopez,Clothing,,135,SUP0017,Build,EXTRA_DATA
PRO4173,Sandra Vargas,Grocery,6658.3,10,SUP0018,End,EXTRA_DATA
PRO4174,Matthew Crosby,Sports,16370.5,206,SUP0014,Away,EXTRA_DATA
PRO4175,Elizabeth Campos,Books,Twenty Five Thousand,230,SUP0017,Issue,EXTRA_DATA
PRO4176,Stephanie Johnson,Grocery,41587.55,18,SUP0015,Know,EXTRA_DATA
PRO4177,Thomas Dean,GROCERY,16693.62,164,SUP0008,Democrat,EXTRA_DATA
PRO4178,Amy Thompson,Furniture,40651.92,82,SUP0004,Sea,EXTRA_DATA
INVALID_10,Geoffrey Moss,Electronics,38811.79,11,SUP0003,Certain,EXTRA_DATA
PRO4180,  Michael Wood  ,Electronics,39128.05,226,SUP0007,Fight,EXTRA_DATA
PRO4181,  Gabrielle Bradley  ,Books,45701.9,60,SUP0001,Fly,EXTRA_DATA
PRO4182,Christine Scott,Electronics,42595.99,245,SUP0009,Structure,EXTRA_DATA
PRO4183,Jack Harmon,Sports,12808.04,168,SUP0011,Book,EXTRA_DATA
PRO4184,  Jonathan Mcguire  ,Furniture,29162.95,245,SUP0013,Follow,EXTRA_DATA
PRO4185,William Phillips,Furniture,35075.46,192,SUP0018,Win,EXTRA_DATA
PRO2271,  Veronica Johnson  ,Electronics,,73,SUP0005,Dinner,EXTRA_DATA
PRO4187,Thomas Hatfield,Electronics,46625.66,266,SUP0019,Institution,EXTRA_DATA
PRO4188,Tyler Taylor,Books,21841.0,27,SUP0004,Happy,EXTRA_DATA
PRO4189,Brandon Harris,Clothing,4553.11,262,SUP0014,Who,EXTRA_DATA
PRO4190,Adam Elliott,Furniture,1488.7,138,SUP0006,Brother,EXTRA_DATA
PRO4191,Melissa Henderson,Books,40272.61,208,SUP0007,Black,EXTRA_DATA
PRO4192,Jessica Hernandez,Electronics,24661.68,0,SUP0016,Give,EXTRA_DATA
PRO4193,Jodi Cunningham,Books,44796.5,208,SUP0003,Learn,EXTRA_DATA
PRO4194,Jennifer Espinoza,Sports,45251.29,36,SUP0020,Court,EXTRA_DATA
PRO4195,Angela Williamson,Grocery,21411.91,15,SUP0001,Several,EXTRA_DATA
PRO4196,Dennis Sandoval,Clothing,45125.12,159,SUP0011,Sport,EXTRA_DATA
PRO4197,  Anthony Riley  ,Furniture,18872.94,172,SUP0004,Court,EXTRA_DATA
PRO4198,Daniel Hardy,Sports,,107,SUP0009,Staff,EXTRA_DATA
PRO4199,Annette Hart,Clothing,23781.87,191,SUP0008,Executive,EXTRA_DATA
PRO2699,Nathan Thomas,Electronics,41907.92,265,SUP0011,Hospital,EXTRA_DATA
PRO4201,Kelly Hernandez,Clothing,-1747.23,122,SUP0003,Sort,EXTRA_DATA
PRO4202,Amanda Chang,Books,34902.24,205,SUP0002,Market,EXTRA_DATA
PRO4203,Matthew Cole,Clothing,4274.8,87,SUP0012,White,EXTRA_DATA
PRO4204,Crystal Armstrong,Grocery,-715.61,291,SUP0013,Network,EXTRA_DATA
PRO4205,Michael Anthony,Furniture,49714.72,159,SUP0004,Positive,EXTRA_DATA
PRO4206,Scott Smith,Sports,16910.73,111,SUP0011,Message,EXTRA_DATA
PRO4207,Cody Parrish,Grocery,22271.66,206,SUP0003,The,EXTRA_DATA
PRO4208,Christopher Wright,Clothing,-3055.31,-1,SUP0012,Actually,EXTRA_DATA
PRO4209,Christopher Johnson,Books,15972.99,101,SUP0017,Present,EXTRA_DATA
PRO4210,Jason Allen,Books,0,95,SUP0001,Minute,EXTRA_DATA
PRO4211,Charles Kelly,Electronics,48492.46,198,SUP9999,Such,EXTRA_DATA
PRO1083,David Davis,Clothing,29183.91,4,SUP0001,Professor,EXTRA_DATA
PRO4213,Jennifer Wong,Furniture,1442.83,191,SUP0017,Lose,EXTRA_DATA
PRO4214,Amanda Wallace,Sports,33314.78,164,SUP0005,Police,EXTRA_DATA
PRO4215,  Bradley Garcia  ,Books,35837.38,13,SUP0015,To,EXTRA_DATA
PRO4216,Linda Daniels,Furniture,26912.88,114,SUP0005,Test,EXTRA_DATA
PRO4217,  Cory Smith  ,Grocery,43023.79,283,SUP0009,Suggest,EXTRA_DATA
PRO4218,Monique Martin,Clothing,40333.0,293,SUP0014,Chair,EXTRA_DATA
PRO4219,Joshua Vaughn,Books,19162.51,268,SUP0012,Range,EXTRA_DATA
PRO4220,  Nicole Conner  ,Furniture,25332.65,256,SUP0008,Feeling,EXTRA_DATA
